ANT	 Experiment ID
57	 Subject
14-Apr-2019 10:26:19	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.020951	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	V	2	R	R	1	 642.98	24	27
1	2	3	V	2	R	R	1	 782.08	96	45
1	3	1	C	2	L	L	1	 641.91	24	9
1	4	2	V	2	R	R	1	 624.00	96	27
1	5	1	V	1	L	L	1	 530.42	96	9
1	6	2	V	1	R	R	1	 645.71	24	27
1	7	2	V	2	L	L	1	 404.30	96	27
1	8	1	V	2	R	R	1	 400.85	96	9
1	9	2	V	2	L	L	1	 377.63	24	27
1	10	2	V	1	R	R	1	 522.50	24	27
1	11	2	C	1	L	L	1	 613.61	96	27
1	12	3	I	1	L	L	1	 488.82	96	45
1	13	3	V	1	R	R	1	 505.72	24	45
1	14	2	V	2	L	L	1	 541.51	24	27
1	15	3	I	2	L	L	1	 564.04	24	45
1	16	2	I	1	R	R	1	 604.94	24	27
1	17	2	I	2	L	L	1	 573.37	96	27
1	18	1	V	1	R	R	1	 546.88	24	9
1	19	2	V	1	L	L	1	 628.59	96	27
1	20	3	N	2	R	R	1	 519.55	24	45
1	21	1	I	2	R	R	1	 606.08	96	9
1	22	3	C	2	R	R	1	 490.25	24	45
1	23	2	V	2	R	R	1	 407.88	24	27
1	24	2	V	2	R	R	1	 399.39	24	27
1	25	3	V	1	R	L	0	 442.77	24	45
1	26	1	V	2	R	R	1	 470.70	24	9
1	27	3	N	1	L	L	1	 598.45	96	45
1	28	2	V	1	R	R	1	 551.29	24	27
1	29	2	V	1	L	L	1	 680.84	24	27
1	30	3	V	1	L	L	1	 570.34	24	45
1	31	3	I	1	L	L	1	 655.56	24	45
1	32	3	V	1	L	L	1	 473.38	96	45
1	33	2	V	2	R	R	1	 494.88	24	27
1	34	1	V	1	R	R	1	 494.80	96	9
1	35	3	V	2	R	R	1	 424.06	24	45
1	36	3	V	2	L	L	1	 442.50	24	45
1	37	1	C	1	R	R	1	 677.38	24	9
1	38	2	N	1	R	R	1	 618.19	24	27
1	39	1	C	2	L	L	1	 373.71	96	9
1	40	1	N	2	L	L	1	 555.03	96	9
1	41	3	V	2	R	R	1	 457.20	24	45
1	42	2	N	2	L	L	1	 686.88	24	27
1	43	3	N	2	R	R	1	 447.52	96	45
1	44	2	I	1	R	R	1	 572.96	96	27
1	45	1	V	1	R	R	1	 521.84	96	9
1	46	1	V	2	L	L	1	 448.87	96	9
1	47	1	V	1	L	L	1	 547.13	96	9
1	48	2	I	2	L	L	1	 516.96	24	27
1	49	2	V	2	R	R	1	 343.65	96	27
1	50	3	V	2	R	R	1	 382.01	96	45
1	51	1	C	2	R	R	1	 442.12	96	9
1	52	1	V	1	L	L	1	 516.71	24	9
1	53	3	V	2	R	R	1	 411.91	24	45
1	54	2	V	2	R	R	1	 404.64	24	27
1	55	3	V	1	R	R	1	 520.34	24	45
1	56	2	V	1	R	L	0	 364.58	96	27
1	57	1	C	1	L	L	1	 649.27	24	9
1	58	3	C	1	R	R	1	 459.62	96	45
1	59	1	V	1	R	R	1	 452.91	24	9
1	60	2	V	1	L	L	1	 530.92	96	27
1	61	1	V	1	L	L	1	 561.61	24	9
1	62	2	C	1	R	R	1	 434.99	96	27
1	63	2	V	1	R	N	0	1700.88	24	27
1	64	2	N	2	L	L	1	 405.90	24	27
1	65	2	V	2	R	R	1	 429.56	96	27
1	66	1	V	2	R	R	1	 591.66	96	9
1	67	2	V	1	R	R	1	 520.25	96	27
1	68	3	N	1	L	L	1	 567.92	96	45
1	69	3	N	1	L	L	1	 541.26	96	45
1	70	3	V	1	R	R	1	 492.06	96	45
1	71	1	V	1	L	L	1	 548.32	24	9
1	72	1	I	1	R	R	1	 553.45	96	9
1	73	2	C	2	L	L	1	 460.38	96	27
1	74	1	V	2	L	L	1	 405.01	96	9
1	75	3	V	1	R	R	1	 521.06	24	45
1	76	3	V	2	L	L	1	 400.23	96	45
1	77	3	V	1	R	R	1	 564.74	24	45
1	78	1	N	1	L	L	1	 657.14	96	9
1	79	1	V	2	R	R	1	 467.57	96	9
1	80	2	V	2	R	R	1	 488.04	24	27
1	81	1	V	1	L	L	1	 537.03	24	9
1	82	3	C	1	L	L	1	 737.30	24	45
1	83	3	I	1	R	R	1	 640.72	96	45
1	84	2	V	1	L	L	1	 567.15	24	27
1	85	1	I	2	L	L	1	 484.61	96	9
1	86	3	V	2	R	R	1	 460.24	96	45
1	87	1	V	2	L	L	1	 590.68	24	9
1	88	3	V	2	L	L	1	 547.42	24	45
1	89	1	V	2	R	R	1	 425.43	96	9
1	90	1	V	1	L	L	1	 508.30	96	9
1	91	3	N	2	R	R	1	 436.88	96	45
1	92	3	V	1	R	L	0	 438.99	24	45
1	93	1	C	2	R	R	1	 528.75	96	9
1	94	2	V	2	R	R	1	 356.65	24	27
1	95	3	V	1	L	L	1	 531.63	24	45
1	96	3	C	1	R	R	1	 601.25	96	45
1	97	1	V	1	L	L	1	 501.64	24	9
1	98	3	C	2	R	R	1	 436.54	96	45
1	99	1	V	2	R	R	1	 406.51	96	9
1	100	2	V	2	R	R	1	 366.80	24	27
1	101	3	V	2	L	L	1	 475.44	96	45
1	102	3	V	2	R	R	1	 413.40	24	45
1	103	3	N	2	R	R	1	 448.03	96	45
1	104	3	V	1	L	L	1	 569.98	24	45
1	105	2	N	2	R	R	1	 515.00	24	27
1	106	1	V	1	L	L	1	 530.84	24	9
1	107	3	C	2	R	R	1	 409.93	96	45
1	108	1	V	2	L	L	1	 501.75	24	9
1	109	1	I	1	R	R	1	 533.10	96	9
1	110	3	C	1	L	L	1	 499.56	96	45
1	111	2	C	1	L	R	0	 374.72	24	27
1	112	2	V	2	L	L	1	 375.59	96	27
1	113	1	V	2	R	R	1	 396.26	96	9
1	114	3	V	2	R	R	1	 399.66	96	45
1	115	3	V	1	R	R	1	 697.78	24	45
1	116	1	V	2	L	L	1	 448.60	96	9
1	117	1	N	1	L	L	1	 561.03	96	9
1	118	2	I	1	R	R	1	 834.71	24	27
1	119	2	V	1	L	L	1	 448.82	96	27
