ANT	 Experiment ID
89	 Subject
09-May-2019 10:40:25	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018608	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	V	1	R	R	1	 531.72	24	27
1	2	1	V	1	L	L	1	 906.25	24	9
1	3	3	I	2	L	L	1	 779.12	24	45
1	4	1	V	1	R	R	1	 591.65	96	9
1	5	1	N	1	R	R	1	 588.67	96	9
1	6	2	C	2	L	L	1	 629.13	96	27
1	7	2	V	2	L	L	1	 637.07	96	27
1	8	3	C	1	R	R	1	 720.61	96	45
1	9	2	C	1	R	R	1	 579.39	24	27
1	10	2	I	1	R	R	1	 637.81	96	27
1	11	3	I	1	R	R	1	 536.62	96	45
1	12	2	C	1	L	L	1	 714.54	24	27
1	13	1	V	2	L	L	1	 699.18	96	9
1	14	2	V	1	R	R	1	 606.16	24	27
1	15	3	V	1	R	R	1	 579.14	24	45
1	16	2	C	1	R	L	0	 396.75	96	27
1	17	1	V	1	L	L	1	 561.15	96	9
1	18	2	V	2	R	R	1	 628.06	96	27
1	19	2	I	2	R	R	1	 698.44	96	27
1	20	2	V	2	R	R	1	 455.92	96	27
1	21	1	I	2	L	L	1	 537.70	24	9
1	22	3	I	1	L	L	1	 792.62	24	45
1	23	2	V	1	R	R	1	 608.68	24	27
1	24	1	V	1	L	L	1	 556.99	96	9
1	25	1	V	2	R	R	1	 507.22	24	9
1	26	3	V	1	R	R	1	 490.78	24	45
1	27	2	V	2	L	L	1	 368.22	24	27
1	28	3	V	1	L	L	1	 645.07	24	45
1	29	1	V	2	L	L	1	 359.91	96	9
1	30	3	I	2	R	L	0	 413.57	24	45
1	31	2	N	2	L	L	1	 566.18	24	27
1	32	1	I	2	R	R	1	 538.86	96	9
1	33	1	V	2	R	R	1	 410.95	96	9
1	34	2	V	1	R	L	0	 378.44	96	27
1	35	3	N	2	R	R	1	 487.89	24	45
1	36	3	I	2	R	R	1	 480.75	24	45
1	37	3	V	2	L	L	1	 456.94	24	45
1	38	3	V	2	R	R	1	 564.33	96	45
1	39	1	N	2	R	R	1	 505.58	24	9
1	40	2	I	2	R	R	1	 606.02	96	27
1	41	3	V	1	L	L	1	 474.02	96	45
1	42	3	V	1	L	L	1	 484.38	96	45
1	43	3	V	2	L	L	1	 428.27	96	45
1	44	1	V	2	R	R	1	 432.41	96	9
1	45	3	N	1	L	R	0	 475.37	96	45
1	46	2	V	1	L	L	1	 584.54	96	27
1	47	1	V	1	R	R	1	 604.54	24	9
1	48	1	V	1	L	L	1	 528.94	24	9
1	49	1	V	2	R	R	1	 456.74	24	9
1	50	2	N	1	L	R	0	 503.04	96	27
1	51	2	V	1	R	R	1	 602.57	24	27
1	52	1	V	2	L	L	1	 469.57	24	9
1	53	2	I	2	L	L	1	 507.72	96	27
1	54	3	V	1	R	R	1	 780.64	96	45
1	55	2	N	1	R	R	1	 725.23	96	27
1	56	3	I	1	R	R	1	 708.40	24	45
1	57	2	V	1	L	L	1	 585.21	24	27
1	58	3	V	2	L	L	1	 461.16	24	45
1	59	1	C	2	R	R	1	 431.91	24	9
1	60	3	V	1	L	L	1	 435.26	96	45
1	61	2	V	2	L	L	1	 457.12	96	27
1	62	2	N	1	L	L	1	 871.91	96	27
1	63	2	I	1	L	L	1	 606.58	96	27
1	64	2	V	1	R	R	1	 429.88	96	27
1	65	2	V	1	R	R	1	 517.17	24	27
1	66	1	C	2	L	L	1	 571.45	24	9
1	67	1	V	2	L	L	1	 727.66	24	9
1	68	2	V	1	L	R	0	 778.68	24	27
1	69	1	V	1	L	L	1	 559.79	24	9
1	70	2	V	2	L	L	1	 530.30	96	27
1	71	3	N	2	L	L	1	 409.22	96	45
1	72	3	C	1	R	L	0	 413.20	24	45
1	73	1	V	2	R	R	1	 447.97	24	9
1	74	1	V	1	L	L	1	 458.38	96	9
1	75	3	N	2	L	L	1	 412.38	96	45
1	76	1	V	1	L	R	0	 424.28	24	9
1	77	1	C	1	L	L	1	 548.08	24	9
1	78	2	V	1	R	R	1	 468.33	24	27
1	79	2	V	1	R	R	1	 546.25	96	27
1	80	3	C	2	R	R	1	 472.07	96	45
1	81	2	V	2	R	R	1	 492.74	24	27
1	82	2	V	2	L	L	1	 465.51	24	27
1	83	1	I	1	L	L	1	 665.98	24	9
1	84	3	V	2	R	R	1	 539.13	96	45
1	85	1	N	1	R	R	1	 577.64	96	9
1	86	3	N	2	R	R	1	 487.92	24	45
1	87	1	I	2	R	R	1	 560.42	24	9
1	88	1	C	1	L	L	1	 542.55	96	9
1	89	1	I	1	L	L	1	 620.53	24	9
1	90	3	V	1	R	R	1	 505.43	96	45
1	91	2	V	2	L	L	1	 403.71	24	27
1	92	3	V	1	L	L	1	 671.96	24	45
1	93	1	V	1	L	L	1	 704.05	24	9
1	94	3	N	1	R	R	1	 687.22	96	45
1	95	2	N	2	R	R	1	 500.39	96	27
1	96	2	V	1	R	R	1	 432.81	96	27
1	97	2	I	1	L	R	0	 470.76	24	27
1	98	2	V	1	R	R	1	 554.61	24	27
1	99	3	C	2	R	R	1	 553.47	96	45
1	100	3	V	2	L	L	1	 360.00	24	45
1	101	1	V	2	L	L	1	 494.38	96	9
1	102	3	V	2	R	R	1	 495.07	96	45
1	103	3	V	2	R	R	1	 422.32	96	45
1	104	2	C	2	R	R	1	 422.55	96	27
1	105	1	V	2	R	R	1	 449.90	24	9
1	106	1	N	2	R	R	1	 370.52	96	9
1	107	1	C	1	L	R	0	 495.74	24	9
1	108	2	V	2	R	R	1	 364.13	24	27
1	109	1	V	2	R	R	1	 353.44	24	9
1	110	1	V	1	R	L	0	 423.13	96	9
1	111	2	V	1	L	L	1	 590.93	96	27
1	112	2	N	2	R	R	1	 448.37	96	27
1	113	3	V	2	R	R	1	 425.69	96	45
1	114	1	V	2	R	R	1	 389.42	96	9
1	115	3	V	1	L	L	1	 546.03	96	45
1	116	3	V	2	R	R	1	 399.65	96	45
1	117	1	N	1	R	R	1	 748.00	96	9
1	118	1	V	1	L	L	1	 649.51	24	9
1	119	2	V	2	L	L	1	 429.88	24	27
1	120	3	V	1	R	R	1	 441.29	96	45
1	121	2	V	2	L	L	1	 471.02	24	27
1	122	3	V	1	L	L	1	 623.97	24	45
1	123	1	V	1	R	R	1	 587.00	24	9
1	124	1	I	1	R	R	1	 726.98	96	9
1	125	3	V	1	L	L	1	 637.38	24	45
1	126	1	N	2	R	R	1	 528.68	96	9
1	127	2	N	2	R	R	1	 652.40	96	27
1	128	3	V	2	L	L	1	 678.47	96	45
1	129	1	V	2	L	L	1	 415.82	24	9
1	130	1	N	1	L	L	1	 674.06	24	9
1	131	1	V	1	L	L	1	 618.96	96	9
1	132	3	C	2	L	L	1	 431.19	96	45
1	133	3	V	2	L	L	1	 385.22	24	45
1	134	3	I	1	L	L	1	 620.85	24	45
1	135	3	C	2	L	L	1	 440.85	24	45
1	136	2	C	2	R	R	1	 415.32	24	27
1	137	2	V	1	R	L	0	 326.73	96	27
1	138	3	V	2	L	L	1	 421.81	96	45
1	139	2	C	1	L	L	1	 637.16	96	27
1	140	2	V	2	L	L	1	 428.25	96	27
1	141	3	V	2	L	L	1	 406.96	96	45
1	142	1	I	2	L	L	1	 443.50	96	9
1	143	3	C	1	L	L	1	 671.61	96	45
1	144	1	C	1	R	R	1	 711.98	24	9
1	145	1	V	1	L	L	1	 559.01	96	9
1	146	1	C	2	R	R	1	 476.52	24	9
1	147	2	V	2	R	R	1	 433.45	24	27
1	148	2	C	2	L	L	1	 497.47	96	27
1	149	3	I	2	R	R	1	 440.52	96	45
1	150	2	I	1	L	R	0	 431.86	24	27
1	151	3	N	1	L	L	1	 617.81	24	45
1	152	1	V	1	R	Q	0	  13.16	24	9
1	153	3	N	1	R	R	1	 768.05	96	45
1	154	3	V	2	L	L	1	 508.38	96	45
1	155	2	I	2	L	L	1	 528.32	96	27
1	156	1	V	2	L	L	1	 415.16	96	9
1	157	3	V	1	L	L	1	 618.75	24	45
1	158	2	V	2	R	R	1	 390.72	24	27
1	159	1	C	2	R	R	1	 388.14	24	9
1	160	2	V	2	L	L	1	 315.65	24	27
1	161	3	C	1	L	L	1	 675.22	96	45
1	162	3	V	1	L	L	1	 508.87	96	45
1	163	3	V	1	L	L	1	 452.69	24	45
1	164	2	N	1	L	L	1	 483.35	96	27
1	165	1	I	1	R	R	1	 723.15	24	9
1	166	3	V	2	R	R	1	 442.35	96	45
1	167	1	N	2	L	L	1	 516.06	96	9
1	168	1	V	2	R	R	1	 402.75	96	9
2	1	3	V	2	R	R	1	 411.90	96	45
2	2	1	V	2	L	L	1	 463.10	24	9
2	3	1	I	1	R	R	1	 765.75	24	9
2	4	1	V	2	L	L	1	 436.49	96	9
2	5	2	N	2	R	R	1	 490.75	24	27
2	6	3	N	1	R	R	1	 715.25	24	45
2	7	3	I	1	L	L	1	 824.68	24	45
2	8	1	N	2	L	L	1	 924.62	24	9
2	9	3	V	1	R	R	1	 597.19	24	45
2	10	3	V	2	R	R	1	 511.33	96	45
2	11	2	V	2	L	L	1	 411.27	24	27
2	12	2	V	2	R	R	1	 401.96	96	27
2	13	1	C	1	R	R	1	 739.98	24	9
2	14	2	V	1	R	R	1	 622.86	96	27
2	15	3	V	1	R	R	1	 513.67	24	45
2	16	3	V	2	R	R	1	 432.27	24	45
2	17	3	I	2	L	L	1	 498.07	96	45
2	18	2	V	1	L	L	1	 675.43	24	27
2	19	2	I	2	L	L	1	 457.61	96	27
2	20	3	N	2	R	R	1	 579.43	96	45
2	21	2	V	1	L	L	1	 659.71	24	27
2	22	2	V	1	L	L	1	 481.03	96	27
2	23	1	I	2	L	L	1	 391.40	96	9
2	24	1	C	1	R	R	1	 668.11	96	9
2	25	2	N	1	L	L	1	 552.33	96	27
2	26	1	V	2	R	R	1	 422.16	96	9
2	27	1	V	2	L	L	1	 403.56	24	9
2	28	3	C	2	L	L	1	 467.26	96	45
2	29	2	V	2	L	L	1	 406.68	24	27
2	30	1	V	1	R	R	1	 601.60	96	9
2	31	2	N	2	R	R	1	 512.80	96	27
2	32	1	C	2	R	R	1	 422.47	24	9
2	33	3	C	2	R	R	1	 570.07	96	45
2	34	1	N	2	L	L	1	 523.81	24	9
2	35	2	V	1	R	L	0	 376.10	96	27
2	36	1	N	1	L	L	1	 659.62	24	9
2	37	1	V	2	R	R	1	 405.20	24	9
2	38	1	V	2	L	L	1	 328.84	96	9
2	39	3	V	1	L	L	1	 502.21	24	45
2	40	3	N	2	L	L	1	 452.04	96	45
2	41	2	N	1	L	L	1	 715.08	96	27
2	42	3	C	1	R	R	1	 559.79	96	45
2	43	3	V	1	R	R	1	 478.06	96	45
2	44	1	I	2	L	L	1	 389.46	24	9
2	45	1	V	1	R	R	1	 298.43	96	9
2	46	2	V	1	R	R	1	 507.52	24	27
2	47	1	I	2	R	R	1	 386.21	24	9
2	48	1	V	1	R	L	0	 382.07	24	9
2	49	1	V	1	R	R	1	 408.67	96	9
2	50	2	V	2	R	R	1	 408.40	96	27
2	51	3	I	2	R	R	1	 538.49	96	45
2	52	3	N	2	L	L	1	 457.89	96	45
2	53	2	I	1	R	R	1	 702.93	96	27
2	54	1	N	1	L	R	0	 454.85	96	9
2	55	2	I	1	R	R	1	 628.19	96	27
2	56	1	V	1	R	R	1	 453.68	96	9
2	57	1	C	2	L	L	1	 455.33	24	9
2	58	1	N	1	L	L	1	 609.48	24	9
2	59	3	V	1	L	L	1	 533.45	24	45
2	60	3	V	1	L	L	1	 482.31	96	45
2	61	1	C	2	R	R	1	 520.09	24	9
2	62	2	V	2	L	L	1	 370.60	24	27
2	63	2	V	2	R	R	1	 410.40	96	27
2	64	2	C	1	L	L	1	 618.17	96	27
2	65	3	V	2	R	R	1	 459.37	24	45
2	66	3	V	2	R	R	1	 548.51	24	45
2	67	2	N	2	R	R	1	 420.59	96	27
2	68	3	V	2	L	L	1	 439.44	24	45
2	69	1	C	2	L	L	1	 481.86	96	9
2	70	2	V	2	R	R	1	 821.59	24	27
2	71	3	V	1	L	L	1	 487.75	96	45
2	72	2	V	2	R	R	1	 363.63	96	27
2	73	1	V	1	R	L	0	 472.78	24	9
2	74	3	N	1	L	L	1	 642.17	96	45
2	75	2	V	2	L	L	1	 486.40	24	27
2	76	2	I	2	L	L	1	 408.49	24	27
2	77	2	V	1	R	L	0	 431.98	96	27
2	78	3	V	1	L	L	1	 577.24	96	45
2	79	3	C	2	L	L	1	 486.49	96	45
2	80	3	V	2	R	R	1	 486.53	24	45
2	81	2	V	2	R	R	1	 819.28	96	27
2	82	3	V	1	L	R	0	 717.90	24	45
2	83	3	V	2	L	L	1	 453.62	96	45
2	84	1	I	1	L	L	1	 792.16	96	9
2	85	1	V	2	L	L	1	 436.10	24	9
2	86	2	V	2	L	L	1	 496.56	96	27
2	87	1	V	2	L	L	1	 455.51	96	9
2	88	3	C	2	L	L	1	 625.66	96	45
2	89	3	V	2	R	R	1	 531.08	24	45
2	90	3	V	1	R	R	1	 697.26	96	45
2	91	1	C	1	L	L	1	 679.35	96	9
2	92	1	N	2	L	L	1	 494.36	96	9
2	93	2	V	1	L	L	1	 611.19	96	27
2	94	2	C	1	L	L	1	 656.87	96	27
2	95	2	V	2	L	L	1	 495.25	96	27
2	96	1	V	2	R	R	1	 934.13	96	9
2	97	3	I	1	L	L	1	 668.87	96	45
2	98	2	V	1	R	R	1	 577.66	96	27
2	99	1	V	2	L	L	1	 477.45	24	9
2	100	3	I	1	R	R	1	 638.15	96	45
2	101	3	V	2	L	L	1	 423.24	96	45
2	102	2	I	1	L	L	1	 630.76	24	27
2	103	2	C	2	R	R	1	 515.24	96	27
2	104	2	I	1	L	L	1	 644.63	96	27
2	105	1	V	1	L	L	1	 580.97	24	9
2	106	1	V	1	R	R	1	 439.25	24	9
2	107	1	V	2	R	R	1	 425.90	96	9
2	108	2	N	1	R	R	1	 576.34	96	27
2	109	2	C	2	L	L	1	 487.33	24	27
2	110	1	I	1	R	R	1	 648.74	24	9
2	111	1	V	1	R	R	1	 471.62	24	9
2	112	2	C	2	R	R	1	 484.67	96	27
2	113	2	I	2	L	L	1	 487.05	24	27
2	114	3	V	1	L	L	1	 576.60	96	45
2	115	3	I	2	L	L	1	 541.42	96	45
2	116	2	V	2	R	R	1	 504.56	96	27
2	117	2	V	2	L	L	1	 466.91	96	27
2	118	1	V	1	R	R	1	 809.98	96	9
2	119	2	V	1	L	L	1	 546.19	24	27
2	120	1	N	2	R	R	1	 413.75	96	9
2	121	3	C	1	L	L	1	 511.15	96	45
2	122	1	V	1	R	L	0	 420.81	24	9
2	123	3	I	1	R	R	1	 736.04	24	45
2	124	2	C	1	L	L	1	 609.45	24	27
2	125	2	V	1	R	R	1	 503.31	96	27
2	126	3	V	1	R	L	0	 366.03	24	45
2	127	1	V	2	L	L	1	 736.61	96	9
2	128	1	V	1	R	R	1	 510.79	24	9
2	129	1	V	2	L	L	1	 572.91	24	9
2	130	2	C	1	R	R	1	 579.87	96	27
2	131	3	C	1	R	R	1	 727.65	24	45
2	132	2	V	1	L	L	1	 617.72	96	27
2	133	3	N	2	L	L	1	 626.69	24	45
2	134	3	C	1	L	L	1	 820.29	96	45
2	135	1	V	2	R	R	1	 903.70	96	9
2	136	3	V	2	R	R	1	 596.91	24	45
2	137	3	V	1	L	L	1	 597.21	24	45
2	138	2	V	1	L	L	1	 580.40	96	27
2	139	2	N	2	R	R	1	 834.19	24	27
2	140	3	N	1	L	L	1	 883.26	96	45
2	141	1	V	1	R	R	1	 513.94	96	9
2	142	3	V	2	L	L	1	 489.23	24	45
2	143	1	V	1	L	L	1	 512.90	96	9
2	144	1	I	2	L	L	1	 503.63	96	9
2	145	1	V	2	R	R	1	 422.85	96	9
2	146	2	V	1	L	R	0	 378.88	24	27
2	147	1	V	1	R	R	1	 564.73	96	9
