ANT	 Experiment ID
79	 Subject
17-Apr-2019 16:01:39	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.017152	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	1	R	R	1	 774.43	24	9
1	2	3	I	2	R	R	1	 578.86	24	45
1	3	2	N	1	L	L	1	 418.87	24	27
1	4	3	V	2	R	R	1	 686.56	24	45
1	5	1	N	2	R	R	1	 471.32	24	9
1	6	2	N	2	L	L	1	 548.85	24	27
1	7	3	C	1	L	L	1	 633.64	96	45
1	8	2	V	1	R	R	1	 496.98	96	27
1	9	2	N	1	L	L	1	 396.37	96	27
1	10	1	V	1	R	R	1	 464.72	24	9
1	11	1	N	1	L	L	1	 441.82	24	9
1	12	2	V	1	R	R	1	 416.69	96	27
1	13	3	V	2	R	R	1	 404.02	24	45
1	14	3	V	1	L	L	1	 486.55	96	45
1	15	2	V	2	R	R	1	 492.02	96	27
1	16	1	V	2	L	L	1	 348.66	24	9
1	17	1	V	1	L	L	1	 466.42	96	9
1	18	3	V	2	L	L	1	 483.13	96	45
1	19	2	V	1	L	L	1	 478.54	96	27
1	20	2	I	2	L	L	1	 322.85	96	27
1	21	3	V	1	L	L	1	 402.84	24	45
1	22	1	I	2	L	L	1	 317.87	96	9
1	23	3	V	2	R	R	1	 356.73	96	45
1	24	2	V	2	L	L	1	 367.03	24	27
1	25	1	N	2	R	R	1	 355.84	24	9
1	26	3	V	1	L	L	1	 514.39	24	45
1	27	1	V	1	L	L	1	 456.62	96	9
1	28	1	N	2	R	R	1	 370.25	96	9
1	29	2	I	1	L	L	1	 467.13	96	27
1	30	2	V	1	R	L	0	 328.57	96	27
1	31	3	I	2	R	R	1	 383.38	96	45
1	32	1	V	1	L	L	1	 412.60	96	9
1	33	2	V	2	R	R	1	 370.92	96	27
1	34	1	C	1	R	R	1	 520.35	96	9
1	35	3	V	2	R	R	1	 360.29	96	45
1	36	2	V	2	R	R	1	 377.50	24	27
1	37	2	C	2	L	L	1	 530.32	24	27
1	38	3	V	2	R	R	1	 384.60	96	45
1	39	1	N	1	R	R	1	 437.88	24	9
1	40	2	V	2	L	L	1	 347.62	96	27
1	41	3	C	2	R	R	1	 369.98	96	45
1	42	1	V	2	R	R	1	 390.84	96	9
1	43	1	V	2	R	R	1	 379.50	24	9
1	44	3	V	2	L	L	1	 335.99	24	45
1	45	3	V	1	R	R	1	 414.78	24	45
1	46	3	V	2	R	R	1	 362.19	24	45
1	47	2	C	2	R	R	1	 323.35	24	27
1	48	3	C	1	R	R	1	 370.79	24	45
1	49	3	N	1	R	R	1	 383.15	24	45
1	50	3	V	1	L	R	0	 323.28	96	45
1	51	3	I	1	L	L	1	1146.21	96	45
1	52	2	V	1	R	R	1	 379.31	96	27
1	53	1	V	2	R	R	1	 448.51	24	9
1	54	3	C	1	R	L	0	 386.62	24	45
1	55	3	I	2	R	R	1	 431.05	96	45
1	56	1	V	1	R	R	1	 456.85	96	9
1	57	1	V	2	L	L	1	 403.18	96	9
1	58	2	V	2	R	R	1	 362.84	24	27
1	59	3	V	1	L	L	1	 464.51	96	45
1	60	2	N	2	R	R	1	 525.72	24	27
1	61	3	N	2	R	R	1	 380.84	24	45
1	62	2	I	1	L	L	1	 525.03	96	27
1	63	2	V	2	L	L	1	 360.42	24	27
1	64	1	N	1	L	L	1	 501.22	96	9
1	65	2	C	1	R	R	1	 617.96	24	27
1	66	1	I	1	R	R	1	 549.28	24	9
1	67	1	V	2	R	R	1	 427.40	24	9
1	68	3	N	2	R	R	1	 374.12	96	45
1	69	3	V	1	R	R	1	 435.29	96	45
1	70	2	V	1	L	L	1	 481.94	96	27
1	71	1	V	2	L	L	1	 449.57	96	9
1	72	2	V	2	R	R	1	 382.34	96	27
1	73	3	V	1	L	L	1	 539.82	96	45
1	74	1	C	2	R	R	1	 442.06	96	9
1	75	3	C	2	R	R	1	 388.55	24	45
1	76	2	V	2	R	R	1	 356.79	96	27
1	77	3	V	2	L	L	1	 417.31	96	45
1	78	1	V	1	L	L	1	 524.76	96	9
1	79	1	N	1	R	R	1	 666.48	96	9
1	80	2	C	2	R	R	1	 376.88	24	27
1	81	1	C	2	R	R	1	 373.81	96	9
1	82	3	V	2	R	R	1	 306.97	24	45
1	83	3	V	2	R	R	1	 306.20	24	45
1	84	2	V	1	L	L	1	 510.98	96	27
1	85	2	V	1	R	R	1	 514.07	96	27
1	86	2	V	1	L	L	1	 460.81	96	27
