ANT	 Experiment ID
1	 Subject
07-Mar-2019 15:00:14	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018957	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	L	R	0	1387.35	24	45
1	2	1	V	1	R	R	1	 910.24	96	9
1	3	3	V	1	R	R	1	1021.64	96	45
1	4	3	V	1	R	R	1	 648.80	24	45
1	5	2	V	1	R	R	1	 613.92	96	27
1	6	1	C	2	L	R	0	1519.63	96	9
1	7	1	V	1	R	R	1	1590.57	24	9
1	8	3	V	1	L	L	1	1090.61	24	45
1	9	2	V	2	L	R	0	 920.41	96	27
1	10	1	I	2	L	R	0	 846.87	24	9
1	11	2	V	1	L	L	1	1236.11	96	27
1	12	3	V	1	L	L	1	1190.12	24	45
1	13	3	V	1	R	R	1	 881.58	96	45
1	14	3	V	1	L	L	1	 961.58	96	45
1	15	1	V	1	R	R	1	 736.10	24	9
1	16	1	V	2	L	N	0	1700.54	24	9
1	17	1	N	2	R	L	0	1246.29	24	9
1	18	3	N	2	R	L	0	 655.53	96	45
1	19	2	V	1	R	R	1	1285.76	24	27
1	20	1	C	1	R	L	0	1606.51	24	9
1	21	2	C	1	R	R	1	 996.95	24	27
1	22	2	I	2	R	L	0	1205.83	96	27
1	23	2	V	1	R	R	1	1373.13	24	27
1	24	1	V	1	R	R	1	 970.03	24	9
1	25	3	I	2	L	R	0	 965.80	96	45
1	26	3	V	2	L	R	0	 588.27	96	45
1	27	2	V	2	L	R	0	 772.42	24	27
1	28	3	N	2	R	L	0	 825.27	96	45
1	29	2	V	1	R	R	1	1376.24	96	27
1	30	1	V	1	L	L	1	1581.83	96	9
1	31	1	V	1	L	L	1	 938.15	24	9
1	32	3	V	2	R	L	0	 824.47	96	45
1	33	1	V	2	L	R	0	 748.10	24	9
1	34	2	V	2	L	R	0	 532.88	96	27
1	35	3	C	2	L	R	0	1291.58	96	45
1	36	3	V	2	L	R	0	 811.79	96	45
1	37	3	N	1	L	L	1	1183.57	24	45
1	38	2	N	2	L	R	0	 584.22	24	27
1	39	2	N	1	L	L	1	1000.18	24	27
1	40	3	V	2	R	L	0	 634.95	24	45
1	41	1	N	2	R	L	0	 501.01	96	9
1	42	1	I	1	R	R	1	 925.62	24	9
1	43	1	V	1	L	L	1	 820.38	96	9
1	44	3	N	1	R	R	1	 958.07	24	45
1	45	3	V	2	L	R	0	 716.03	96	45
1	46	1	I	2	L	R	0	 858.99	96	9
1	47	3	C	1	L	L	1	1332.10	96	45
1	48	1	N	1	L	L	1	 817.38	96	9
1	49	1	V	2	R	L	0	 795.68	96	9
1	50	2	V	1	L	L	1	1115.89	24	27
1	51	2	V	2	L	R	0	 878.54	96	27
1	52	2	V	2	L	R	0	 771.07	24	27
1	53	1	I	1	R	R	1	1543.36	24	9
1	54	2	N	1	L	L	1	 969.16	24	27
1	55	1	C	2	L	R	0	 670.09	96	9
1	56	3	V	2	R	L	0	1230.24	24	45
1	57	2	I	1	R	R	1	 691.97	96	27
1	58	1	N	1	R	R	1	 762.64	96	9
1	59	1	I	1	R	R	1	 456.90	96	9
1	60	3	N	1	L	L	1	 594.10	96	45
1	61	1	V	2	L	R	0	 383.08	24	9
1	62	2	V	1	L	L	1	 311.33	96	27
1	63	1	V	1	L	L	1	1157.71	24	9
1	64	2	I	2	L	R	0	 486.91	96	27
1	65	3	I	2	R	L	0	 878.17	96	45
1	66	3	I	2	R	R	1	 664.38	24	45
1	67	1	V	2	L	R	0	 577.58	24	9
1	68	3	V	1	L	L	1	 878.32	96	45
1	69	3	V	1	L	L	1	 758.47	96	45
1	70	2	I	1	L	N	0	1700.09	24	27
1	71	2	C	2	R	L	0	 978.37	24	27
1	72	2	I	2	L	R	0	 691.94	24	27
1	73	3	C	1	L	L	1	 740.58	96	45
1	74	1	C	1	L	L	1	 889.68	96	9
1	75	2	V	1	L	L	1	 982.43	96	27
1	76	2	V	2	R	L	0	 725.85	96	27
1	77	2	N	2	R	L	0	 975.39	96	27
1	78	1	V	2	L	R	0	 716.20	24	9
1	79	2	N	2	R	L	0	 847.00	24	27
1	80	1	V	1	L	L	1	 735.36	24	9
1	81	2	V	2	L	R	0	 538.05	96	27
1	82	3	C	2	L	R	0	 838.24	96	45
1	83	3	V	2	R	L	0	 478.08	96	45
1	84	2	V	1	L	L	1	 834.61	24	27
1	85	1	V	1	R	R	1	 964.04	96	9
1	86	3	C	2	R	L	0	 736.09	96	45
1	87	3	N	2	L	R	0	 612.37	96	45
1	88	2	V	1	R	R	1	 787.60	24	27
1	89	2	C	2	L	R	0	 921.13	24	27
1	90	3	V	1	R	R	1	1278.39	96	45
1	91	3	N	2	R	L	0	 742.38	24	45
1	92	3	V	2	R	L	0	 939.13	24	45
1	93	3	V	2	R	L	0	 720.16	96	45
1	94	1	C	2	R	L	0	 677.12	24	9
1	95	2	N	2	R	L	0	 881.23	96	27
1	96	1	V	1	L	L	1	 760.59	96	9
1	97	1	V	2	R	L	0	 618.99	24	9
1	98	1	N	1	L	L	1	1059.59	24	9
1	99	2	C	2	L	R	0	 583.65	96	27
1	100	2	V	2	R	L	0	 645.41	96	27
1	101	3	C	2	L	R	0	 533.69	96	45
1	102	3	I	2	L	R	0	 529.15	96	45
1	103	3	V	2	L	R	0	 672.00	24	45
1	104	2	V	1	L	L	1	 821.19	96	27
1	105	2	V	2	L	R	0	 499.35	24	27
1	106	3	I	1	R	R	1	 752.15	96	45
1	107	3	V	2	L	R	0	 699.29	24	45
1	108	1	N	2	L	R	0	 712.69	96	9
1	109	3	V	2	L	R	0	 415.26	24	45
1	110	3	V	1	L	L	1	 847.27	24	45
1	111	2	V	2	L	R	0	 586.54	96	27
1	112	2	C	1	R	R	1	 543.56	96	27
1	113	1	C	1	L	L	1	 811.33	24	9
1	114	2	V	2	R	L	0	 890.29	24	27
1	115	1	V	2	R	L	0	 791.68	96	9
1	116	2	I	1	L	L	1	 566.83	96	27
1	117	3	V	1	R	R	1	 705.67	96	45
1	118	1	V	2	L	R	0	 840.44	24	9
1	119	3	V	2	L	R	0	 681.43	24	45
1	120	3	V	1	L	L	1	 832.52	24	45
1	121	3	V	1	L	L	1	 640.05	96	45
1	122	2	I	2	L	R	0	 523.74	96	27
1	123	1	I	1	L	L	1	 719.79	96	9
1	124	2	V	1	R	R	1	 383.50	96	27
1	125	2	N	1	R	R	1	 596.81	96	27
1	126	3	V	2	L	R	0	 638.02	24	45
1	127	1	V	2	R	L	0	 782.31	24	9
1	128	2	V	2	L	R	0	 379.73	24	27
1	129	1	N	2	R	L	0	 821.95	96	9
1	130	1	C	1	L	L	1	 974.46	96	9
1	131	1	V	2	R	R	1	 569.44	96	9
1	132	1	C	2	L	R	0	 618.77	24	9
1	133	1	V	1	R	R	1	 648.88	96	9
1	134	2	V	1	R	R	1	 643.83	24	27
1	135	1	V	2	L	R	0	 634.70	24	9
1	136	1	V	1	R	R	1	 698.10	24	9
1	137	3	I	1	L	L	1	 734.30	96	45
1	138	3	C	1	L	L	1	 618.45	24	45
1	139	2	V	2	R	L	0	 622.42	24	27
1	140	2	C	2	L	R	0	 811.45	96	27
1	141	3	I	1	L	L	1	 997.40	96	45
1	142	1	N	1	R	R	1	 685.45	24	9
1	143	1	I	2	R	L	0	 627.15	24	9
1	144	1	V	2	R	L	0	 771.49	24	9
1	145	2	V	1	L	L	1	 569.22	24	27
1	146	3	V	1	L	L	1	 665.98	96	45
1	147	3	V	1	L	L	1	 647.37	24	45
1	148	1	V	1	R	R	1	 741.54	24	9
1	149	2	C	1	R	R	1	 940.83	96	27
1	150	1	V	1	R	R	1	 755.12	24	9
1	151	2	I	1	R	R	1	1291.38	24	27
1	152	2	V	1	R	R	1	 685.42	96	27
1	153	3	V	2	L	R	0	 845.79	96	45
1	154	2	N	1	L	L	1	 738.54	24	27
1	155	2	V	2	L	R	0	 597.20	24	27
1	156	1	V	2	R	L	0	1118.84	96	9
1	157	3	N	1	L	L	1	 749.49	96	45
1	158	1	V	2	L	R	0	 553.45	96	9
1	159	1	I	2	L	R	0	 509.74	24	9
1	160	2	V	1	L	L	1	 912.44	24	27
1	161	3	V	1	L	L	1	1196.99	24	45
1	162	3	I	1	R	R	1	 813.63	24	45
1	163	2	V	2	L	R	0	 698.14	24	27
1	164	1	V	2	R	L	0	 663.26	24	9
1	165	2	V	2	R	L	0	 745.48	24	27
1	166	3	C	1	L	L	1	 934.86	96	45
1	167	1	V	1	R	R	1	 811.93	24	9
1	168	2	C	1	L	L	1	1296.56	96	27
2	1	3	V	2	R	L	0	 745.32	96	45
2	2	2	V	1	R	R	1	 554.74	96	27
2	3	2	V	1	L	L	1	 603.49	96	27
2	4	1	I	1	R	R	1	 461.30	24	9
2	5	2	I	1	R	R	1	 560.48	96	27
2	6	1	V	2	R	L	0	 698.51	24	9
2	7	2	N	1	L	L	1	 627.85	96	27
2	8	2	V	2	L	R	0	 503.85	24	27
2	9	3	V	2	L	R	0	 469.68	24	45
2	10	2	V	1	R	L	0	 737.79	24	27
2	11	3	V	1	R	R	1	 719.43	96	45
2	12	2	V	2	L	R	0	 767.74	24	27
2	13	2	C	2	L	R	0	 534.18	24	27
2	14	2	N	1	R	R	1	 822.52	24	27
2	15	1	C	1	R	R	1	 464.42	24	9
2	16	2	V	1	L	L	1	 938.81	24	27
