ANT	 Experiment ID
93	 Subject
08-May-2019 16:39:37	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.020893	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	2	L	L	1	 471.28	24	9
1	2	1	V	1	R	L	0	 448.74	96	9
1	3	3	N	2	R	R	1	 371.75	96	45
1	4	1	V	2	R	R	1	 288.87	96	9
1	5	1	V	2	R	R	1	   4.70	96	9
1	6	2	C	2	L	L	1	 241.29	96	27
1	7	2	V	2	R	R	1	   4.98	96	27
1	8	1	V	2	R	L	0	 356.53	24	9
1	9	2	V	1	R	R	1	   5.14	96	27
1	10	3	I	1	R	R	1	   5.03	24	45
1	11	3	N	1	L	L	1	 486.62	96	45
1	12	1	V	2	L	R	0	 271.99	24	9
1	13	1	N	2	R	R	1	 337.56	96	9
1	14	2	V	1	R	L	0	 236.27	24	27
1	15	2	V	2	L	R	0	  90.21	24	27
1	16	1	V	2	R	R	1	 315.12	96	9
1	17	3	V	1	R	R	1	 602.44	96	45
1	18	1	V	1	L	R	0	 318.41	24	9
1	19	2	N	1	R	R	1	 531.08	24	27
1	20	3	N	1	L	L	1	 665.48	24	45
1	21	2	I	1	L	L	1	 518.42	24	27
1	22	2	C	1	L	L	1	 553.40	24	27
1	23	1	N	2	R	R	1	 416.18	96	9
1	24	2	N	1	R	R	1	 631.66	96	27
1	25	1	N	1	L	L	1	 587.31	96	9
1	26	1	V	1	L	L	1	 216.37	96	9
1	27	1	V	1	R	L	0	 331.89	96	9
1	28	3	V	1	L	R	0	 633.67	96	45
1	29	2	N	2	R	L	0	  73.20	24	27
1	30	1	V	1	R	L	0	 178.04	96	9
1	31	3	V	1	R	L	0	 400.19	24	45
1	32	1	I	1	R	L	0	 428.08	96	9
1	33	2	I	2	R	R	1	 435.44	96	27
1	34	2	I	1	R	R	1	 826.81	24	27
1	35	2	N	1	R	R	1	 562.36	96	27
1	36	1	I	1	R	R	1	 479.02	24	9
1	37	2	V	2	R	R	1	 356.31	96	27
1	38	3	C	1	R	R	1	 450.96	96	45
1	39	2	V	1	L	R	0	 329.89	96	27
1	40	3	V	2	L	L	1	 472.51	96	45
1	41	3	V	2	L	L	1	 433.79	24	45
1	42	3	C	1	R	R	1	 436.27	96	45
1	43	3	V	1	R	R	1	 536.03	96	45
1	44	1	I	1	L	R	0	 375.54	96	9
1	45	3	N	2	L	L	1	 396.74	96	45
1	46	3	V	1	L	R	0	 625.11	96	45
1	47	1	V	2	R	R	1	 348.96	96	9
1	48	3	C	2	R	R	1	 378.77	24	45
1	49	2	V	2	R	R	1	 332.96	96	27
1	50	2	C	2	L	L	1	 431.17	24	27
1	51	1	V	2	R	R	1	 554.44	24	9
1	52	1	V	2	L	L	1	 399.81	24	9
1	53	1	C	1	R	R	1	 786.03	24	9
1	54	2	I	2	L	L	1	 402.71	24	27
1	55	3	V	1	R	R	1	 527.51	24	45
1	56	2	V	1	R	R	1	 530.53	96	27
1	57	2	I	1	R	R	1	 565.06	24	27
1	58	1	C	2	L	L	1	 450.62	24	9
1	59	3	N	1	L	R	0	 484.64	24	45
1	60	1	N	2	L	L	1	 348.81	96	9
1	61	1	N	1	R	R	1	 553.89	24	9
1	62	2	V	2	R	L	0	  75.98	96	27
1	63	3	V	1	L	R	0	 397.22	24	45
1	64	2	V	2	R	R	1	   4.27	96	27
1	65	3	I	2	R	R	1	 361.05	96	45
1	66	3	I	1	L	R	0	 407.18	96	45
1	67	1	V	2	L	L	1	 499.02	96	9
1	68	2	V	1	R	L	0	 398.45	24	27
1	69	3	V	2	L	L	1	 602.41	96	45
1	70	2	V	2	R	R	1	 359.92	96	27
1	71	3	V	1	L	R	0	 422.09	24	45
1	72	1	C	1	L	L	1	   5.49	96	9
1	73	1	I	1	R	R	1	   5.02	96	9
1	74	1	V	1	L	R	0	 368.87	24	9
1	75	2	V	1	R	R	1	 321.11	24	27
1	76	2	N	2	L	L	1	 413.38	24	27
1	77	1	C	2	R	R	1	 487.80	96	9
1	78	1	I	2	R	R	1	 119.37	96	9
1	79	2	V	1	L	R	0	 402.74	24	27
1	80	2	V	1	R	L	0	   5.21	96	27
1	81	2	V	1	R	R	1	 184.39	96	27
1	82	3	V	1	L	R	0	 619.17	24	45
1	83	3	V	2	R	L	0	 229.93	24	45
1	84	3	V	2	R	R	1	 465.59	96	45
1	85	2	V	1	R	R	1	   5.74	96	27
1	86	3	V	2	L	L	1	   6.77	24	45
1	87	2	C	2	L	R	0	 289.64	24	27
1	88	2	V	1	R	L	0	 541.58	24	27
1	89	1	V	2	L	R	0	 124.28	96	9
1	90	2	N	2	L	L	1	  96.19	96	27
1	91	1	V	1	L	R	0	 695.96	24	9
1	92	2	C	1	R	L	0	 323.50	96	27
1	93	3	V	1	R	L	0	 522.59	96	45
1	94	1	I	2	L	L	1	 970.55	24	9
1	95	1	V	1	R	R	1	   3.39	96	9
1	96	1	C	2	R	R	1	 626.26	24	9
1	97	1	N	1	R	R	1	 877.04	24	9
1	98	3	N	2	R	L	0	 206.14	24	45
1	99	2	N	2	R	L	0	 359.53	96	27
1	100	3	I	1	R	R	1	1021.59	96	45
1	101	3	V	2	R	R	1	 416.02	24	45
1	102	3	V	2	R	R	1	 386.94	24	45
1	103	3	V	2	R	R	1	 215.94	96	45
1	104	1	V	2	R	R	1	   5.66	96	9
1	105	2	C	1	L	L	1	 513.04	96	27
1	106	3	V	1	R	L	0	 399.50	96	45
1	107	3	V	1	L	L	1	 912.02	24	45
1	108	1	V	2	L	L	1	 648.74	24	9
1	109	2	V	2	L	R	0	   5.27	96	27
1	110	3	V	1	L	R	0	 286.47	96	45
1	111	3	C	1	L	L	1	 670.94	24	45
1	112	1	V	2	L	L	1	 399.88	24	9
1	113	2	V	2	R	R	1	 384.17	24	27
1	114	3	C	1	L	R	0	 411.74	24	45
1	115	1	V	1	R	L	0	 527.47	24	9
1	116	2	V	2	R	R	1	 403.60	24	27
1	117	2	I	2	L	L	1	 385.99	96	27
1	118	1	V	1	L	L	1	 503.99	96	9
1	119	3	N	1	L	L	1	 512.49	96	45
1	120	2	I	2	R	R	1	 532.45	24	27
1	121	3	C	2	L	L	1	 416.98	24	45
1	122	3	I	2	L	L	1	 491.22	96	45
1	123	3	V	2	L	L	1	 372.38	24	45
1	124	1	C	1	R	L	0	 345.65	24	9
1	125	2	V	2	L	L	1	 380.91	96	27
1	126	1	N	2	R	R	1	 424.71	24	9
1	127	2	V	1	R	R	1	 407.70	24	27
1	128	1	V	1	R	R	1	 819.30	24	9
1	129	3	V	2	L	L	1	 366.94	96	45
1	130	2	V	1	L	R	0	 477.72	24	27
1	131	3	V	1	L	L	1	 630.58	96	45
1	132	3	V	2	L	L	1	 392.61	24	45
1	133	3	V	1	R	L	0	 379.83	24	45
1	134	2	V	2	L	L	1	 381.23	96	27
1	135	2	V	2	L	L	1	 357.52	24	27
1	136	3	V	2	L	L	1	 395.71	96	45
1	137	1	V	1	R	L	0	 304.87	24	9
1	138	1	N	1	L	L	1	 672.20	24	9
1	139	1	C	2	L	L	1	 377.00	24	9
1	140	1	I	2	L	L	1	 214.30	24	9
1	141	2	V	2	R	L	0	 374.18	24	27
1	142	2	V	1	L	L	1	 383.12	24	27
1	143	2	I	1	R	R	1	   8.17	96	27
1	144	3	N	2	L	L	1	  75.88	96	45
1	145	3	C	2	L	L	1	 454.25	96	45
1	146	2	C	2	R	R	1	 659.70	24	27
1	147	3	V	2	R	R	1	 452.31	24	45
1	148	2	C	1	L	L	1	   5.80	24	27
1	149	3	I	2	R	R	1	 572.02	96	45
1	150	2	N	1	R	R	1	 684.65	96	27
1	151	2	V	1	L	R	0	1137.31	24	27
1	152	3	I	2	R	L	0	 223.12	96	45
1	153	1	V	1	R	R	1	   4.80	96	9
1	154	3	V	2	R	R	1	 480.08	96	45
1	155	2	V	1	R	R	1	 698.59	24	27
1	156	3	I	1	L	L	1	 202.52	96	45
1	157	3	V	2	L	R	0	 414.47	24	45
1	158	3	C	2	L	L	1	  64.69	24	45
1	159	2	V	2	L	L	1	 324.94	24	27
1	160	1	V	1	L	R	0	1171.90	24	9
1	161	3	V	1	L	L	1	 664.26	24	45
1	162	1	V	1	R	R	1	 480.83	24	9
1	163	2	V	2	L	L	1	   9.70	24	27
1	164	1	I	2	R	L	0	 229.50	96	9
1	165	1	V	1	L	R	0	   4.96	96	9
1	166	1	V	2	L	L	1	   5.07	96	9
1	167	1	V	2	L	R	0	 388.25	96	9
1	168	1	C	1	R	L	0	   4.96	96	9
2	1	1	V	1	R	L	0	 480.32	96	9
2	2	2	N	2	R	R	1	 491.49	96	27
2	3	1	C	2	R	R	1	 506.96	24	9
2	4	2	V	2	L	L	1	 422.30	96	27
2	5	2	V	2	L	L	1	 612.59	24	27
2	6	1	C	2	L	L	1	 407.21	24	9
2	7	1	V	2	L	L	1	 316.18	96	9
2	8	2	V	1	L	L	1	 509.60	96	27
2	9	3	V	1	L	R	0	 514.57	96	45
2	10	3	I	2	L	L	1	 390.59	96	45
2	11	1	N	1	R	R	1	 386.56	24	9
2	12	3	V	2	R	L	0	   4.43	24	45
2	13	2	I	2	R	L	0	 707.19	96	27
2	14	2	V	1	L	L	1	 469.40	96	27
2	15	3	V	2	R	L	0	1189.48	24	45
2	16	2	V	2	R	L	0	 261.85	24	27
2	17	3	C	2	R	L	0	 837.55	24	45
2	18	2	I	1	L	L	1	   5.53	24	27
2	19	1	V	1	R	L	0	  39.04	24	9
2	20	2	V	2	R	R	1	  45.11	96	27
2	21	3	V	1	L	L	1	   5.58	96	45
