ANT	 Experiment ID
61	 Subject
15-Apr-2019 17:07:16	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019890	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	I	2	L	L	1	 542.71	96	9
1	2	1	V	2	R	L	0	 534.30	96	9
1	3	1	I	2	R	L	0	 501.24	96	9
1	4	3	V	1	R	R	1	 629.20	24	45
1	5	2	C	1	R	R	1	 739.73	24	27
1	6	2	V	1	L	L	1	 525.92	24	27
1	7	1	V	2	L	L	1	 430.52	96	9
1	8	2	I	2	L	L	1	 476.80	24	27
1	9	3	C	2	R	L	0	 589.96	24	45
1	10	1	V	1	L	L	1	 538.53	96	9
1	11	1	N	2	R	R	1	 857.68	24	9
1	12	1	V	2	L	L	1	 702.38	24	9
1	13	1	V	1	R	R	1	 554.97	24	9
1	14	1	V	1	L	L	1	 521.60	24	9
1	15	1	N	1	L	L	1	 624.71	24	9
1	16	1	V	1	L	L	1	 564.56	96	9
1	17	1	V	1	L	L	1	 626.26	24	9
1	18	1	I	1	R	R	1	 628.69	24	9
1	19	2	I	1	R	R	1	 660.61	96	27
1	20	2	V	1	R	R	1	 562.96	24	27
1	21	2	N	1	L	L	1	 468.58	96	27
1	22	2	I	2	R	R	1	 402.16	96	27
1	23	2	C	1	R	R	1	 626.97	96	27
1	24	3	V	2	L	L	1	 510.78	96	45
1	25	1	V	2	R	R	1	 486.32	96	9
1	26	2	N	1	R	R	1	 595.62	96	27
1	27	2	C	1	L	L	1	 636.52	96	27
1	28	1	I	2	L	L	1	 528.27	96	9
1	29	2	I	1	L	L	1	 627.28	96	27
1	30	2	V	2	L	L	1	 395.47	96	27
1	31	3	V	1	L	L	1	 728.62	96	45
1	32	3	V	1	R	R	1	 808.29	24	45
1	33	3	V	1	R	R	1	 540.30	96	45
1	34	3	V	1	L	L	1	 706.87	24	45
1	35	2	V	1	R	R	1	 511.55	96	27
1	36	3	V	1	L	L	1	 743.40	24	45
1	37	1	C	2	L	L	1	 982.57	24	9
1	38	3	I	1	R	R	1	 547.04	24	45
1	39	2	V	2	L	L	1	 525.18	96	27
1	40	1	C	1	R	R	1	 613.97	96	9
1	41	2	I	1	L	L	1	 644.43	24	27
1	42	3	V	2	L	L	1	 464.42	96	45
1	43	3	V	2	R	L	0	 561.16	96	45
1	44	1	V	1	L	L	1	 775.64	96	9
1	45	2	C	2	R	R	1	 665.58	24	27
1	46	2	V	1	L	L	1	 590.41	24	27
1	47	2	V	2	R	R	1	 911.14	96	27
1	48	2	V	1	L	L	1	 972.00	24	27
1	49	1	C	2	L	L	1	 856.51	24	9
1	50	2	V	2	L	L	1	 783.77	96	27
1	51	2	N	1	L	L	1	 800.35	24	27
1	52	2	N	1	L	L	1	 728.75	96	27
1	53	2	I	2	L	L	1	 540.08	24	27
1	54	1	N	2	L	L	1	 675.23	96	9
1	55	2	C	2	L	L	1	 561.22	96	27
1	56	2	V	1	L	L	1	 627.67	24	27
1	57	2	V	2	L	L	1	 435.07	24	27
1	58	1	C	1	R	L	0	 428.85	96	9
1	59	3	V	2	R	R	1	 625.02	96	45
1	60	3	V	2	R	R	1	 420.57	96	45
1	61	1	V	2	L	L	1	 440.65	24	9
1	62	1	V	1	L	L	1	 682.47	24	9
1	63	1	C	1	L	L	1	 627.61	96	9
1	64	2	C	2	R	R	1	 627.55	24	27
1	65	3	V	2	R	R	1	 534.89	24	45
1	66	1	V	1	R	R	1	 701.08	96	9
1	67	1	C	1	L	L	1	 837.34	96	9
1	68	3	V	2	L	L	1	 633.09	24	45
1	69	3	N	1	R	R	1	 627.38	24	45
1	70	2	V	2	L	L	1	 658.99	24	27
1	71	3	I	2	R	R	1	 581.93	96	45
1	72	3	N	2	R	R	1	 626.02	24	45
1	73	3	N	2	L	L	1	 629.69	96	45
1	74	3	I	2	R	R	1	 585.56	96	45
1	75	3	V	1	L	L	1	 757.69	96	45
1	76	1	C	2	R	R	1	 740.40	96	9
1	77	1	N	1	L	L	1	 722.95	24	9
1	78	1	V	2	R	R	1	 625.06	96	9
1	79	2	V	1	R	R	1	 656.80	24	27
1	80	1	I	1	R	R	1	 698.76	96	9
1	81	1	V	1	R	R	1	 475.45	96	9
1	82	2	N	2	R	R	1	 521.16	24	27
1	83	2	I	1	L	L	1	 620.80	24	27
1	84	3	V	2	L	L	1	 527.74	96	45
1	85	1	V	1	L	L	1	 558.81	96	9
1	86	1	V	2	R	R	1	 597.53	96	9
1	87	1	V	2	L	L	1	 553.61	96	9
1	88	3	N	1	R	R	1	 543.59	96	45
1	89	1	N	1	R	R	1	 687.53	96	9
1	90	3	C	1	L	L	1	1336.72	24	45
1	91	2	V	1	L	L	1	 491.05	24	27
1	92	3	C	1	R	R	1	 707.49	96	45
1	93	1	V	1	R	R	1	 940.65	24	9
1	94	1	V	2	L	L	1	 570.65	24	9
1	95	3	N	2	R	R	1	 784.81	96	45
1	96	1	N	1	L	L	1	 855.53	24	9
1	97	3	V	2	R	R	1	 687.64	24	45
1	98	2	V	1	L	L	1	 668.60	24	27
1	99	2	C	2	R	R	1	 425.84	24	27
1	100	3	C	1	L	L	1	 565.30	24	45
1	101	3	C	2	L	L	1	 521.96	24	45
1	102	1	V	2	L	L	1	 425.06	96	9
1	103	1	V	1	R	R	1	 539.90	24	9
1	104	3	C	2	L	L	1	 611.22	96	45
1	105	1	V	2	L	L	1	 534.44	24	9
1	106	3	V	1	R	R	1	 515.96	24	45
1	107	1	I	2	R	R	1	 738.30	24	9
1	108	3	V	2	R	R	1	 633.53	96	45
1	109	2	V	2	R	R	1	 368.23	24	27
1	110	2	V	1	L	L	1	 642.56	96	27
1	111	2	V	1	R	R	1	 545.18	96	27
1	112	3	V	1	R	R	1	 551.06	24	45
1	113	3	V	1	R	R	1	 564.46	96	45
1	114	2	N	2	R	R	1	 566.41	96	27
