ANT	 Experiment ID
31	 Subject
07-Mar-2019 16:07:02	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.008265	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	1	L	L	1	 586.81	24	9
1	2	3	V	2	R	R	1	 743.09	96	45
1	3	1	C	2	L	L	1	 557.72	96	9
1	4	3	N	2	R	R	1	 580.20	96	45
1	5	1	N	1	L	L	1	 624.20	24	9
1	6	1	V	2	R	R	1	 419.89	96	9
1	7	3	C	2	R	R	1	 454.54	96	45
1	8	1	N	2	L	L	1	 560.17	96	9
1	9	2	V	1	L	L	1	 594.24	96	27
1	10	3	V	2	L	L	1	 510.79	96	45
1	11	2	V	2	L	L	1	 441.89	96	27
1	12	1	V	1	R	R	1	 491.98	96	9
1	13	2	V	1	R	R	1	 561.09	24	27
1	14	1	V	2	R	R	1	 414.95	96	9
1	15	3	V	1	R	R	1	 466.42	24	45
1	16	3	V	1	R	R	1	 436.00	24	45
1	17	2	C	2	L	L	1	 577.08	96	27
1	18	1	V	1	L	R	0	 582.97	24	9
1	19	2	I	2	L	L	1	 735.92	96	27
1	20	2	C	2	R	R	1	 616.95	96	27
1	21	1	V	2	R	R	1	 459.91	96	9
1	22	1	I	1	R	R	1	 509.20	96	9
1	23	2	I	1	L	L	1	 672.10	24	27
1	24	2	V	2	R	R	1	 508.27	96	27
1	25	2	C	1	L	L	1	 774.53	96	27
1	26	1	N	2	R	R	1	 460.24	96	9
1	27	2	V	2	R	R	1	 474.78	24	27
1	28	2	N	2	R	R	1	 519.63	24	27
1	29	3	I	2	L	L	1	 567.18	96	45
1	30	3	V	2	R	R	1	 468.45	24	45
1	31	1	C	2	L	L	1	 613.08	96	9
1	32	1	V	2	R	R	1	 464.33	96	9
1	33	3	V	1	L	L	1	 713.25	96	45
1	34	3	I	2	L	L	1	 601.16	24	45
1	35	3	V	2	R	R	1	 580.66	96	45
1	36	3	V	2	L	L	1	 544.67	96	45
1	37	1	V	1	R	R	1	 576.14	24	9
1	38	2	I	2	R	R	1	 640.52	24	27
1	39	2	C	1	L	L	1	 830.92	96	27
1	40	2	V	2	L	L	1	 534.19	24	27
1	41	1	I	1	L	L	1	 620.38	96	9
1	42	3	N	2	R	R	1	 616.20	24	45
1	43	1	V	1	R	R	1	 603.62	24	9
1	44	1	V	1	L	L	1	 575.51	96	9
1	45	3	V	1	R	R	1	 460.53	24	45
1	46	2	V	2	R	R	1	 609.32	96	27
1	47	1	V	1	R	R	1	 526.15	24	9
1	48	3	I	2	R	R	1	 541.01	96	45
1	49	2	V	2	L	L	1	 550.40	24	27
1	50	1	V	2	L	L	1	 421.12	24	9
1	51	3	N	1	L	L	1	 536.21	24	45
1	52	2	V	2	R	R	1	 482.09	96	27
1	53	1	V	2	L	L	1	 578.98	96	9
1	54	3	V	2	R	R	1	 583.18	24	45
1	55	3	V	2	R	R	1	 556.62	24	45
1	56	2	V	1	R	R	1	 503.08	24	27
1	57	3	N	1	L	L	1	1134.89	96	45
1	58	2	N	1	R	R	1	 496.49	96	27
1	59	1	V	1	R	R	1	 536.49	24	9
1	60	1	V	2	L	L	1	 527.27	24	9
1	61	3	C	2	R	R	1	 461.45	96	45
1	62	1	V	2	R	R	1	 454.38	24	9
1	63	3	I	2	L	L	1	 568.85	24	45
1	64	2	C	2	R	R	1	 465.59	96	27
1	65	2	N	1	R	R	1	 655.60	24	27
1	66	2	N	2	R	R	1	 540.73	24	27
1	67	3	V	1	L	L	1	 779.53	24	45
1	68	2	V	1	L	L	1	 637.12	24	27
1	69	1	I	2	R	R	1	 414.68	96	9
1	70	3	C	1	R	R	1	 562.23	96	45
1	71	1	V	2	L	L	1	 494.92	96	9
1	72	1	N	2	L	L	1	 694.84	24	9
1	73	3	V	2	R	R	1	 438.32	24	45
1	74	2	V	1	L	L	1	 733.84	96	27
1	75	3	V	1	R	R	1	 500.05	24	45
1	76	3	V	1	L	L	1	 588.49	96	45
1	77	3	V	2	L	L	1	 481.36	24	45
1	78	1	N	1	R	R	1	 521.22	24	9
