ANT	 Experiment ID
54	 Subject
14-Apr-2019 15:09:18	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.020951	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	1	R	R	1	1053.09	24	9
1	2	3	V	2	R	L	0	1470.51	96	45
1	3	1	I	1	L	N	0	1700.89	96	9
1	4	2	V	1	R	R	1	 878.08	96	27
1	5	3	N	2	L	L	1	1094.99	96	45
1	6	2	C	1	R	R	1	 908.53	96	27
1	7	3	V	2	R	L	0	1428.93	96	45
1	8	1	V	2	L	L	1	1432.62	24	9
1	9	3	V	2	R	R	1	 882.90	24	45
1	10	2	N	1	L	L	1	 831.86	24	27
1	11	2	N	2	R	R	1	 662.71	24	27
1	12	2	V	1	L	L	1	1012.88	24	27
1	13	3	V	1	L	L	1	 673.23	96	45
1	14	1	N	2	L	L	1	 658.60	24	9
1	15	1	V	1	L	L	1	 580.46	24	9
1	16	1	N	1	R	R	1	 801.09	24	9
1	17	2	N	1	R	R	1	 552.16	24	27
1	18	2	V	2	R	R	1	 498.97	24	27
1	19	2	V	1	R	R	1	 535.53	96	27
1	20	3	V	1	R	R	1	 573.93	96	45
1	21	1	C	2	L	L	1	 939.86	96	9
1	22	1	V	1	L	L	1	 490.44	24	9
1	23	3	V	1	R	R	1	 628.34	96	45
1	24	3	V	2	R	R	1	 982.64	24	45
1	25	1	C	2	R	R	1	 763.28	24	9
1	26	2	V	2	L	L	1	 598.20	96	27
1	27	1	V	1	R	R	1	 681.23	24	9
1	28	2	I	2	L	R	0	1607.11	96	27
1	29	3	V	2	L	L	1	 859.28	96	45
1	30	2	V	1	R	R	1	1074.16	96	27
1	31	1	V	1	L	L	1	1140.04	96	9
1	32	2	C	1	L	L	1	 999.06	96	27
1	33	3	V	1	R	R	1	1187.93	96	45
