ANT	 Experiment ID
27	 Subject
11-Mar-2019 17:49:32	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019103	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	V	1	R	R	1	 972.69	96	27
1	2	3	I	1	R	R	1	 873.49	24	45
1	3	1	C	1	R	R	1	 458.70	96	9
1	4	3	C	2	L	R	0	 388.09	24	45
1	5	3	I	1	R	R	1	 656.17	96	45
1	6	3	V	1	R	R	1	 554.19	24	45
1	7	3	C	2	R	R	1	 671.80	24	45
1	8	1	V	1	R	R	1	 377.82	96	9
1	9	1	V	1	L	R	0	 614.44	96	9
1	10	3	V	2	L	L	1	 649.70	24	45
1	11	3	V	1	R	R	1	 738.39	96	45
1	12	2	V	2	L	R	0	 581.74	96	27
1	13	3	V	2	R	L	0	 729.32	96	45
1	14	3	V	1	L	L	1	 632.00	96	45
1	15	2	V	2	L	L	1	 551.82	24	27
1	16	2	V	2	R	R	1	 840.14	96	27
1	17	1	V	2	R	R	1	 420.10	24	9
1	18	3	V	1	L	L	1	 662.36	96	45
1	19	3	C	1	R	R	1	 584.78	96	45
1	20	3	N	2	L	L	1	 765.45	96	45
1	21	3	V	2	R	L	0	 466.17	24	45
1	22	3	V	1	L	L	1	 603.21	96	45
1	23	2	V	1	R	R	1	 514.98	24	27
1	24	1	V	2	R	R	1	 673.19	96	9
1	25	2	N	2	L	R	0	 621.75	96	27
1	26	3	V	1	L	R	0	 729.38	24	45
1	27	1	N	1	L	L	1	 673.50	24	9
1	28	2	I	2	L	L	1	 574.23	96	27
1	29	3	C	1	L	L	1	 650.79	96	45
1	30	3	V	2	L	L	1	 573.28	24	45
1	31	3	V	1	L	L	1	 691.12	24	45
1	32	3	V	1	R	R	1	 547.63	96	45
1	33	2	N	2	R	R	1	 485.05	96	27
1	34	1	V	1	R	R	1	 581.72	24	9
1	35	2	C	2	L	R	0	 614.91	96	27
1	36	3	V	2	L	L	1	 489.05	24	45
1	37	1	V	2	R	R	1	 569.01	96	9
1	38	1	I	2	L	L	1	 541.51	96	9
1	39	3	N	1	R	R	1	 523.64	96	45
1	40	3	V	1	R	R	1	 627.51	24	45
1	41	2	V	1	R	R	1	 674.39	96	27
1	42	2	I	2	L	R	0	1111.26	24	27
1	43	3	I	2	R	L	0	 759.16	24	45
1	44	3	V	2	R	N	0	1700.18	96	45
1	45	2	V	1	L	R	0	 616.77	24	27
1	46	3	I	1	L	R	0	 715.54	96	45
1	47	1	V	2	R	R	1	1018.56	96	9
1	48	2	I	1	L	L	1	 745.68	96	27
1	49	1	I	1	L	L	1	 711.12	24	9
1	50	1	V	2	R	R	1	 391.00	24	9
1	51	3	N	1	L	R	0	 922.62	24	45
1	52	3	I	2	L	L	1	1474.91	96	45
1	53	1	V	1	L	L	1	1011.88	96	9
1	54	1	V	2	R	R	1	 615.59	96	9
1	55	1	N	2	R	R	1	 650.11	96	9
1	56	2	V	2	R	R	1	 983.85	96	27
1	57	1	V	2	R	R	1	 716.22	96	9
1	58	3	N	1	L	L	1	 667.66	24	45
1	59	2	C	1	R	R	1	 745.07	96	27
1	60	2	V	1	R	R	1	 675.82	24	27
1	61	1	V	1	R	R	1	 619.39	24	9
1	62	3	V	2	R	R	1	 622.48	24	45
1	63	2	V	2	R	R	1	 550.96	96	27
1	64	2	V	1	R	R	1	 624.11	96	27
1	65	1	V	2	R	R	1	 915.66	96	9
1	66	1	I	1	L	L	1	 850.71	96	9
1	67	2	I	2	L	L	1	 648.76	24	27
1	68	1	N	2	R	L	0	 481.92	24	9
1	69	3	V	2	L	L	1	 763.12	24	45
1	70	3	V	2	L	R	0	 768.66	24	45
1	71	2	V	1	R	R	1	 761.42	24	27
1	72	1	V	2	R	R	1	 583.23	24	9
1	73	1	C	2	L	R	0	 515.74	96	9
1	74	2	I	1	R	R	1	 942.83	24	27
1	75	1	C	2	L	L	1	 772.42	24	9
1	76	2	V	2	R	R	1	 805.66	96	27
1	77	1	I	2	L	R	0	 681.42	96	9
1	78	3	V	2	R	R	1	 953.77	96	45
1	79	2	V	2	R	R	1	 554.55	96	27
1	80	3	N	1	L	L	1	1280.14	96	45
1	81	1	V	2	R	L	0	 647.53	24	9
1	82	3	V	1	R	R	1	 833.96	24	45
1	83	1	V	2	L	R	0	 484.85	24	9
1	84	3	V	1	L	L	1	 669.19	24	45
1	85	3	V	2	L	L	1	 549.88	96	45
1	86	2	V	1	R	R	1	 519.48	96	27
1	87	2	V	1	L	L	1	 520.63	24	27
1	88	1	V	2	L	L	1	 560.39	96	9
1	89	2	V	2	L	L	1	 522.38	24	27
1	90	2	V	2	R	L	0	 501.70	24	27
1	91	1	V	2	L	L	1	 581.81	24	9
1	92	2	V	2	R	R	1	1006.49	24	27
1	93	1	I	1	R	R	1	 616.99	96	9
1	94	3	I	1	L	R	0	 756.50	24	45
1	95	2	I	1	R	R	1	 695.18	24	27
1	96	1	N	1	L	L	1	 656.17	24	9
1	97	2	N	1	L	L	1	 860.19	96	27
1	98	1	N	1	R	R	1	 551.02	96	9
1	99	3	V	2	L	L	1	 644.54	96	45
1	100	2	V	2	R	R	1	 514.70	96	27
1	101	2	V	1	L	R	0	 645.19	24	27
1	102	1	I	2	R	R	1	 695.86	24	9
1	103	2	C	1	R	R	1	 589.14	24	27
1	104	1	V	2	R	L	0	 929.30	24	9
1	105	3	C	1	L	R	0	 593.83	24	45
1	106	2	V	1	L	L	1	 617.19	24	27
1	107	2	C	2	R	R	1	 567.77	24	27
1	108	3	V	1	L	L	1	 742.00	24	45
1	109	1	I	2	L	L	1	 684.51	96	9
1	110	1	C	2	R	R	1	 596.16	96	9
1	111	1	V	1	L	L	1	 625.24	96	9
1	112	2	V	2	L	L	1	 696.45	24	27
1	113	2	I	2	R	R	1	 653.09	24	27
1	114	2	V	1	L	L	1	 714.02	96	27
1	115	2	V	2	R	L	0	 646.05	24	27
1	116	1	V	2	L	R	0	 695.09	96	9
1	117	1	V	1	L	L	1	 487.85	24	9
1	118	3	I	2	L	R	0	1415.56	96	45
1	119	2	V	2	L	L	1	 551.64	24	27
1	120	1	V	1	L	L	1	 364.80	96	9
1	121	3	N	2	R	L	0	 466.50	24	45
1	122	3	C	1	L	L	1	1147.00	96	45
1	123	1	C	1	R	R	1	 529.33	24	9
1	124	3	V	2	R	L	0	 520.09	24	45
1	125	3	C	2	L	R	0	 567.37	96	45
1	126	3	N	2	L	L	1	 620.60	96	45
1	127	2	N	1	L	L	1	1628.07	24	27
1	128	2	V	2	R	R	1	 554.46	24	27
1	129	2	C	1	R	R	1	 652.82	96	27
1	130	3	N	2	R	L	0	1335.09	24	45
1	131	1	V	1	R	R	1	 949.91	24	9
1	132	3	C	2	R	R	1	 571.69	24	45
1	133	1	C	1	L	L	1	 784.83	96	9
1	134	2	V	2	R	R	1	 704.90	24	27
1	135	3	V	2	L	L	1	 554.15	24	45
1	136	2	V	1	L	R	0	 395.30	96	27
1	137	1	V	1	L	L	1	 792.12	24	9
1	138	1	C	1	L	L	1	 708.33	96	9
1	139	3	V	2	L	L	1	 452.82	24	45
1	140	2	V	1	L	L	1	 538.04	24	27
1	141	1	I	1	L	R	0	 536.96	24	9
1	142	2	I	1	L	L	1	 859.27	96	27
1	143	2	N	2	R	L	0	 609.21	24	27
1	144	3	V	1	R	R	1	 893.05	24	45
