ANT	 Experiment ID
65	 Subject
15-Apr-2019 15:46:42	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018649	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	1	L	L	1	 609.05	24	45
1	2	2	V	2	R	R	1	 510.79	96	27
1	3	1	V	1	L	L	1	 462.45	96	9
1	4	3	I	1	L	L	1	1095.76	24	45
1	5	2	I	1	L	L	1	 771.93	24	27
1	6	1	V	2	R	R	1	 760.71	24	9
1	7	1	C	2	L	L	1	 735.33	96	9
1	8	1	C	1	L	L	1	 685.51	24	9
1	9	2	N	1	R	R	1	 626.87	24	27
1	10	1	V	1	L	L	1	 531.16	96	9
1	11	3	I	1	L	L	1	 786.66	96	45
1	12	1	V	1	L	L	1	 583.97	96	9
1	13	1	V	2	L	L	1	 499.13	96	9
1	14	3	I	2	R	R	1	 707.31	24	45
1	15	2	V	2	R	R	1	 631.50	96	27
1	16	1	I	1	R	R	1	 721.63	24	9
1	17	3	V	2	R	R	1	 417.52	24	45
1	18	3	N	2	L	L	1	 525.28	96	45
1	19	1	V	2	R	R	1	 396.27	96	9
1	20	2	V	1	R	R	1	 628.65	24	27
1	21	3	V	1	R	R	1	 648.01	24	45
1	22	2	V	1	L	L	1	 821.01	96	27
1	23	2	N	2	L	L	1	 773.24	96	27
1	24	2	V	1	R	R	1	 589.81	96	27
1	25	3	V	1	R	R	1	 561.47	24	45
1	26	1	V	2	L	L	1	 558.33	96	9
1	27	1	V	2	L	L	1	 691.99	24	9
1	28	3	C	2	R	R	1	 700.02	24	45
1	29	2	C	1	L	L	1	 560.28	24	27
1	30	1	N	1	R	R	1	 645.27	24	9
1	31	2	V	1	L	L	1	 556.57	24	27
