ANT	 Experiment ID
39	 Subject
12-Apr-2019 15:58:17	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018508	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	L	L	1	 785.12	96	45
1	2	3	V	1	L	L	1	 524.49	24	45
1	3	2	I	2	L	L	1	 551.36	24	27
1	4	2	V	2	R	R	1	 473.50	96	27
1	5	1	N	1	L	L	1	 730.32	96	9
1	6	3	V	1	R	R	1	 472.25	96	45
1	7	2	N	1	L	L	1	 685.88	24	27
1	8	1	V	1	R	R	1	 518.27	96	9
1	9	1	I	2	R	R	1	 645.24	24	9
1	10	3	V	2	R	R	1	 352.27	96	45
1	11	2	I	1	L	L	1	 674.23	24	27
1	12	3	V	1	R	R	1	 587.62	24	45
1	13	1	V	1	L	L	1	 615.21	96	9
1	14	2	N	1	R	R	1	 591.16	24	27
1	15	2	V	2	L	L	1	 368.18	96	27
1	16	1	C	1	R	R	1	 627.81	96	9
1	17	2	I	2	R	R	1	 404.03	96	27
1	18	1	V	1	L	L	1	 478.82	96	9
1	19	3	C	2	L	L	1	 440.12	96	45
1	20	3	C	2	L	L	1	 531.33	96	45
1	21	1	N	1	R	R	1	 521.43	96	9
1	22	1	N	2	L	L	1	 447.99	96	9
1	23	1	N	2	L	L	1	 465.24	24	9
1	24	2	V	2	R	R	1	 335.75	24	27
1	25	3	V	1	L	L	1	 414.06	96	45
1	26	1	V	1	R	R	1	 480.27	24	9
1	27	2	I	1	L	L	1	 581.84	96	27
1	28	3	V	1	R	R	1	 481.60	96	45
1	29	3	V	1	L	R	0	 481.89	24	45
1	30	2	C	2	L	L	1	 406.44	96	27
1	31	1	N	2	L	L	1	 401.86	96	9
1	32	1	V	1	R	R	1	 581.20	24	9
1	33	1	N	2	R	R	1	 729.46	24	9
1	34	1	N	1	L	L	1	 481.11	24	9
1	35	2	V	1	L	L	1	 478.05	24	27
1	36	2	V	2	R	R	1	 403.42	24	27
1	37	3	V	1	R	R	1	 518.63	96	45
1	38	2	V	1	L	L	1	 530.11	24	27
