ANT	 Experiment ID
74	 Subject
16-Apr-2019 10:27:48	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.017661	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	L	L	1	 644.09	96	45
1	2	3	V	1	L	R	0	 365.33	24	45
1	3	2	I	2	L	R	0	 710.34	24	27
1	4	2	V	2	R	R	1	 449.81	96	27
1	5	1	N	1	L	L	1	 540.09	96	9
1	6	3	V	1	R	R	1	 561.76	96	45
1	7	2	N	1	L	L	1	 619.14	24	27
1	8	1	V	1	R	R	1	 461.13	96	9
1	9	1	I	2	R	R	1	 454.46	24	9
1	10	3	V	2	R	R	1	 543.79	96	45
1	11	2	I	1	L	L	1	 562.71	24	27
1	12	3	V	1	R	R	1	 520.42	24	45
1	13	1	V	1	L	L	1	 534.46	96	9
1	14	2	N	1	R	R	1	 520.37	24	27
1	15	2	V	2	L	L	1	 379.12	96	27
1	16	1	C	1	R	R	1	 486.88	96	9
1	17	2	I	2	R	R	1	 555.06	96	27
1	18	1	V	1	L	L	1	 488.61	96	9
1	19	3	C	2	L	L	1	 432.30	96	45
1	20	3	C	2	L	L	1	 419.73	96	45
1	21	1	N	1	R	R	1	 478.19	96	9
1	22	1	N	2	L	L	1	 438.70	96	9
1	23	1	N	2	L	L	1	 490.30	24	9
1	24	2	V	2	R	R	1	 309.63	24	27
1	25	3	V	1	L	R	0	 341.74	96	45
1	26	1	V	1	R	R	1	 516.93	24	9
1	27	2	I	1	L	L	1	 623.76	96	27
1	28	3	V	1	R	R	1	 562.68	96	45
1	29	3	V	1	L	L	1	 544.47	24	45
1	30	2	C	2	L	L	1	 458.66	96	27
1	31	1	N	2	L	L	1	 508.04	96	9
1	32	1	V	1	R	R	1	 484.18	24	9
1	33	1	N	2	R	R	1	 460.82	24	9
1	34	1	N	1	L	L	1	 478.24	24	9
1	35	2	V	1	L	L	1	 579.30	24	27
1	36	2	V	2	R	R	1	 483.82	24	27
1	37	3	V	1	R	R	1	 508.47	96	45
1	38	2	V	1	L	L	1	 487.71	24	27
1	39	1	V	1	L	L	1	 536.59	24	9
1	40	1	V	2	L	L	1	 431.35	24	9
1	41	3	I	1	R	R	1	 665.47	96	45
1	42	2	I	2	R	R	1	 551.55	96	27
1	43	2	C	1	L	L	1	 567.94	24	27
1	44	3	N	2	L	L	1	 469.16	96	45
1	45	2	C	1	R	R	1	 490.98	96	27
1	46	1	V	2	L	L	1	 586.90	96	9
1	47	3	I	1	R	R	1	 527.19	96	45
1	48	1	V	1	L	L	1	 567.05	24	9
1	49	3	C	1	R	R	1	 620.28	96	45
1	50	3	V	1	R	R	1	 631.31	24	45
1	51	2	V	2	R	R	1	 493.83	96	27
1	52	2	V	2	L	L	1	 450.74	24	27
1	53	1	V	2	R	R	1	 355.41	96	9
1	54	1	C	1	R	R	1	 560.75	24	9
1	55	2	V	2	R	R	1	 522.48	24	27
1	56	3	N	1	R	R	1	 457.89	96	45
1	57	1	V	2	R	R	1	 452.12	24	9
1	58	3	I	2	L	L	1	 558.28	96	45
1	59	2	V	1	L	L	1	 631.56	24	27
1	60	2	V	2	R	R	1	 454.18	96	27
1	61	3	V	2	L	L	1	 511.36	24	45
1	62	3	V	2	L	L	1	 487.76	24	45
1	63	2	C	2	R	R	1	 507.59	96	27
1	64	3	C	1	L	L	1	 507.50	96	45
1	65	3	V	2	R	R	1	 379.87	96	45
1	66	2	V	2	L	L	1	 394.85	96	27
