ANT	 Experiment ID
92	 Subject
09-May-2019 11:00:42	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019725	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	1	L	R	0	 709.26	96	9
1	2	3	I	2	L	L	1	 500.08	96	45
1	3	3	C	2	R	R	1	 539.84	24	45
1	4	3	C	1	L	L	1	 546.72	24	45
1	5	3	V	1	R	R	1	1001.17	24	45
1	6	2	V	1	R	L	0	 729.42	24	27
1	7	2	N	1	L	L	1	 859.82	24	27
1	8	2	N	2	L	L	1	 698.27	24	27
1	9	3	V	1	R	R	1	 729.12	96	45
1	10	3	C	2	R	R	1	 577.69	24	45
1	11	3	C	2	L	R	0	 559.27	24	45
1	12	2	C	2	R	R	1	 527.28	96	27
1	13	3	N	2	L	L	1	 559.31	24	45
1	14	3	V	2	R	R	1	 429.42	24	45
1	15	3	I	2	R	R	1	 377.30	24	45
1	16	1	V	1	L	L	1	 557.43	24	9
1	17	2	V	1	L	L	1	 543.02	24	27
1	18	3	V	1	L	L	1	 653.54	96	45
1	19	1	V	2	L	L	1	 534.50	24	9
1	20	1	V	1	R	R	1	 557.50	24	9
1	21	3	I	1	R	R	1	 571.22	96	45
1	22	2	V	1	R	R	1	 524.26	96	27
1	23	1	N	2	L	L	1	 538.91	96	9
1	24	3	V	1	R	R	1	 497.66	24	45
1	25	3	I	2	R	R	1	 393.74	96	45
1	26	1	I	1	R	R	1	 492.68	96	9
1	27	2	V	1	L	L	1	 537.32	24	27
1	28	3	I	1	R	R	1	 527.36	24	45
1	29	3	V	2	L	L	1	 502.99	96	45
1	30	1	I	1	R	R	1	 453.98	96	9
1	31	3	V	2	L	L	1	 406.85	24	45
1	32	1	V	1	R	R	1	 530.45	24	9
1	33	1	N	2	R	R	1	 559.62	96	9
1	34	2	V	2	R	R	1	 527.57	24	27
1	35	1	N	1	R	L	0	 447.37	96	9
1	36	3	C	1	L	L	1	 537.12	24	45
1	37	1	V	2	L	L	1	 398.66	96	9
1	38	2	V	1	R	R	1	 437.29	24	27
1	39	3	V	1	R	R	1	 454.13	96	45
1	40	2	C	1	L	L	1	 579.82	96	27
1	41	2	V	2	R	R	1	 362.50	96	27
1	42	3	V	2	L	L	1	 511.14	24	45
1	43	1	C	1	R	R	1	 437.36	96	9
1	44	1	V	1	L	L	1	 670.23	24	9
1	45	2	N	1	L	R	0	 506.35	96	27
1	46	2	I	2	L	L	1	 469.86	24	27
1	47	1	C	1	L	L	1	 540.86	96	9
1	48	1	V	2	R	R	1	 514.02	24	9
1	49	2	V	2	L	L	1	 396.50	96	27
1	50	2	I	1	R	R	1	 474.62	24	27
1	51	1	V	2	L	L	1	 482.13	96	9
1	52	2	C	1	L	R	0	 525.01	24	27
1	53	1	C	2	L	L	1	 475.46	96	9
1	54	3	C	2	L	L	1	 459.18	96	45
1	55	2	V	2	R	R	1	 392.65	96	27
1	56	2	I	2	R	R	1	 351.14	96	27
1	57	1	V	2	L	L	1	 356.61	24	9
1	58	3	V	2	L	L	1	 408.99	24	45
1	59	1	V	2	L	L	1	 411.56	24	9
1	60	2	I	1	L	L	1	 698.38	24	27
1	61	1	V	1	L	L	1	 561.04	96	9
1	62	1	C	1	L	L	1	 533.24	24	9
1	63	2	V	2	L	L	1	 334.07	24	27
1	64	3	V	2	R	R	1	 419.72	96	45
1	65	1	V	2	L	L	1	 373.48	24	9
1	66	2	V	1	R	R	1	 621.82	24	27
1	67	1	V	2	L	L	1	 391.05	96	9
1	68	2	V	1	R	L	0	 398.95	24	27
1	69	1	V	1	L	R	0	 385.80	24	9
1	70	3	V	2	L	L	1	 397.01	24	45
1	71	2	I	2	L	L	1	 420.69	96	27
1	72	3	V	1	R	R	1	 645.45	96	45
1	73	3	V	2	L	L	1	 391.21	24	45
1	74	2	V	1	R	R	1	 582.65	24	27
1	75	1	V	2	L	L	1	 370.17	24	9
1	76	2	C	2	R	R	1	 361.97	24	27
1	77	3	V	2	L	L	1	 389.73	96	45
1	78	2	I	1	L	R	0	 349.70	96	27
1	79	1	V	1	L	L	1	 601.46	96	9
1	80	2	V	1	L	R	0	 360.17	96	27
1	81	1	C	1	L	L	1	 492.55	96	9
1	82	1	V	1	R	R	1	 459.62	24	9
1	83	3	V	2	R	R	1	 388.80	24	45
1	84	2	V	2	R	R	1	 395.43	96	27
1	85	2	N	1	R	R	1	 459.10	96	27
1	86	3	V	1	L	R	0	 346.90	96	45
1	87	3	V	1	R	L	0	 471.92	24	45
1	88	3	V	1	L	R	0	 359.88	24	45
1	89	2	C	1	R	R	1	 487.81	96	27
1	90	3	V	1	L	R	0	 487.45	96	45
1	91	2	V	1	L	L	1	 498.27	24	27
1	92	3	I	1	L	L	1	 536.92	96	45
1	93	2	I	2	L	L	1	 474.67	24	27
1	94	1	V	1	R	R	1	 481.60	24	9
1	95	1	V	2	R	R	1	 369.75	96	9
1	96	2	C	2	L	L	1	 425.45	96	27
1	97	2	V	2	L	L	1	 360.17	96	27
1	98	2	V	2	L	L	1	 312.92	24	27
1	99	3	C	1	R	R	1	 673.20	24	45
1	100	3	V	1	L	L	1	 506.40	24	45
1	101	1	N	1	L	L	1	 617.40	24	9
1	102	2	N	2	L	L	1	 438.96	24	27
1	103	2	N	2	R	R	1	 427.80	96	27
1	104	2	V	2	L	L	1	 379.09	24	27
1	105	2	V	2	L	L	1	 394.75	96	27
1	106	2	V	2	R	R	1	 426.84	24	27
1	107	1	I	2	L	L	1	 421.67	96	9
1	108	3	I	1	R	R	1	 448.34	96	45
1	109	1	V	2	R	R	1	 327.83	96	9
1	110	2	V	1	L	L	1	 522.65	96	27
1	111	2	V	2	R	R	1	 317.12	24	27
1	112	2	V	2	L	L	1	 350.53	24	27
1	113	1	I	2	R	R	1	 322.51	96	9
1	114	3	V	1	L	R	0	 384.70	96	45
1	115	1	N	1	L	R	0	 379.14	96	9
