ANT	 Experiment ID
75	 Subject
17-Apr-2019 15:33:34	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019000	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	2	L	L	1	 553.71	24	9
1	2	2	V	2	L	L	1	 555.16	24	27
1	3	3	V	2	L	L	1	 399.36	96	45
1	4	1	V	1	L	L	1	 602.65	96	9
1	5	1	V	2	L	L	1	 781.32	96	9
1	6	3	V	1	R	R	1	 601.37	24	45
1	7	2	V	2	R	R	1	 514.33	24	27
1	8	3	V	1	R	R	1	 640.29	24	45
1	9	3	C	2	L	L	1	 476.35	96	45
1	10	1	N	2	L	L	1	 581.42	96	9
1	11	2	V	2	L	L	1	 446.42	24	27
1	12	3	V	2	L	L	1	 407.35	96	45
1	13	3	V	2	R	R	1	 467.29	96	45
1	14	3	V	1	R	R	1	 532.17	96	45
1	15	1	I	2	L	L	1	 426.35	96	9
1	16	3	V	1	L	R	0	 381.90	96	45
1	17	1	C	1	R	R	1	 601.91	24	9
1	18	2	V	2	R	R	1	 410.78	24	27
1	19	3	V	2	L	L	1	 509.87	96	45
1	20	2	N	2	L	L	1	 426.29	24	27
1	21	2	C	1	R	R	1	 529.12	96	27
1	22	3	N	1	L	L	1	 744.89	24	45
1	23	1	N	1	L	L	1	 744.67	24	9
1	24	3	C	2	L	L	1	 469.88	96	45
1	25	3	V	2	R	R	1	 440.59	96	45
1	26	3	V	1	R	R	1	 547.00	24	45
1	27	1	V	1	R	R	1	 504.30	24	9
1	28	2	V	2	L	L	1	 509.03	24	27
1	29	3	V	1	R	R	1	 524.54	96	45
1	30	1	V	2	L	L	1	 436.08	24	9
1	31	1	V	2	L	L	1	 413.65	96	9
1	32	1	V	1	L	L	1	 577.01	24	9
1	33	3	I	2	L	L	1	 406.16	24	45
1	34	1	V	2	R	R	1	 434.04	96	9
1	35	2	I	1	L	L	1	 664.13	24	27
1	36	2	N	1	L	L	1	 686.08	24	27
1	37	2	N	2	L	L	1	 482.51	96	27
1	38	2	C	1	L	L	1	 551.03	24	27
1	39	1	V	2	R	R	1	 604.20	96	9
1	40	3	V	1	R	R	1	 527.66	96	45
1	41	2	C	1	L	L	1	 499.23	96	27
1	42	2	V	2	L	L	1	 575.69	24	27
1	43	1	C	1	R	R	1	 556.09	24	9
1	44	2	I	2	L	L	1	 374.05	96	27
1	45	3	V	1	L	R	0	 371.20	24	45
1	46	1	C	2	L	L	1	 472.58	96	9
1	47	1	C	2	R	R	1	 465.54	96	9
1	48	2	I	1	R	R	1	 542.70	24	27
1	49	3	I	2	R	R	1	 451.84	96	45
1	50	3	V	1	R	R	1	 678.96	24	45
1	51	2	V	2	R	R	1	 379.81	96	27
1	52	2	V	2	R	R	1	 363.77	96	27
1	53	1	V	1	L	L	1	 552.79	96	9
1	54	3	N	2	L	L	1	 575.23	24	45
1	55	3	I	1	R	L	0	 628.37	24	45
1	56	1	I	2	L	L	1	 536.17	96	9
1	57	1	V	1	R	R	1	 542.46	24	9
1	58	1	V	1	R	R	1	 476.72	96	9
1	59	1	I	2	L	L	1	 573.24	96	9
1	60	1	I	1	R	R	1	 505.83	96	9
1	61	2	V	1	R	R	1	 502.60	24	27
1	62	3	V	2	L	L	1	 478.48	24	45
1	63	1	V	2	R	R	1	 415.31	24	9
1	64	2	V	2	R	R	1	 510.26	96	27
1	65	3	C	1	L	L	1	 605.73	24	45
1	66	1	C	2	L	L	1	 449.60	24	9
1	67	2	V	1	R	R	1	 455.78	24	27
1	68	2	V	1	R	R	1	 438.21	96	27
1	69	1	V	1	L	L	1	 680.37	96	9
1	70	3	C	2	R	R	1	 496.30	24	45
1	71	2	C	2	L	L	1	 645.07	24	27
1	72	2	V	1	L	L	1	 547.19	96	27
1	73	1	V	1	L	L	1	 489.61	24	9
1	74	2	C	2	L	L	1	 493.94	24	27
1	75	3	C	1	L	L	1	 566.81	24	45
1	76	1	V	2	R	R	1	 619.56	24	9
1	77	1	V	2	R	R	1	 455.26	96	9
1	78	2	N	1	R	R	1	 421.13	24	27
1	79	3	V	1	R	R	1	 624.45	24	45
1	80	2	V	2	R	R	1	 398.87	96	27
1	81	3	V	1	R	R	1	 546.85	96	45
1	82	1	V	1	R	R	1	 576.75	24	9
1	83	1	C	2	R	R	1	 445.83	96	9
1	84	3	N	2	L	L	1	 552.06	24	45
1	85	3	I	2	R	R	1	 446.64	24	45
1	86	1	N	1	L	L	1	 591.92	96	9
1	87	1	I	2	R	R	1	 452.69	96	9
1	88	2	V	1	L	L	1	 514.58	96	27
1	89	2	V	1	R	R	1	 525.23	24	27
1	90	1	V	2	R	R	1	 421.37	24	9
1	91	1	N	2	L	L	1	 448.15	96	9
1	92	2	I	1	R	R	1	 509.83	24	27
1	93	1	V	1	R	R	1	 510.38	96	9
1	94	2	I	1	L	L	1	 554.63	24	27
1	95	2	V	1	R	R	1	 484.62	24	27
1	96	1	I	1	L	L	1	 756.28	96	9
1	97	1	V	1	L	L	1	 586.48	24	9
1	98	2	V	1	L	L	1	 443.52	24	27
1	99	3	V	2	L	L	1	 414.37	24	45
1	100	1	V	2	R	R	1	 400.66	24	9
1	101	2	V	2	L	L	1	 351.94	24	27
1	102	3	N	1	L	L	1	 542.66	96	45
1	103	3	V	1	R	R	1	 477.64	24	45
1	104	1	N	1	L	L	1	 630.54	24	9
1	105	2	V	1	L	L	1	 452.88	24	27
1	106	2	V	2	R	R	1	 378.61	96	27
1	107	2	V	1	L	L	1	 467.47	24	27
1	108	1	C	1	L	L	1	 778.97	24	9
1	109	2	N	1	L	L	1	 765.18	24	27
1	110	1	N	2	L	L	1	 538.31	96	9
1	111	1	V	1	L	L	1	 496.79	96	9
1	112	2	V	1	R	R	1	 964.40	24	27
1	113	2	C	1	R	R	1	 709.74	96	27
1	114	1	V	2	R	R	1	 549.95	24	9
1	115	3	C	1	R	R	1	 459.56	24	45
1	116	2	N	1	L	L	1	 753.75	96	27
1	117	2	V	2	L	L	1	 595.25	96	27
1	118	3	V	2	R	R	1	 439.76	24	45
1	119	3	N	1	L	L	1	 907.52	96	45
1	120	3	C	2	R	R	1	 642.55	24	45
1	121	2	N	2	L	L	1	 609.69	24	27
1	122	2	V	2	R	R	1	 338.12	24	27
1	123	2	V	2	R	R	1	 516.17	96	27
1	124	1	N	1	L	R	0	 466.95	24	9
1	125	3	I	1	L	L	1	 611.72	24	45
1	126	1	V	1	R	R	1	 552.25	96	9
1	127	2	V	1	R	R	1	 529.53	24	27
1	128	2	I	2	R	R	1	 531.32	96	27
1	129	3	N	1	R	R	1	 569.15	24	45
1	130	3	V	2	L	L	1	 454.14	24	45
1	131	2	I	2	R	R	1	 531.79	24	27
1	132	3	I	1	L	L	1	 953.86	24	45
1	133	3	I	1	L	L	1	 575.02	96	45
1	134	2	V	1	L	L	1	 481.36	96	27
1	135	3	I	2	R	R	1	 513.71	96	45
1	136	1	V	2	L	L	1	 880.29	24	9
1	137	2	I	2	R	R	1	 572.82	96	27
1	138	3	V	2	R	R	1	 483.51	24	45
1	139	1	V	1	L	L	1	 554.42	24	9
1	140	2	C	2	R	R	1	 348.35	24	27
1	141	1	I	1	R	L	0	 714.23	24	9
1	142	1	V	2	R	R	1	 495.05	24	9
1	143	2	V	1	R	L	0	 950.18	96	27
1	144	3	V	2	R	R	1	 595.47	24	45
1	145	2	N	2	L	L	1	 675.63	24	27
1	146	1	I	1	L	L	1	 909.57	96	9
1	147	3	N	2	L	L	1	 597.59	24	45
1	148	3	V	2	L	L	1	 600.61	96	45
1	149	3	V	1	R	R	1	 876.61	24	45
1	150	2	V	2	L	L	1	 690.74	96	27
1	151	3	V	2	L	L	1	 523.35	96	45
1	152	3	V	2	L	L	1	 578.89	96	45
1	153	3	V	1	R	R	1	 718.58	24	45
1	154	1	V	1	L	L	1	 565.83	96	9
1	155	3	V	1	L	L	1	 692.00	96	45
1	156	3	V	1	L	L	1	 540.82	96	45
1	157	2	C	2	R	R	1	 431.05	96	27
1	158	1	N	2	L	L	1	 641.67	96	9
1	159	3	V	2	R	R	1	 364.92	96	45
1	160	1	V	2	R	R	1	 569.46	96	9
1	161	3	N	2	L	L	1	 406.11	24	45
1	162	1	C	1	L	L	1	 866.38	96	9
1	163	3	V	2	L	L	1	 466.41	24	45
1	164	3	C	1	R	R	1	 585.83	24	45
1	165	2	V	1	R	R	1	 666.09	96	27
1	166	1	V	1	R	R	1	 515.78	96	9
1	167	1	V	2	R	R	1	 472.93	96	9
1	168	2	V	1	R	R	1	 550.68	96	27
2	1	3	I	2	R	R	1	 369.68	24	45
2	2	1	C	1	R	R	1	 430.13	24	9
2	3	1	V	1	R	R	1	 943.07	24	9
2	4	1	N	2	L	L	1	 557.97	96	9
2	5	2	I	2	L	L	1	 575.02	24	27
2	6	3	N	2	R	R	1	 515.73	24	45
2	7	3	V	1	L	L	1	 586.02	96	45
2	8	1	I	2	L	L	1	 487.03	96	9
2	9	2	V	2	R	R	1	 466.82	24	27
2	10	3	I	2	R	R	1	 449.67	24	45
2	11	2	C	2	L	L	1	 846.75	24	27
2	12	1	N	2	L	L	1	 535.77	24	9
2	13	3	I	1	L	L	1	 717.84	96	45
2	14	2	V	1	L	L	1	 607.85	96	27
2	15	1	C	2	R	R	1	 490.91	96	9
2	16	3	C	1	L	L	1	1058.85	24	45
2	17	2	C	1	R	R	1	 808.93	96	27
2	18	3	V	2	L	L	1	 732.22	24	45
2	19	2	N	2	L	L	1	 732.26	24	27
2	20	1	V	2	R	R	1	 505.64	24	9
2	21	1	V	1	R	R	1	1191.52	24	9
2	22	2	I	1	L	L	1	1063.56	24	27
2	23	2	V	1	L	L	1	 851.55	24	27
2	24	2	N	1	R	R	1	 607.33	24	27
2	25	2	V	1	R	R	1	 494.32	96	27
2	26	3	V	2	L	L	1	 438.87	96	45
2	27	1	C	2	R	R	1	 561.74	96	9
2	28	2	C	2	R	R	1	 481.43	24	27
2	29	3	I	1	L	L	1	 753.04	96	45
2	30	1	V	1	R	R	1	 894.91	96	9
2	31	3	V	1	R	R	1	 486.81	96	45
2	32	3	N	2	L	L	1	 535.01	24	45
2	33	1	I	2	R	R	1	 548.17	96	9
2	34	2	I	1	R	R	1	 661.40	24	27
2	35	2	V	1	L	L	1	 592.89	24	27
2	36	2	C	2	L	L	1	 729.58	96	27
2	37	1	V	1	L	L	1	 558.99	24	9
2	38	3	V	1	R	R	1	 476.87	96	45
2	39	3	V	2	R	R	1	 453.96	96	45
2	40	2	V	2	L	L	1	 633.40	24	27
2	41	2	V	1	L	L	1	 662.66	96	27
2	42	1	V	1	L	L	1	 647.50	96	9
2	43	2	V	2	R	R	1	 572.93	96	27
2	44	1	V	1	L	L	1	 535.35	96	9
2	45	1	V	1	R	R	1	 468.58	96	9
2	46	2	V	2	L	L	1	 474.30	24	27
2	47	3	I	2	L	L	1	 563.81	96	45
2	48	3	I	1	L	L	1	 791.41	24	45
2	49	1	V	1	R	R	1	 851.38	96	9
