ANT	 Experiment ID
46	 Subject
09-Apr-2019 14:39:00	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018958	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	C	1	L	L	1	 771.51	24	9
1	2	1	N	2	R	R	1	 695.84	96	9
1	3	1	V	1	R	R	1	1008.79	24	9
1	4	2	C	1	R	R	1	 535.83	24	27
1	5	1	V	2	R	R	1	 749.44	24	9
1	6	3	V	2	R	R	1	 755.74	24	45
1	7	3	V	1	R	R	1	 608.99	24	45
1	8	2	V	2	L	L	1	 567.94	96	27
1	9	2	V	1	R	R	1	 671.97	24	27
1	10	1	V	2	L	L	1	 817.54	24	9
1	11	3	I	2	R	R	1	 603.16	96	45
1	12	1	V	1	L	L	1	 670.76	96	9
1	13	1	V	2	L	L	1	 575.13	96	9
1	14	2	V	1	L	L	1	 632.44	24	27
1	15	1	I	1	R	R	1	 770.37	24	9
1	16	3	C	2	L	L	1	 680.28	24	45
1	17	2	V	2	R	R	1	 596.65	96	27
1	18	1	V	1	R	R	1	 528.63	96	9
1	19	1	N	2	R	R	1	 639.27	24	9
1	20	3	C	1	R	R	1	 801.38	96	45
1	21	1	I	1	L	L	1	 637.56	24	9
1	22	3	C	2	R	R	1	 615.80	96	45
1	23	1	C	1	R	R	1	 787.37	24	9
1	24	2	V	1	L	L	1	 978.78	96	27
1	25	2	C	1	L	L	1	 892.24	96	27
1	26	3	I	1	R	R	1	 947.53	24	45
1	27	2	I	2	R	R	1	 798.19	24	27
1	28	2	V	1	R	R	1	 885.39	96	27
1	29	1	V	2	L	L	1	1021.76	24	9
1	30	1	V	1	L	L	1	 673.65	96	9
1	31	3	V	1	R	R	1	 914.03	24	45
1	32	1	I	2	R	R	1	 618.12	96	9
1	33	1	V	2	L	L	1	 645.10	96	9
1	34	1	I	1	L	L	1	 727.05	96	9
1	35	1	N	1	L	L	1	 742.86	24	9
1	36	2	V	1	L	L	1	 513.41	24	27
1	37	3	N	1	R	R	1	 807.66	24	45
1	38	2	V	1	R	R	1	 696.24	24	27
1	39	2	V	1	R	R	1	1028.11	96	27
1	40	1	C	1	L	L	1	 655.35	24	9
1	41	1	N	1	R	R	1	 833.12	24	9
1	42	3	C	1	R	R	1	 635.19	96	45
1	43	2	V	1	R	R	1	 906.05	96	27
1	44	2	V	1	L	L	1	 782.38	24	27
1	45	1	I	2	R	R	1	 938.73	24	9
1	46	2	I	2	R	R	1	 629.65	24	27
1	47	2	N	1	L	L	1	 595.47	96	27
1	48	1	V	2	R	R	1	 736.06	96	9
1	49	2	V	2	L	L	1	1082.26	96	27
1	50	1	V	1	R	R	1	 620.56	96	9
1	51	2	V	1	R	R	1	 595.30	96	27
1	52	2	C	2	R	R	1	 660.15	24	27
1	53	2	I	2	L	L	1	 840.84	96	27
1	54	1	V	1	R	R	1	 764.04	96	9
1	55	2	C	2	R	R	1	 861.71	24	27
1	56	2	V	2	L	L	1	 826.91	96	27
1	57	3	V	2	L	L	1	 661.84	24	45
1	58	3	N	1	R	R	1	 696.46	24	45
1	59	2	V	2	L	L	1	 780.22	24	27
1	60	1	V	1	L	L	1	 712.38	96	9
1	61	1	V	2	L	L	1	 695.57	96	9
1	62	1	V	2	R	R	1	 656.96	96	9
1	63	3	V	1	L	L	1	 706.43	96	45
1	64	1	V	1	L	L	1	 770.45	96	9
1	65	2	V	2	R	R	1	 866.24	24	27
1	66	1	V	1	R	R	1	 892.55	96	9
1	67	3	V	1	L	L	1	 660.87	96	45
1	68	3	V	1	L	L	1	1014.83	96	45
1	69	2	V	2	L	L	1	1477.63	96	27
1	70	3	V	2	L	L	1	 734.85	96	45
1	71	3	V	2	L	L	1	 573.19	24	45
1	72	1	V	2	R	R	1	 906.30	96	9
1	73	3	V	1	L	L	1	 857.40	96	45
1	74	3	V	1	R	R	1	1139.30	96	45
1	75	2	V	2	R	R	1	 524.77	96	27
1	76	2	V	2	L	L	1	 735.84	96	27
1	77	2	V	2	R	R	1	 593.55	96	27
1	78	3	V	1	R	R	1	 957.32	24	45
1	79	3	V	2	L	L	1	 675.03	96	45
1	80	2	V	2	L	L	1	 703.30	96	27
1	81	2	C	2	R	R	1	 586.76	24	27
1	82	2	I	1	R	R	1	 931.18	96	27
1	83	1	V	1	L	L	1	 736.52	96	9
1	84	2	I	2	R	R	1	 832.89	96	27
1	85	3	V	2	L	L	1	 849.98	96	45
1	86	3	C	1	R	R	1	 722.52	96	45
1	87	3	C	2	R	R	1	 584.23	24	45
1	88	1	V	2	R	R	1	 524.50	24	9
1	89	2	I	1	L	L	1	 846.99	24	27
1	90	3	V	1	L	L	1	 928.96	24	45
1	91	1	V	1	R	R	1	1344.48	96	9
1	92	1	C	2	L	L	1	1316.15	24	9
1	93	2	I	1	L	L	1	 814.11	96	27
1	94	3	N	2	L	L	1	 864.95	24	45
1	95	2	V	1	L	L	1	 916.65	24	27
1	96	1	I	2	L	L	1	1276.23	24	9
1	97	3	V	2	L	L	1	 714.88	96	45
1	98	3	V	2	R	R	1	 552.58	24	45
1	99	2	V	1	L	L	1	 680.55	96	27
1	100	1	V	1	L	L	1	 775.32	96	9
1	101	2	C	2	R	R	1	 766.55	24	27
1	102	3	C	2	R	R	1	 560.16	96	45
1	103	1	I	2	L	L	1	1099.31	24	9
1	104	1	I	1	L	L	1	 809.01	24	9
1	105	3	V	2	R	R	1	 677.20	96	45
1	106	3	N	1	L	L	1	 708.84	24	45
1	107	2	V	1	R	R	1	 782.89	24	27
1	108	2	V	2	L	L	1	 877.79	96	27
1	109	1	V	2	R	R	1	 669.39	96	9
1	110	3	V	1	L	L	1	 756.39	96	45
1	111	2	V	2	L	L	1	 747.68	96	27
1	112	1	N	1	R	Q	0	 246.17	24	9
1	113	2	N	1	R	R	1	 633.83	24	27
1	114	1	V	1	R	R	1	 610.11	24	9
1	115	3	V	2	L	L	1	 907.79	96	45
1	116	3	V	1	R	R	1	 696.76	24	45
1	117	1	V	2	R	R	1	 718.21	24	9
1	118	3	I	1	L	L	1	 764.10	96	45
1	119	2	N	2	L	L	1	 642.07	24	27
1	120	2	C	1	L	L	1	 741.45	24	27
1	121	1	N	1	R	R	1	 761.39	24	9
1	122	1	V	2	R	R	1	 686.35	24	9
1	123	3	V	1	L	L	1	 757.77	24	45
1	124	2	N	2	L	L	1	1021.30	96	27
1	125	3	V	2	L	L	1	 686.77	24	45
1	126	3	V	1	L	L	1	 693.75	24	45
1	127	3	N	1	R	R	1	 564.12	24	45
1	128	3	I	1	R	R	1	 702.46	96	45
1	129	2	N	1	L	L	1	 581.44	96	27
1	130	2	V	2	L	L	1	 658.31	96	27
1	131	2	C	1	R	R	1	 572.61	96	27
1	132	3	V	2	R	R	1	 470.37	24	45
1	133	3	V	2	R	R	1	 598.25	96	45
1	134	3	N	2	R	R	1	 504.35	24	45
1	135	3	N	2	L	L	1	 502.51	96	45
1	136	1	V	2	L	L	1	 596.68	24	9
1	137	3	V	2	L	L	1	 814.85	96	45
1	138	1	V	2	L	L	1	 743.67	24	9
1	139	2	V	2	L	L	1	 585.78	96	27
1	140	1	V	1	R	R	1	 652.96	96	9
1	141	2	N	2	R	R	1	 537.62	96	27
1	142	1	C	2	L	L	1	 806.32	24	9
1	143	2	I	1	R	R	1	 973.90	96	27
1	144	1	C	2	R	R	1	 705.00	96	9
1	145	2	V	2	R	R	1	 682.19	24	27
1	146	2	V	1	R	R	1	 741.80	96	27
1	147	1	N	2	R	R	1	 577.97	96	9
1	148	3	V	2	R	R	1	 702.00	24	45
1	149	1	V	2	L	L	1	 764.58	96	9
1	150	3	V	1	R	R	1	 777.25	24	45
1	151	1	C	1	L	L	1	 652.69	24	9
1	152	3	I	2	L	L	1	1253.50	96	45
1	153	1	V	1	L	L	1	 726.23	24	9
1	154	3	I	2	L	L	1	 716.78	24	45
1	155	3	N	2	L	L	1	 721.00	24	45
1	156	1	C	2	L	L	1	 935.11	96	9
1	157	3	V	1	R	R	1	 716.48	96	45
1	158	3	V	2	R	R	1	 849.50	24	45
1	159	2	N	1	R	R	1	 717.98	24	27
1	160	2	N	2	R	R	1	 759.59	24	27
1	161	1	V	1	L	L	1	 724.28	24	9
1	162	2	V	1	R	R	1	 598.32	24	27
1	163	2	V	1	R	R	1	 660.73	96	27
1	164	3	I	1	L	L	1	 813.77	24	45
1	165	3	V	1	L	L	1	 639.16	96	45
1	166	1	N	2	R	R	1	 879.39	24	9
1	167	3	C	1	L	L	1	 638.17	96	45
1	168	3	I	2	R	R	1	 671.34	96	45
2	1	2	V	1	R	R	1	 652.81	96	27
2	2	3	V	1	L	L	1	 555.45	24	45
2	3	2	C	1	R	R	1	 553.87	96	27
2	4	2	V	1	L	L	1	 617.60	96	27
2	5	3	C	1	R	R	1	 738.75	96	45
2	6	2	V	1	R	R	1	 604.02	96	27
2	7	1	C	1	R	R	1	 645.23	96	9
2	8	3	I	1	R	R	1	 766.21	96	45
2	9	3	N	2	R	R	1	 641.04	96	45
2	10	3	N	1	R	R	1	 626.43	24	45
2	11	2	I	1	R	R	1	 640.49	96	27
2	12	2	C	1	R	R	1	 596.54	96	27
2	13	1	I	1	R	R	1	 661.32	96	9
2	14	3	V	1	R	R	1	 627.31	96	45
2	15	3	N	1	R	R	1	 596.52	24	45
2	16	1	V	2	L	L	1	 765.83	96	9
2	17	2	V	1	L	L	1	 652.33	24	27
2	18	2	N	1	L	L	1	 793.87	24	27
2	19	2	C	2	R	R	1	 672.71	96	27
2	20	3	C	2	L	L	1	 769.55	24	45
2	21	1	V	2	R	R	1	 716.07	24	9
2	22	3	V	2	R	R	1	 896.69	24	45
2	23	3	C	2	R	R	1	 797.51	96	45
2	24	2	V	2	R	R	1	 771.36	96	27
2	25	1	V	1	L	L	1	 623.80	24	9
2	26	2	V	2	L	L	1	 893.72	24	27
2	27	2	V	1	L	L	1	 680.03	96	27
2	28	2	V	2	R	R	1	 696.70	24	27
2	29	1	V	2	R	R	1	 710.16	96	9
2	30	2	V	2	R	R	1	 880.06	24	27
2	31	3	V	2	R	R	1	 717.76	24	45
2	32	2	V	1	L	L	1	 637.25	96	27
2	33	1	V	1	R	R	1	 869.74	96	9
2	34	2	I	2	L	L	1	 784.02	96	27
2	35	3	V	2	R	R	1	 666.42	24	45
2	36	3	V	1	R	R	1	1121.65	96	45
2	37	1	V	2	L	L	1	 677.54	24	9
2	38	1	N	1	R	R	1	1004.31	24	9
2	39	3	V	1	L	L	1	 741.43	96	45
2	40	3	C	1	R	R	1	 825.34	24	45
2	41	3	V	1	L	L	1	 690.13	24	45
2	42	3	N	2	L	L	1	 736.03	96	45
2	43	1	C	1	L	L	1	 605.72	96	9
2	44	1	V	2	R	R	1	 574.05	96	9
2	45	2	I	2	L	L	1	 724.63	96	27
2	46	1	I	2	R	R	1	 814.49	24	9
2	47	2	V	1	R	R	1	 785.96	24	27
2	48	3	V	1	R	R	1	 586.90	24	45
2	49	1	V	1	R	R	1	 595.27	96	9
2	50	1	V	2	L	L	1	 515.63	96	9
2	51	2	C	1	L	L	1	 659.98	24	27
2	52	3	V	1	L	L	1	 818.50	96	45
2	53	1	N	2	L	L	1	1003.60	24	9
2	54	2	V	1	R	R	1	 737.00	24	27
2	55	1	I	1	L	L	1	 884.24	96	9
2	56	2	C	2	R	R	1	 774.19	24	27
2	57	2	V	2	L	L	1	 595.74	24	27
2	58	2	V	2	R	R	1	 578.29	96	27
2	59	3	N	2	R	R	1	 637.15	96	45
2	60	3	V	2	L	L	1	 612.45	96	45
2	61	2	V	1	L	L	1	 952.45	96	27
2	62	1	V	1	R	R	1	 675.97	24	9
2	63	3	N	2	R	R	1	 724.15	96	45
2	64	2	I	2	R	R	1	 685.19	96	27
2	65	3	V	2	R	R	1	 722.53	24	45
2	66	3	C	2	L	L	1	1424.09	96	45
2	67	1	I	2	R	R	1	 903.02	96	9
2	68	2	V	2	R	R	1	 840.86	24	27
2	69	1	C	1	R	R	1	1047.88	96	9
2	70	2	N	1	L	L	1	 626.32	24	27
