ANT	 Experiment ID
13	 Subject
11-Mar-2019 16:32:55	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019103	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	L	L	1	 611.39	96	45
1	2	3	V	1	L	L	1	 589.57	24	45
1	3	2	I	2	L	L	1	 734.15	24	27
1	4	2	V	2	R	R	1	 552.59	96	27
1	5	1	N	1	L	L	1	 686.27	96	9
1	6	3	V	1	R	R	1	 509.73	96	45
1	7	2	N	1	L	L	1	 642.22	24	27
1	8	1	V	1	R	R	1	 459.90	96	9
1	9	1	I	2	R	R	1	 541.20	24	9
1	10	3	V	2	R	R	1	 531.10	96	45
1	11	2	I	1	L	L	1	 518.39	24	27
1	12	3	V	1	R	R	1	 493.56	24	45
1	13	1	V	1	L	L	1	 494.15	96	9
1	14	2	N	1	R	R	1	 522.51	24	27
1	15	2	V	2	L	L	1	 381.38	96	27
1	16	1	C	1	R	R	1	 466.56	96	9
1	17	2	I	2	R	R	1	 486.67	96	27
1	18	1	V	1	L	L	1	 422.03	96	9
1	19	3	C	2	L	L	1	 474.02	96	45
1	20	3	C	2	L	L	1	 459.33	96	45
1	21	1	N	1	R	R	1	 588.72	96	9
1	22	1	N	2	L	L	1	 440.61	96	9
1	23	1	N	2	L	L	1	 443.40	24	9
1	24	2	V	2	R	R	1	 408.79	24	27
1	25	3	V	1	L	L	1	 461.01	96	45
1	26	1	V	1	R	R	1	 502.40	24	9
1	27	2	I	1	L	L	1	 498.01	96	27
1	28	3	V	1	R	R	1	 465.87	96	45
1	29	3	V	1	L	L	1	 441.99	24	45
1	30	2	C	2	L	L	1	 472.43	96	27
1	31	1	N	2	L	L	1	 433.85	96	9
1	32	1	V	1	R	R	1	 442.59	24	9
1	33	1	N	2	R	R	1	 486.29	24	9
1	34	1	N	1	L	L	1	 437.89	24	9
1	35	2	V	1	L	L	1	 604.56	24	27
1	36	2	V	2	R	R	1	 436.06	24	27
1	37	3	V	1	R	R	1	 549.30	96	45
1	38	2	V	1	L	L	1	 462.86	24	27
1	39	1	V	1	L	R	0	 440.02	24	9
1	40	1	V	2	L	L	1	 393.88	24	9
1	41	3	I	1	R	R	1	 557.45	96	45
1	42	2	I	2	R	R	1	 599.37	96	27
1	43	2	C	1	L	L	1	 471.91	24	27
1	44	3	N	2	L	L	1	 656.79	96	45
1	45	2	C	1	R	R	1	 678.75	96	27
1	46	1	V	2	L	L	1	 407.50	96	9
1	47	3	I	1	R	R	1	 658.79	96	45
1	48	1	V	1	L	L	1	 460.28	24	9
1	49	3	C	1	R	R	1	 469.98	96	45
1	50	3	V	1	R	R	1	 510.79	24	45
1	51	2	V	2	R	R	1	 497.54	96	27
1	52	2	V	2	L	L	1	 381.09	24	27
1	53	1	V	2	R	R	1	 424.21	96	9
1	54	1	C	1	R	R	1	 779.18	24	9
1	55	2	V	2	R	R	1	 436.18	24	27
1	56	3	N	1	R	R	1	 542.41	96	45
1	57	1	V	2	R	R	1	 420.43	24	9
1	58	3	I	2	L	L	1	 590.13	96	45
1	59	2	V	1	L	L	1	 454.04	24	27
1	60	2	V	2	R	R	1	 443.90	96	27
1	61	3	V	2	L	L	1	 342.02	24	45
1	62	3	V	2	L	L	1	 372.14	24	45
1	63	2	C	2	R	R	1	 405.22	96	27
1	64	3	C	1	L	L	1	 616.54	96	45
1	65	3	V	2	R	R	1	 434.58	96	45
1	66	2	V	2	L	L	1	 400.04	96	27
1	67	2	V	1	R	L	0	 439.74	24	27
1	68	2	V	2	R	R	1	 429.59	96	27
1	69	3	I	1	L	L	1	 647.89	96	45
1	70	1	I	1	L	L	1	 640.94	24	9
1	71	3	V	2	R	R	1	 386.56	24	45
1	72	2	V	2	L	L	1	 395.09	24	27
1	73	2	V	1	L	L	1	 587.13	24	27
1	74	2	C	2	L	L	1	 458.68	24	27
1	75	1	V	2	L	L	1	 444.55	24	9
1	76	1	C	2	L	L	1	 421.89	24	9
1	77	2	I	1	L	L	1	 660.61	96	27
1	78	2	C	2	R	R	1	 433.65	24	27
1	79	1	V	2	R	R	1	 467.32	24	9
1	80	3	I	2	L	L	1	 483.36	96	45
1	81	1	V	1	R	R	1	 563.91	24	9
1	82	3	C	1	R	R	1	 641.94	96	45
1	83	1	I	1	R	R	1	 683.93	24	9
1	84	1	V	1	R	R	1	 523.51	24	9
1	85	1	C	1	R	R	1	 603.27	96	9
1	86	1	V	1	R	R	1	 534.05	96	9
1	87	1	I	1	R	R	1	 619.71	24	9
1	88	1	C	1	L	L	1	 533.05	24	9
1	89	3	V	1	L	L	1	 491.03	24	45
1	90	1	C	2	L	L	1	 506.63	96	9
1	91	1	V	2	R	R	1	 434.05	24	9
1	92	1	I	2	L	L	1	 523.94	24	9
1	93	3	I	1	R	R	1	 738.33	24	45
1	94	1	V	2	R	R	1	 448.03	96	9
1	95	3	V	1	R	R	1	 657.74	24	45
