ANT	 Experiment ID
28	 Subject
13-Mar-2019 15:10:51	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018439	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	R	R	1	 717.34	24	45
1	2	3	C	2	R	R	1	 452.06	24	45
1	3	3	V	2	L	L	1	 957.47	96	45
1	4	3	N	2	L	L	1	 498.98	24	45
1	5	1	C	2	R	R	1	 482.65	96	9
1	6	3	V	2	L	L	1	 514.81	24	45
1	7	2	V	2	R	R	1	 525.19	96	27
1	8	2	N	2	R	R	1	 600.06	24	27
1	9	1	V	2	L	L	1	 467.98	96	9
1	10	3	V	2	R	R	1	 420.17	24	45
1	11	3	N	2	L	L	1	 535.94	24	45
1	12	1	V	2	R	R	1	 390.28	24	9
1	13	2	V	2	L	L	1	 374.46	96	27
1	14	1	V	2	L	L	1	 434.80	96	9
1	15	2	I	1	L	L	1	 801.05	24	27
1	16	3	V	2	L	L	1	 483.53	96	45
1	17	2	V	2	L	L	1	 400.25	24	27
1	18	2	V	2	R	R	1	 462.59	96	27
1	19	3	V	2	R	R	1	 448.21	96	45
1	20	2	V	1	R	R	1	 597.50	24	27
1	21	2	C	2	R	R	1	 549.94	96	27
1	22	1	C	2	R	R	1	 466.95	24	9
1	23	3	V	2	R	R	1	 460.82	96	45
1	24	2	C	1	R	R	1	 714.02	96	27
1	25	3	V	1	R	R	1	 536.83	24	45
1	26	1	N	1	R	R	1	 487.18	96	9
1	27	2	C	2	L	L	1	 579.28	24	27
1	28	1	V	2	R	R	1	 463.00	96	9
1	29	2	V	1	R	R	1	 476.53	24	27
1	30	1	I	2	L	L	1	 524.82	24	9
1	31	3	C	1	L	R	0	 435.43	24	45
1	32	3	I	1	L	L	1	 703.25	24	45
1	33	2	V	1	R	R	1	 649.78	96	27
1	34	1	I	2	R	R	1	 715.02	96	9
1	35	3	V	1	L	L	1	 633.33	24	45
1	36	2	I	1	L	L	1	 727.25	96	27
1	37	3	V	2	L	L	1	 693.78	24	45
1	38	3	V	1	R	R	1	 614.83	24	45
1	39	1	V	1	L	L	1	 545.24	96	9
1	40	3	C	2	L	L	1	 575.61	24	45
1	41	3	I	2	R	L	0	 604.19	24	45
1	42	1	V	1	R	R	1	 590.14	96	9
1	43	3	V	1	R	R	1	 603.00	24	45
1	44	2	I	2	R	R	1	 603.21	24	27
1	45	2	I	2	R	R	1	 513.14	96	27
1	46	3	V	1	L	L	1	 592.04	96	45
1	47	2	N	1	R	R	1	 760.42	96	27
1	48	2	V	2	L	L	1	 553.61	24	27
1	49	1	I	1	L	L	1	 711.27	24	9
1	50	3	I	1	L	L	1	 622.37	96	45
1	51	3	N	1	R	R	1	 536.66	96	45
1	52	3	V	1	L	L	1	 494.80	24	45
1	53	2	N	1	R	R	1	 635.27	24	27
1	54	1	V	2	L	L	1	 508.52	96	9
1	55	1	V	2	L	L	1	 451.79	24	9
1	56	2	I	1	L	L	1	 593.25	24	27
1	57	1	V	1	R	R	1	 549.30	24	9
1	58	2	V	2	R	R	1	 525.53	96	27
1	59	2	V	1	R	R	1	 608.99	24	27
1	60	3	N	2	L	L	1	 540.41	96	45
1	61	3	V	2	R	R	1	 554.11	96	45
1	62	3	N	1	L	L	1	 583.80	24	45
1	63	2	V	2	R	R	1	 535.43	96	27
1	64	1	V	1	R	R	1	 542.00	96	9
1	65	2	V	1	L	L	1	 535.45	24	27
1	66	1	N	1	L	L	1	 589.78	96	9
1	67	1	N	1	R	R	1	 626.72	96	9
1	68	1	C	2	R	R	1	 653.69	96	9
1	69	2	V	1	R	R	1	 650.56	24	27
1	70	3	V	2	L	L	1	 516.15	24	45
1	71	3	I	2	R	R	1	 530.90	24	45
1	72	2	V	2	L	L	1	 453.34	96	27
1	73	1	N	1	L	L	1	 629.86	96	9
1	74	2	C	1	R	R	1	 683.20	24	27
1	75	2	V	2	R	R	1	 463.70	24	27
1	76	1	V	1	L	L	1	 511.46	96	9
1	77	2	V	2	L	L	1	 499.09	96	27
1	78	3	V	1	L	L	1	 586.58	24	45
1	79	1	C	2	L	L	1	 638.36	24	9
1	80	1	I	1	L	L	1	 480.44	96	9
1	81	3	V	2	L	L	1	 431.88	96	45
1	82	1	V	1	L	L	1	 601.24	96	9
1	83	3	V	1	R	R	1	 517.06	96	45
1	84	1	V	2	L	L	1	 579.94	24	9
1	85	3	V	1	L	L	1	 551.40	96	45
1	86	3	V	1	L	L	1	 476.54	96	45
1	87	2	C	1	L	L	1	 529.01	24	27
1	88	3	C	1	R	R	1	 511.06	96	45
1	89	2	V	1	L	L	1	 570.83	96	27
1	90	1	I	1	L	L	1	 534.49	96	9
1	91	2	V	2	R	R	1	 457.03	96	27
1	92	3	N	1	L	L	1	 513.68	96	45
1	93	2	I	2	R	R	1	 500.77	24	27
1	94	1	N	2	L	L	1	 588.95	24	9
1	95	3	V	2	R	R	1	 440.23	96	45
1	96	1	V	2	R	R	1	 481.93	24	9
1	97	2	V	1	R	R	1	 622.18	96	27
1	98	1	V	1	L	L	1	 512.24	24	9
1	99	2	N	1	R	R	1	 515.28	24	27
1	100	1	V	1	L	L	1	 466.07	24	9
1	101	2	V	1	R	R	1	 518.98	96	27
1	102	2	I	1	L	L	1	 649.15	24	27
1	103	1	N	2	L	L	1	 466.54	96	9
1	104	3	V	2	L	L	1	 475.07	96	45
1	105	1	V	1	R	R	1	 603.71	24	9
1	106	2	V	1	L	L	1	 586.73	24	27
1	107	1	I	1	R	R	1	 670.86	24	9
1	108	1	V	2	L	L	1	 471.55	24	9
1	109	2	V	1	R	R	1	 483.80	24	27
1	110	1	V	2	L	L	1	 540.88	24	9
1	111	1	V	1	L	L	1	 578.87	24	9
1	112	3	V	2	L	L	1	 470.51	24	45
1	113	1	N	2	R	R	1	 415.02	24	9
1	114	2	V	2	L	L	1	 470.56	24	27
1	115	3	V	1	L	L	1	 583.20	24	45
1	116	1	V	2	L	L	1	 435.21	24	9
1	117	1	I	2	L	L	1	 476.69	96	9
1	118	3	C	2	R	R	1	 518.41	24	45
1	119	2	V	1	L	L	1	 616.96	24	27
1	120	3	C	1	L	L	1	 667.44	24	45
1	121	1	V	1	R	R	1	 564.16	96	9
1	122	1	V	1	R	R	1	 520.49	96	9
1	123	1	V	1	R	R	1	 678.32	24	9
1	124	1	C	1	R	R	1	 648.52	24	9
1	125	2	N	2	L	L	1	 477.52	96	27
1	126	1	V	2	L	L	1	 413.62	96	9
1	127	3	V	1	R	R	1	 487.97	96	45
1	128	1	I	2	L	L	1	 496.02	24	9
1	129	2	V	1	L	L	1	 618.85	96	27
1	130	3	I	1	L	L	1	 653.34	96	45
1	131	2	V	1	L	L	1	 562.96	24	27
1	132	2	C	1	L	L	1	 452.72	24	27
1	133	2	V	1	R	R	1	 522.13	24	27
1	134	3	V	2	L	L	1	 504.96	24	45
1	135	3	V	1	L	L	1	 544.63	96	45
1	136	1	V	2	R	R	1	 478.63	96	9
1	137	2	V	2	L	L	1	 466.96	96	27
1	138	1	V	2	R	R	1	 643.31	96	9
1	139	2	C	2	L	L	1	 481.09	96	27
1	140	3	I	2	L	L	1	 536.79	96	45
1	141	2	V	2	R	R	1	 530.22	24	27
1	142	3	V	1	L	L	1	 464.78	96	45
1	143	1	C	1	L	R	0	 544.54	24	9
1	144	3	N	2	R	R	1	 494.87	24	45
1	145	3	V	1	R	R	1	 638.78	96	45
1	146	1	V	1	L	L	1	 568.90	96	9
1	147	2	V	1	R	R	1	 474.13	96	27
1	148	3	I	2	R	R	1	 578.58	96	45
1	149	2	N	2	L	L	1	 459.53	96	27
1	150	2	C	2	L	L	1	 552.78	24	27
1	151	1	V	2	L	L	1	 532.69	96	9
1	152	3	I	1	L	L	1	 649.92	96	45
1	153	2	V	2	L	L	1	 405.87	96	27
1	154	2	V	2	L	L	1	 396.01	96	27
1	155	3	V	2	R	R	1	 447.57	96	45
1	156	1	V	1	L	L	1	 568.01	24	9
1	157	1	C	1	R	R	1	 690.74	24	9
1	158	3	V	1	L	L	1	 587.07	96	45
1	159	3	N	1	L	L	1	 566.81	96	45
1	160	3	C	1	L	L	1	 585.16	96	45
1	161	1	C	1	R	R	1	 715.90	96	9
1	162	2	I	2	L	L	1	 581.11	96	27
1	163	2	N	1	R	R	1	 620.26	96	27
1	164	3	C	2	R	R	1	 510.92	24	45
1	165	1	V	2	R	R	1	 437.70	24	9
1	166	2	N	2	R	R	1	 564.29	24	27
1	167	1	N	2	L	L	1	 495.08	24	9
1	168	1	V	1	R	R	1	 534.09	24	9
