ANT	 Experiment ID
102	 Subject
13-May-2019 17:31:30	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.022280	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	N	2	L	L	1	 592.71	24	45
1	2	2	N	1	R	R	1	 671.35	96	27
1	3	3	I	1	R	R	1	1081.38	24	45
1	4	3	V	1	L	L	1	 610.73	96	45
1	5	3	I	2	R	R	1	 597.24	96	45
1	6	1	I	2	R	R	1	 634.27	96	9
1	7	2	V	2	L	L	1	 601.76	24	27
1	8	1	N	2	R	R	1	 484.81	24	9
1	9	3	V	1	L	L	1	 709.35	96	45
1	10	2	V	2	R	R	1	 602.91	96	27
1	11	2	V	1	R	R	1	 578.84	24	27
1	12	3	V	2	R	R	1	 455.54	24	45
1	13	2	V	1	R	R	1	 574.35	96	27
1	14	3	V	1	L	L	1	 539.64	24	45
1	15	2	V	1	R	R	1	 606.33	96	27
1	16	1	N	1	L	L	1	 714.05	24	9
1	17	3	V	2	R	R	1	 474.50	96	45
1	18	3	V	1	L	L	1	 578.59	24	45
1	19	2	N	1	L	L	1	 589.03	24	27
1	20	1	V	1	R	R	1	 625.77	24	9
1	21	1	C	1	R	R	1	 652.92	96	9
1	22	3	N	1	R	R	1	 645.96	24	45
1	23	3	V	2	R	R	1	 505.74	96	45
1	24	2	V	2	L	L	1	1013.30	96	27
1	25	2	N	2	R	R	1	 781.75	96	27
1	26	1	N	1	L	L	1	 850.54	96	9
1	27	2	V	2	R	R	1	 489.10	96	27
1	28	1	V	1	L	L	1	 729.79	24	9
1	29	3	V	1	R	R	1	 728.45	96	45
1	30	1	V	2	R	R	1	 656.45	24	9
1	31	1	V	1	L	L	1	 562.83	96	9
1	32	3	C	2	R	R	1	 625.18	24	45
1	33	2	V	2	L	L	1	 744.44	96	27
1	34	2	V	2	L	L	1	 595.66	24	27
1	35	1	V	1	L	L	1	 536.19	96	9
1	36	2	N	1	L	L	1	 522.58	96	27
1	37	1	V	2	R	R	1	 523.46	96	9
1	38	3	C	1	L	L	1	 554.23	24	45
1	39	3	V	1	L	L	1	 585.00	96	45
1	40	1	V	1	R	R	1	 549.71	96	9
1	41	1	V	2	L	L	1	 516.05	96	9
1	42	3	V	2	L	L	1	 499.63	24	45
1	43	3	V	2	L	L	1	 484.04	24	45
1	44	3	N	1	L	L	1	 635.79	96	45
1	45	3	N	1	L	L	1	 607.18	24	45
1	46	2	I	1	R	R	1	 694.85	24	27
1	47	3	V	1	L	L	1	 567.44	96	45
1	48	1	V	1	R	R	1	 564.72	24	9
1	49	2	I	2	L	L	1	 541.66	96	27
1	50	1	V	1	R	R	1	 549.08	96	9
1	51	3	V	1	L	L	1	 499.59	24	45
1	52	2	V	1	R	R	1	 542.44	24	27
1	53	2	C	1	L	L	1	 585.82	96	27
1	54	2	N	2	L	L	1	 571.16	24	27
1	55	1	V	2	R	R	1	 552.52	96	9
1	56	2	I	1	R	R	1	 673.54	24	27
1	57	3	V	2	R	R	1	 540.37	96	45
1	58	1	N	1	R	R	1	 722.73	24	9
1	59	1	I	1	R	R	1	 745.83	24	9
1	60	2	C	1	L	L	1	 645.14	96	27
