ANT	 Experiment ID
6	 Subject
08-Mar-2019 16:16:36	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019106	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	N	2	L	L	1	 699.73	24	9
1	2	1	C	2	R	R	1	 571.76	96	9
1	3	2	I	2	R	R	1	 651.77	24	27
1	4	3	N	1	R	R	1	 893.67	96	45
1	5	2	I	1	R	R	1	 601.59	24	27
1	6	3	V	1	R	R	1	 686.32	96	45
1	7	3	C	1	R	R	1	 486.63	96	45
1	8	1	N	1	L	L	1	 670.58	96	9
1	9	1	V	2	R	R	1	 520.88	24	9
1	10	1	I	2	R	R	1	 559.37	96	9
1	11	2	N	2	R	R	1	 449.43	24	27
1	12	3	V	2	L	L	1	 498.66	24	45
1	13	1	V	2	L	L	1	 459.43	96	9
1	14	3	C	2	L	L	1	 542.21	96	45
1	15	2	V	2	L	L	1	 496.94	96	27
1	16	3	V	1	R	R	1	 551.57	96	45
1	17	2	V	1	L	L	1	 522.48	96	27
1	18	2	V	1	R	R	1	 557.58	96	27
1	19	2	I	1	L	L	1	 647.59	24	27
1	20	1	V	2	L	L	1	 441.49	96	9
1	21	3	I	1	L	L	1	 547.96	24	45
1	22	2	V	2	R	R	1	 629.49	96	27
1	23	3	N	1	L	L	1	 585.39	96	45
1	24	2	N	1	R	R	1	 585.10	24	27
1	25	1	C	1	R	R	1	 661.72	24	9
1	26	1	I	1	L	L	1	 575.13	24	9
1	27	3	N	2	L	L	1	 493.29	24	45
1	28	3	V	2	R	R	1	 453.35	24	45
1	29	3	V	1	L	L	1	 527.91	96	45
1	30	2	C	1	L	L	1	 707.14	96	27
1	31	1	V	1	R	R	1	 578.72	24	9
1	32	2	V	1	L	L	1	 779.61	24	27
1	33	1	V	1	L	L	1	 615.92	96	9
1	34	3	I	2	R	R	1	 627.49	24	45
1	35	1	V	2	L	L	1	 630.40	96	9
1	36	1	V	1	R	R	1	 584.50	96	9
1	37	3	V	1	L	L	1	 597.34	96	45
1	38	2	N	2	L	L	1	 541.13	96	27
1	39	2	V	1	R	R	1	 567.33	96	27
1	40	2	V	1	R	R	1	 536.62	96	27
1	41	1	V	1	R	R	1	 783.00	96	9
1	42	1	V	2	R	R	1	 787.80	24	9
1	43	1	V	2	R	R	1	  32.42	24	9
1	44	2	V	2	R	R	1	 470.95	24	27
1	45	2	V	2	R	R	1	 459.36	24	27
1	46	2	V	2	L	L	1	 450.20	96	27
1	47	2	N	1	R	R	1	 680.12	24	27
1	48	2	V	1	R	R	1	 501.11	96	27
1	49	1	V	2	L	L	1	 499.95	96	9
1	50	2	V	1	R	R	1	 688.47	24	27
1	51	3	V	2	R	R	1	 440.91	24	45
1	52	2	V	1	L	L	1	 647.21	24	27
1	53	3	V	1	R	R	1	 569.33	24	45
1	54	1	I	1	L	L	1	 911.02	24	9
1	55	3	V	2	L	L	1	 414.92	96	45
1	56	1	C	1	L	L	1	 785.36	24	9
