ANT	 Experiment ID
35	 Subject
08-Apr-2019 16:40:02	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.020540	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	V	2	L	L	1	 867.33	96	9
1	2	1	N	2	L	L	1	 845.74	24	9
1	3	2	V	1	L	L	1	 659.11	24	27
1	4	3	V	2	R	R	1	 780.71	96	45
1	5	2	C	2	R	R	1	 654.12	96	27
1	6	3	C	1	L	L	1	 583.76	96	45
1	7	1	V	1	R	L	0	 572.95	24	9
1	8	1	C	2	L	L	1	 753.29	24	9
1	9	2	V	2	L	L	1	 611.73	96	27
1	10	2	V	1	R	R	1	 555.65	96	27
1	11	3	N	1	R	R	1	 592.81	24	45
1	12	2	N	1	L	L	1	 618.45	24	27
1	13	1	V	1	L	L	1	 565.20	24	9
1	14	2	V	2	L	L	1	 670.54	96	27
1	15	2	V	1	L	L	1	 507.86	24	27
1	16	3	V	2	R	R	1	 668.56	96	45
1	17	2	V	1	L	L	1	 536.48	96	27
1	18	1	C	1	L	L	1	 574.93	24	9
1	19	1	V	2	R	R	1	 556.51	24	9
1	20	1	V	2	R	R	1	 498.17	96	9
1	21	2	V	2	L	L	1	 454.62	24	27
1	22	3	V	1	R	R	1	 640.47	24	45
1	23	2	I	1	R	R	1	 871.09	96	27
1	24	3	N	2	L	L	1	 567.72	96	45
1	25	1	N	1	L	L	1	 708.77	24	9
1	26	3	V	2	L	L	1	 500.23	96	45
1	27	3	I	2	R	R	1	 844.71	96	45
1	28	2	V	2	L	L	1	 514.99	96	27
1	29	2	N	1	L	L	1	 574.60	96	27
1	30	1	V	2	L	L	1	 594.70	96	9
1	31	3	V	2	R	R	1	 575.91	96	45
1	32	3	V	2	L	L	1	 453.82	96	45
1	33	1	N	1	L	L	1	 535.19	24	9
1	34	2	V	2	L	L	1	 417.03	96	27
1	35	3	V	2	R	R	1	 716.51	96	45
1	36	1	V	1	R	R	1	 531.67	24	9
1	37	1	V	1	L	L	1	 642.46	24	9
1	38	3	V	1	L	L	1	 573.52	24	45
1	39	2	V	1	L	L	1	 598.55	96	27
1	40	2	V	1	L	L	1	 534.07	96	27
1	41	1	V	2	R	R	1	 924.48	96	9
1	42	3	V	1	R	R	1	 570.98	96	45
1	43	2	C	2	L	L	1	 684.75	96	27
1	44	1	I	2	R	R	1	 556.90	24	9
1	45	2	V	1	R	L	0	 478.56	96	27
1	46	2	V	1	L	L	1	 524.13	96	27
1	47	1	N	2	L	L	1	 546.56	96	9
1	48	3	N	2	L	L	1	 464.18	24	45
1	49	2	V	1	L	L	1	 653.29	24	27
1	50	3	V	2	R	R	1	 511.23	96	45
1	51	2	V	1	L	L	1	 523.30	96	27
1	52	2	V	2	L	L	1	 524.76	96	27
1	53	3	V	1	R	R	1	 573.06	24	45
1	54	2	C	2	L	L	1	 462.73	24	27
1	55	3	N	1	R	R	1	 624.17	96	45
1	56	1	V	1	L	L	1	 570.78	96	9
1	57	1	I	1	R	R	1	 824.56	96	9
1	58	1	V	2	L	L	1	 466.89	24	9
1	59	1	V	1	L	L	1	 635.74	24	9
1	60	3	V	2	R	R	1	 541.41	96	45
1	61	1	I	1	L	L	1	 636.79	24	9
1	62	3	I	1	L	L	1	 590.51	24	45
1	63	1	C	1	L	L	1	 762.25	96	9
1	64	1	V	1	R	R	1	 615.84	24	9
1	65	3	V	2	L	L	1	 499.97	24	45
1	66	2	V	2	R	R	1	 518.46	96	27
1	67	3	V	1	L	L	1	 637.35	96	45
1	68	1	C	1	L	L	1	 528.20	24	9
1	69	1	V	1	R	R	1	1086.32	96	9
1	70	3	V	2	R	R	1	 551.39	24	45
1	71	3	I	1	L	L	1	 708.29	24	45
1	72	3	C	2	L	L	1	 540.89	24	45
1	73	2	V	1	L	L	1	 535.10	96	27
1	74	2	V	2	R	R	1	 428.10	24	27
1	75	1	V	2	R	R	1	 622.94	96	9
1	76	3	N	1	L	L	1	 682.18	96	45
1	77	2	I	1	R	R	1	 661.13	24	27
1	78	1	N	2	R	R	1	 511.55	24	9
1	79	1	V	2	R	R	1	 479.05	96	9
1	80	1	C	2	L	L	1	 591.34	96	9
1	81	2	V	2	L	L	1	 439.79	24	27
1	82	1	N	1	R	R	1	 561.50	24	9
1	83	1	V	2	R	R	1	 487.26	24	9
1	84	1	N	1	R	R	1	 558.22	96	9
1	85	3	V	1	L	L	1	 683.61	96	45
1	86	1	V	1	R	R	1	 547.37	96	9
1	87	2	V	1	L	L	1	 444.86	96	27
1	88	3	V	1	L	L	1	 590.70	96	45
1	89	3	I	1	R	R	1	 554.58	96	45
1	90	3	V	2	L	L	1	 689.54	24	45
1	91	2	N	2	L	L	1	 582.07	96	27
1	92	3	V	2	L	L	1	 442.16	24	45
1	93	2	N	1	L	L	1	 600.72	24	27
1	94	2	N	1	L	L	1	 679.06	96	27
1	95	2	C	2	L	L	1	 580.79	24	27
1	96	3	I	2	L	L	1	 615.76	96	45
1	97	1	V	1	L	L	1	 602.19	24	9
1	98	1	V	1	L	L	1	 550.07	96	9
1	99	2	I	1	L	L	1	 599.64	24	27
1	100	3	C	1	L	L	1	 562.82	96	45
1	101	2	C	1	R	R	1	 515.02	96	27
1	102	2	I	2	R	R	1	 573.53	24	27
1	103	3	V	1	L	L	1	 538.96	96	45
1	104	1	I	1	L	L	1	 440.04	24	9
1	105	2	I	1	R	R	1	 735.01	24	27
1	106	1	I	2	R	R	1	 596.66	96	9
1	107	1	C	1	R	L	0	 464.13	24	9
1	108	3	C	2	R	R	1	 464.26	24	45
1	109	3	I	2	L	L	1	 553.49	96	45
1	110	1	V	2	R	R	1	 486.17	96	9
1	111	3	N	2	L	L	1	 566.09	96	45
1	112	1	I	2	L	L	1	 442.62	96	9
1	113	2	I	2	L	L	1	 464.66	96	27
1	114	3	C	2	R	R	1	 481.34	96	45
1	115	1	V	2	L	L	1	 481.44	24	9
1	116	2	V	1	R	R	1	 612.92	96	27
1	117	1	C	2	R	R	1	 520.31	24	9
1	118	2	C	1	L	L	1	 714.94	24	27
1	119	3	V	1	L	L	1	 505.29	24	45
1	120	3	I	2	R	R	1	 513.94	96	45
1	121	2	V	1	L	L	1	 555.20	96	27
1	122	1	V	2	L	L	1	 442.00	96	9
1	123	2	V	1	R	L	0	 432.32	96	27
1	124	3	V	2	R	R	1	 497.28	24	45
1	125	2	V	2	L	L	1	 429.13	96	27
1	126	1	N	2	R	R	1	 584.49	24	9
1	127	3	V	1	L	L	1	 532.19	24	45
1	128	3	N	1	L	L	1	 658.53	24	45
1	129	1	V	1	R	R	1	 779.15	24	9
1	130	2	V	2	L	L	1	 396.25	96	27
1	131	1	I	2	L	L	1	 455.94	96	9
1	132	3	N	2	L	L	1	 504.76	96	45
1	133	3	V	2	L	L	1	 408.01	96	45
1	134	1	V	1	R	R	1	 939.89	96	9
1	135	3	C	2	R	R	1	 434.80	24	45
1	136	3	V	1	L	L	1	 661.10	24	45
1	137	3	C	1	R	L	0	 446.97	96	45
1	138	2	I	2	L	L	1	 611.85	24	27
1	139	2	N	2	L	L	1	 523.07	24	27
1	140	2	V	2	L	L	1	 445.78	24	27
1	141	3	I	1	R	R	1	 631.61	96	45
1	142	2	V	1	L	L	1	 558.48	24	27
1	143	1	V	2	L	L	1	 444.30	24	9
1	144	1	V	1	R	R	1	 694.64	96	9
1	145	2	V	2	L	L	1	 538.31	24	27
1	146	2	N	2	R	R	1	 549.38	96	27
1	147	1	V	1	L	L	1	 561.71	96	9
1	148	2	N	2	R	R	1	 451.44	96	27
1	149	3	V	1	L	L	1	 532.09	24	45
1	150	1	V	2	L	L	1	 416.22	96	9
1	151	3	V	2	R	R	1	 442.29	96	45
1	152	1	V	2	R	R	1	 429.50	24	9
1	153	3	V	1	R	R	1	 584.17	24	45
1	154	3	V	2	L	L	1	 482.99	96	45
1	155	3	V	1	R	R	1	 859.10	96	45
1	156	1	V	1	R	R	1	 517.36	96	9
1	157	1	I	1	L	L	1	 899.85	24	9
1	158	2	I	2	R	R	1	 541.57	96	27
1	159	2	C	1	L	L	1	 632.48	96	27
1	160	2	C	1	R	R	1	 678.45	24	27
1	161	3	V	1	R	R	1	 502.47	24	45
1	162	1	C	2	L	L	1	 620.62	96	9
1	163	3	V	1	L	L	1	 744.88	96	45
1	164	2	V	2	R	R	1	 513.45	96	27
1	165	2	V	2	R	R	1	 468.36	96	27
1	166	1	V	2	L	L	1	 468.27	24	9
1	167	3	C	1	L	L	1	 908.18	96	45
1	168	2	V	2	R	R	1	 376.00	96	27
2	1	1	N	2	L	L	1	1071.41	24	9
2	2	2	V	2	L	L	1	 466.75	24	27
2	3	2	V	1	R	R	1	 463.36	96	27
2	4	1	I	1	R	R	1	 654.92	24	9
2	5	3	N	2	R	R	1	 592.93	24	45
2	6	1	I	2	L	L	1	 581.43	96	9
2	7	3	V	2	L	L	1	 448.55	96	45
2	8	3	V	1	L	L	1	 833.21	24	45
2	9	2	I	2	L	L	1	 526.87	96	27
2	10	3	V	1	R	R	1	 558.00	96	45
2	11	2	V	2	R	R	1	 487.68	96	27
2	12	1	I	1	L	L	1	 613.60	96	9
2	13	3	I	1	L	L	1	 856.96	96	45
2	14	1	V	1	R	R	1	 912.24	96	9
2	15	1	N	2	R	R	1	 495.83	96	9
2	16	3	I	1	L	L	1	 791.43	24	45
2	17	1	V	1	L	L	1	 532.15	24	9
2	18	1	V	1	L	L	1	 559.84	24	9
2	19	3	V	1	R	R	1	 509.95	24	45
2	20	2	V	1	L	L	1	 816.21	96	27
2	21	3	V	2	L	L	1	 451.10	96	45
2	22	3	N	2	R	R	1	 681.77	96	45
2	23	3	V	1	R	L	0	 840.29	96	45
2	24	2	V	2	L	L	1	 407.02	24	27
2	25	1	V	1	L	L	1	 626.15	24	9
2	26	2	V	2	L	L	1	 392.83	24	27
2	27	1	I	1	L	L	1	 661.05	24	9
2	28	2	C	1	R	R	1	 563.03	96	27
2	29	2	V	1	R	R	1	 434.34	24	27
2	30	3	V	1	L	L	1	 690.14	96	45
2	31	2	V	1	L	L	1	 534.45	96	27
2	32	1	V	1	L	L	1	 618.84	24	9
2	33	3	C	2	L	L	1	 620.20	24	45
2	34	1	N	2	L	L	1	 493.76	24	9
2	35	2	C	2	L	L	1	 370.18	96	27
2	36	3	N	2	L	L	1	 429.66	24	45
2	37	3	N	1	L	L	1	 319.87	24	45
2	38	3	N	1	R	R	1	 668.10	24	45
2	39	3	N	1	R	R	1	 555.45	96	45
2	40	2	V	1	R	R	1	 508.84	96	27
2	41	3	C	1	R	R	1	 588.77	96	45
2	42	2	V	1	R	R	1	 381.15	24	27
2	43	2	I	1	R	R	1	 602.52	96	27
2	44	3	V	2	R	R	1	 476.37	96	45
2	45	2	N	1	R	R	1	 416.19	96	27
2	46	1	N	1	L	L	1	 865.80	96	9
2	47	1	V	2	L	L	1	 416.50	24	9
2	48	1	V	1	R	R	1	 666.88	96	9
2	49	1	V	2	L	L	1	 473.49	96	9
2	50	2	V	2	R	R	1	 454.14	96	27
2	51	1	V	2	R	R	1	 421.30	96	9
2	52	2	C	2	L	L	1	 444.72	24	27
2	53	2	C	1	R	R	1	 698.68	96	27
2	54	2	N	2	R	R	1	 501.35	24	27
2	55	2	V	2	L	L	1	 495.36	24	27
2	56	2	V	2	R	R	1	 545.86	24	27
2	57	3	I	2	L	L	1	 471.31	96	45
2	58	3	V	1	L	L	1	 575.37	24	45
2	59	2	C	1	L	L	1	 592.04	96	27
2	60	1	I	2	R	R	1	 556.91	24	9
2	61	1	V	1	L	L	1	 530.41	24	9
2	62	1	N	1	L	L	1	 782.69	24	9
2	63	1	C	2	L	L	1	 433.59	24	9
2	64	1	V	2	L	L	1	 370.67	24	9
2	65	1	I	2	L	L	1	 557.56	96	9
2	66	3	I	2	R	L	0	 418.23	24	45
2	67	1	V	2	R	R	1	 451.95	24	9
2	68	3	V	2	L	L	1	 468.03	24	45
2	69	3	V	2	L	L	1	 459.18	96	45
2	70	1	V	2	L	L	1	 491.87	96	9
2	71	2	V	1	R	R	1	 488.03	96	27
2	72	2	N	1	L	L	1	 531.37	96	27
2	73	1	V	1	R	R	1	 623.54	96	9
2	74	3	V	1	R	R	1	 443.12	24	45
2	75	3	C	2	L	L	1	 516.41	24	45
2	76	1	V	2	R	R	1	 378.76	96	9
2	77	1	V	2	L	L	1	 406.58	24	9
2	78	3	V	2	L	L	1	 456.80	96	45
2	79	3	V	1	L	L	1	 683.47	96	45
2	80	1	C	1	R	R	1	 626.08	24	9
2	81	2	I	1	R	R	1	 640.07	96	27
2	82	3	V	1	R	R	1	 504.81	96	45
2	83	3	V	1	R	R	1	 545.05	24	45
2	84	1	V	2	R	R	1	 446.22	96	9
2	85	3	V	2	L	L	1	 414.69	96	45
2	86	1	N	1	L	R	0	 674.33	24	9
2	87	1	V	2	R	R	1	 435.43	96	9
2	88	3	C	1	R	R	1	 948.26	24	45
2	89	3	V	1	R	R	1	 632.20	24	45
2	90	3	V	2	R	R	1	 416.85	96	45
2	91	2	N	1	L	L	1	 830.01	96	27
2	92	2	V	2	L	L	1	 394.47	24	27
2	93	3	V	1	R	R	1	 501.71	96	45
2	94	1	C	2	R	R	1	 562.27	24	9
2	95	2	V	2	R	R	1	 370.29	96	27
2	96	1	C	1	L	R	0	 341.77	96	9
2	97	1	V	1	R	R	1	 763.25	24	9
2	98	2	C	2	R	R	1	 418.72	24	27
2	99	3	V	2	L	L	1	 391.20	24	45
2	100	1	V	2	R	R	1	 425.28	24	9
2	101	1	C	1	R	R	1	 604.47	24	9
2	102	3	V	2	R	R	1	 463.78	96	45
2	103	2	I	1	R	R	1	 635.20	96	27
2	104	2	V	2	L	L	1	 383.42	24	27
2	105	3	N	1	R	R	1	 538.77	24	45
2	106	1	V	2	L	L	1	 457.20	24	9
2	107	3	V	1	L	L	1	 634.15	24	45
2	108	3	V	2	R	R	1	 514.90	96	45
2	109	1	V	1	R	R	1	 527.08	96	9
2	110	2	V	2	R	R	1	 567.72	96	27
2	111	1	V	1	R	R	1	 562.55	96	9
2	112	1	C	2	L	L	1	 446.39	24	9
2	113	2	I	1	L	L	1	 818.17	96	27
2	114	2	V	1	R	R	1	 488.89	24	27
2	115	2	I	2	R	R	1	 564.12	24	27
2	116	2	N	2	L	L	1	 531.58	24	27
2	117	3	C	1	R	R	1	 559.20	24	45
2	118	2	I	2	L	R	0	 536.29	24	27
2	119	1	I	1	L	L	1	 739.90	24	9
2	120	1	V	1	R	R	1	 768.43	24	9
2	121	2	V	2	L	L	1	 430.86	24	27
2	122	3	V	1	L	L	1	 597.87	96	45
2	123	3	V	2	L	L	1	 448.04	96	45
2	124	3	V	2	R	R	1	 415.51	96	45
2	125	3	V	2	L	L	1	 391.79	96	45
2	126	2	V	1	L	L	1	 582.58	24	27
2	127	3	I	1	L	L	1	 656.59	96	45
2	128	1	V	1	L	L	1	 455.87	96	9
2	129	2	V	1	L	L	1	 596.44	24	27
2	130	3	I	2	L	L	1	 549.85	24	45
2	131	3	I	2	L	L	1	 456.77	24	45
2	132	3	C	1	R	R	1	 776.83	24	45
2	133	1	V	2	L	L	1	 372.78	96	9
2	134	1	V	1	R	R	1	 495.74	24	9
2	135	1	C	1	R	R	1	 525.61	24	9
2	136	2	N	2	L	L	1	 454.42	96	27
2	137	2	I	2	R	R	1	 420.38	96	27
2	138	2	V	2	R	R	1	 465.78	24	27
2	139	2	N	1	R	R	1	 533.35	24	27
2	140	2	V	2	L	L	1	 389.88	96	27
2	141	1	V	1	L	R	0	 599.73	24	9
2	142	1	N	2	L	L	1	 554.10	24	9
2	143	2	V	1	R	R	1	 641.89	24	27
2	144	1	V	1	L	L	1	 603.25	24	9
2	145	1	V	2	R	R	1	 436.07	96	9
2	146	3	I	1	L	L	1	 635.66	96	45
2	147	2	V	1	L	L	1	 496.19	24	27
2	148	3	V	2	R	R	1	 429.83	96	45
2	149	2	V	2	L	L	1	 424.75	24	27
2	150	1	N	1	L	L	1	 746.60	96	9
2	151	2	V	1	R	L	0	 802.46	24	27
2	152	2	V	1	L	L	1	 656.87	24	27
2	153	2	V	1	R	R	1	 653.09	24	27
2	154	1	V	2	R	R	1	 428.39	96	9
2	155	2	N	2	L	L	1	 544.15	96	27
2	156	3	C	2	L	L	1	 492.40	96	45
2	157	3	V	1	L	L	1	 571.33	24	45
2	158	2	V	2	L	L	1	 369.15	24	27
2	159	3	V	1	R	L	0	 339.14	96	45
2	160	2	C	1	R	R	1	 500.59	96	27
2	161	2	C	2	R	R	1	 497.95	96	27
2	162	2	V	1	L	R	0	 356.60	96	27
2	163	3	V	2	L	L	1	 368.67	96	45
2	164	1	C	2	L	L	1	 387.55	96	9
2	165	3	N	2	R	R	1	 565.86	96	45
2	166	3	C	2	R	R	1	 391.73	24	45
2	167	1	V	2	R	R	1	 449.97	24	9
2	168	1	I	2	R	R	1	 502.84	24	9
3	1	2	I	1	R	R	1	 594.24	24	27
3	2	3	C	2	R	R	1	 444.20	96	45
3	3	1	C	1	R	R	1	 548.32	24	9
3	4	2	I	2	L	R	0	 434.11	24	27
3	5	2	N	1	R	R	1	 646.68	96	27
3	6	1	V	2	R	R	1	 380.09	24	9
3	7	2	V	1	L	L	1	 449.01	24	27
3	8	1	V	1	L	R	0	 486.29	24	9
3	9	3	N	2	L	L	1	 404.07	24	45
3	10	1	V	2	L	L	1	 347.43	96	9
3	11	3	C	2	L	L	1	 398.85	24	45
3	12	3	N	2	L	L	1	 398.94	96	45
3	13	1	C	1	L	L	1	 607.11	96	9
3	14	3	V	2	L	L	1	 384.28	96	45
3	15	3	V	2	L	L	1	 361.13	96	45
3	16	3	C	2	R	R	1	 484.11	96	45
3	17	2	C	1	R	L	0	 430.87	24	27
3	18	2	V	1	R	R	1	 802.54	96	27
3	19	1	V	2	R	R	1	 436.26	96	9
3	20	1	V	1	L	R	0	 460.62	96	9
3	21	3	V	2	L	L	1	 347.83	24	45
3	22	1	V	2	L	L	1	 340.89	24	9
3	23	1	V	1	L	L	1	 519.88	24	9
3	24	1	N	2	L	L	1	 364.92	24	9
3	25	1	I	2	L	L	1	 477.90	24	9
3	26	2	I	1	R	L	0	 399.58	24	27
3	27	1	N	2	R	R	1	 608.30	96	9
3	28	2	N	1	L	L	1	 748.67	24	27
3	29	2	V	2	L	L	1	 564.42	24	27
3	30	1	C	2	R	R	1	 469.91	96	9
3	31	1	V	1	L	L	1	 557.90	24	9
3	32	1	C	1	L	L	1	 529.09	96	9
3	33	2	C	1	L	Q	0	 655.89	24	27
3	34	3	N	2	L	Q	0	 503.93	24	45
3	35	3	N	1	L	Q	0	 614.99	24	45
3	36	3	V	2	R	R	1	 407.20	96	45
3	37	3	V	2	R	R	1	 431.25	96	45
3	38	2	V	1	L	Q	0	 530.47	24	27
3	39	1	C	2	L	Q	0	 421.56	96	9
3	40	3	V	1	R	Q	0	 455.34	24	45
3	41	1	N	1	R	R	1	 750.70	96	9
3	42	3	V	1	R	R	1	 433.86	24	45
3	43	2	C	1	L	Q	0	 596.17	96	27
3	44	3	N	1	L	Q	0	 652.76	24	45
3	45	2	V	1	R	R	1	 431.58	24	27
3	46	2	V	1	R	R	1	 506.23	96	27
3	47	3	I	1	R	R	1	 528.03	96	45
3	48	2	C	2	R	R	1	 392.31	24	27
3	49	1	I	1	L	Q	0	 657.66	96	9
3	50	2	V	1	R	R	1	 531.99	24	27
3	51	2	V	2	R	R	1	 413.06	24	27
3	52	3	V	2	L	Q	0	 627.64	24	45
3	53	1	C	2	R	R	1	 443.70	96	9
3	54	1	V	2	L	Q	0	 434.79	24	9
3	55	1	N	2	R	R	1	 498.08	96	9
3	56	1	I	1	R	R	1	 622.04	24	9
3	57	3	V	2	L	Q	0	 470.51	96	45
3	58	2	V	2	L	Q	0	 399.63	96	27
3	59	2	V	2	R	R	1	 539.50	96	27
3	60	3	N	1	L	Q	0	 719.65	96	45
3	61	1	V	1	L	Q	0	 629.12	24	9
3	62	1	V	2	R	R	1	 380.55	24	9
3	63	2	V	1	L	Q	0	 425.38	24	27
3	64	3	V	2	L	Q	0	 361.55	24	45
3	65	3	V	1	L	Q	0	 595.82	96	45
3	66	3	V	2	R	R	1	 509.23	24	45
3	67	3	V	1	R	R	1	 641.80	96	45
3	68	3	C	1	R	R	1	 672.29	96	45
3	69	3	N	2	L	Q	0	 510.88	24	45
3	70	3	V	1	L	Q	0	 651.34	96	45
3	71	2	V	2	R	R	1	 395.67	24	27
3	72	3	V	1	L	Q	0	 669.09	96	45
3	73	3	V	2	R	R	1	 451.65	24	45
3	74	1	I	1	R	R	1	 609.83	96	9
3	75	2	C	2	R	R	1	 470.69	96	27
3	76	3	I	2	L	Q	0	 435.37	24	45
3	77	3	I	1	R	R	1	 576.84	96	45
3	78	2	V	2	L	Q	0	 470.41	24	27
3	79	1	V	1	R	R	1	 483.15	96	9
3	80	2	V	2	R	R	1	 419.03	96	27
3	81	3	V	2	R	R	1	 387.49	96	45
3	82	1	V	1	L	Q	0	 461.51	24	9
3	83	3	V	1	L	Q	0	 579.01	96	45
3	84	2	C	2	L	Q	0	 463.83	24	27
