ANT	 Experiment ID
101	 Subject
13-May-2019 17:31:31	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.020454	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	1	R	R	1	 658.70	24	45
1	2	1	V	1	R	R	1	 603.64	96	9
1	3	2	N	1	R	R	1	 659.29	96	27
1	4	2	V	1	R	R	1	 463.63	96	27
1	5	1	V	2	R	R	1	 655.99	24	9
1	6	1	I	2	R	R	1	 593.85	24	9
1	7	1	V	2	L	L	1	 436.98	96	9
1	8	1	V	2	L	L	1	 422.96	96	9
1	9	2	C	1	L	L	1	 573.21	24	27
1	10	2	V	2	R	R	1	 397.75	96	27
1	11	2	N	2	L	L	1	 540.86	96	27
1	12	2	V	2	R	R	1	 359.14	96	27
1	13	2	N	1	L	L	1	 566.97	96	27
1	14	2	I	1	R	R	1	 824.36	96	27
1	15	1	C	1	R	R	1	 466.98	24	9
1	16	3	V	1	R	R	1	 507.60	96	45
1	17	1	V	1	R	R	1	 433.75	24	9
1	18	1	C	2	L	L	1	 948.23	96	9
1	19	2	C	1	L	L	1	 757.98	96	27
1	20	3	V	1	R	R	1	 459.06	96	45
1	21	3	I	2	L	L	1	 588.38	24	45
1	22	2	V	2	L	L	1	 380.69	96	27
1	23	3	N	2	L	L	1	 432.98	24	45
1	24	3	V	2	L	L	1	 354.03	24	45
1	25	1	V	2	L	L	1	 431.01	24	9
1	26	2	I	2	L	L	1	 413.72	96	27
1	27	2	V	2	R	R	1	 412.25	96	27
1	28	3	C	2	R	R	1	 408.22	96	45
1	29	1	N	2	L	L	1	 539.12	96	9
1	30	3	V	2	L	L	1	 400.92	24	45
1	31	1	V	2	L	L	1	 459.55	24	9
1	32	1	V	2	L	L	1	 397.37	24	9
1	33	3	I	1	R	R	1	 631.31	96	45
1	34	2	V	2	R	R	1	 541.50	96	27
1	35	3	N	2	L	L	1	 404.19	24	45
1	36	2	N	2	R	R	1	 451.27	96	27
1	37	3	V	2	L	L	1	 388.06	24	45
1	38	1	C	2	L	L	1	 456.26	24	9
1	39	3	V	1	L	R	0	 369.62	24	45
1	40	3	I	1	L	L	1	 630.29	96	45
1	41	3	C	2	R	L	0	 656.20	24	45
1	42	1	V	1	L	L	1	 601.32	24	9
1	43	1	C	1	R	R	1	 540.53	96	9
1	44	1	V	2	L	L	1	 570.05	24	9
1	45	2	V	1	L	R	0	 354.91	24	27
1	46	2	V	1	R	R	1	 476.75	24	27
1	47	1	V	1	L	L	1	 613.22	24	9
1	48	2	V	1	L	L	1	 468.07	24	27
1	49	3	N	1	R	R	1	 492.64	24	45
1	50	2	V	2	L	L	1	 423.82	96	27
1	51	1	V	2	L	L	1	 394.81	96	9
1	52	3	V	1	R	R	1	 542.37	96	45
1	53	3	C	2	R	R	1	 508.48	24	45
1	54	1	C	2	R	R	1	 410.83	96	9
1	55	2	I	2	R	R	1	 522.48	24	27
1	56	3	V	2	R	R	1	 312.65	96	45
1	57	2	N	1	L	L	1	 572.34	96	27
1	58	1	V	2	L	L	1	 433.64	24	9
1	59	3	V	2	L	L	1	 410.95	96	45
1	60	3	V	1	R	R	1	 445.70	24	45
1	61	3	V	1	L	L	1	 472.66	24	45
1	62	3	V	2	R	R	1	 344.47	24	45
1	63	3	V	2	L	L	1	 398.31	96	45
1	64	3	I	2	R	R	1	 530.18	24	45
1	65	2	C	1	R	R	1	 532.68	24	27
1	66	2	C	2	R	R	1	 391.02	24	27
1	67	1	C	1	R	L	0	 441.82	96	9
1	68	3	I	1	R	R	1	 579.91	96	45
1	69	3	N	2	L	L	1	 624.31	24	45
1	70	1	I	1	L	R	0	 514.94	96	9
1	71	1	V	1	L	L	1	 472.60	96	9
1	72	3	V	1	R	R	1	 497.30	24	45
1	73	2	V	1	L	L	1	 916.65	24	27
1	74	2	V	1	L	L	1	 558.47	96	27
1	75	1	V	1	L	L	1	 820.39	24	9
1	76	3	V	2	L	L	1	 574.72	96	45
1	77	1	C	2	L	L	1	 419.87	96	9
1	78	3	V	2	L	L	1	 469.83	96	45
