ANT	 Experiment ID
17	 Subject
10-Mar-2019 13:40:06	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.017560	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	I	2	L	L	1	 650.57	24	27
1	2	1	I	1	L	L	1	 691.67	96	9
1	3	3	I	1	R	R	1	 548.23	24	45
1	4	1	N	1	L	L	1	 560.94	24	9
1	5	3	V	1	L	L	1	 511.73	96	45
1	6	3	V	1	R	R	1	 437.84	96	45
1	7	3	N	2	R	R	1	 576.50	24	45
1	8	3	V	2	L	L	1	 381.12	96	45
1	9	1	I	2	L	L	1	 633.21	24	9
1	10	2	V	2	L	L	1	 502.94	24	27
1	11	2	V	1	L	R	0	 338.65	24	27
1	12	2	N	1	L	L	1	 500.66	24	27
1	13	1	V	2	L	L	1	 531.10	24	9
1	14	2	C	2	L	L	1	 477.67	24	27
1	15	2	V	1	L	R	0	 329.17	96	27
1	16	2	N	2	R	R	1	 396.90	24	27
1	17	1	V	1	R	R	1	 527.04	96	9
1	18	3	V	1	R	R	1	 485.66	96	45
1	19	1	I	1	L	L	1	 636.80	96	9
1	20	2	V	1	R	R	1	 403.01	96	27
1	21	3	V	1	L	L	1	 470.06	24	45
1	22	3	I	1	L	L	1	 583.51	24	45
1	23	2	C	1	L	L	1	 559.39	24	27
1	24	1	C	2	R	R	1	 492.75	24	9
1	25	3	I	2	L	L	1	 476.42	24	45
1	26	3	C	2	L	L	1	 397.65	24	45
1	27	1	V	2	L	L	1	 432.83	96	9
1	28	1	V	1	R	R	1	 450.11	24	9
1	29	1	I	2	R	R	1	 451.47	24	9
1	30	1	V	1	R	R	1	 461.01	24	9
1	31	1	V	2	R	R	1	 461.62	24	9
1	32	3	N	2	L	L	1	 430.98	24	45
1	33	3	V	2	L	L	1	 432.55	96	45
1	34	2	V	2	R	R	1	 343.12	96	27
1	35	3	N	2	L	L	1	 469.57	24	45
1	36	2	I	2	R	R	1	 545.47	96	27
1	37	3	V	2	R	R	1	 367.58	96	45
1	38	1	V	1	R	R	1	 459.95	96	9
1	39	1	V	1	L	L	1	 557.25	96	9
1	40	3	C	1	R	R	1	 554.27	96	45
1	41	1	C	1	L	L	1	 567.28	96	9
1	42	1	V	1	L	L	1	 667.80	24	9
1	43	3	N	1	L	L	1	 540.60	24	45
1	44	2	V	2	L	L	1	 430.49	96	27
1	45	2	V	2	R	R	1	 371.90	24	27
1	46	3	V	1	R	R	1	 465.18	24	45
1	47	1	V	2	R	R	1	 370.02	24	9
1	48	2	V	2	L	L	1	 409.83	24	27
1	49	1	V	1	L	R	0	 365.52	24	9
1	50	1	I	1	R	R	1	 585.40	96	9
1	51	3	V	1	L	L	1	 478.52	96	45
1	52	2	V	2	R	R	1	 378.30	96	27
1	53	1	V	1	R	R	1	 582.84	96	9
1	54	1	V	2	L	L	1	 498.96	24	9
1	55	2	N	2	R	R	1	 477.95	96	27
1	56	1	V	2	L	L	1	 405.84	96	9
1	57	3	V	1	R	R	1	 417.75	24	45
