ANT	 Experiment ID
88	 Subject
09-May-2019 09:16:51	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.019725	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	N	2	R	R	1	 607.97	96	27
1	2	3	V	1	L	L	1	 595.66	24	45
1	3	1	V	1	L	L	1	 735.49	24	9
1	4	2	V	1	R	R	1	 530.00	24	27
1	5	2	V	2	R	R	1	 557.28	24	27
1	6	1	I	1	L	L	1	 617.90	24	9
1	7	2	V	2	L	L	1	 496.86	96	27
1	8	1	N	1	L	L	1	 681.04	96	9
1	9	1	C	1	L	L	1	 593.70	96	9
1	10	2	V	1	R	R	1	 769.62	24	27
1	11	2	V	2	L	L	1	 483.29	96	27
1	12	2	V	1	L	L	1	 559.06	24	27
1	13	3	V	1	R	R	1	 549.56	96	45
1	14	1	V	2	R	R	1	 499.27	24	9
1	15	1	V	1	L	L	1	 571.82	24	9
1	16	3	C	1	R	L	0	 472.84	96	45
1	17	2	C	1	L	L	1	 581.82	24	27
1	18	3	V	2	L	L	1	 498.36	24	45
1	19	1	I	1	R	R	1	 674.06	96	9
1	20	1	V	2	R	R	1	 515.32	24	9
1	21	1	V	1	R	R	1	 522.21	96	9
1	22	3	C	2	L	L	1	 481.74	96	45
1	23	1	I	2	L	L	1	 490.04	24	9
1	24	3	N	1	L	R	0	 515.03	96	45
1	25	3	V	2	L	L	1	 409.99	96	45
1	26	3	I	2	L	L	1	 518.11	24	45
1	27	1	C	2	R	L	0	 452.78	24	9
1	28	3	N	2	R	R	1	 550.55	96	45
1	29	1	V	2	L	L	1	 413.35	24	9
1	30	3	N	1	L	L	1	 591.50	24	45
1	31	1	V	1	R	R	1	 580.63	24	9
1	32	2	N	1	L	L	1	 581.30	24	27
1	33	3	C	1	R	R	1	 497.96	24	45
1	34	2	V	2	R	R	1	 470.53	96	27
1	35	3	V	2	L	L	1	 455.74	24	45
1	36	3	V	2	L	L	1	 449.06	24	45
1	37	2	I	2	L	L	1	 414.82	96	27
1	38	1	V	2	L	L	1	 402.34	96	9
1	39	3	V	2	R	R	1	 398.21	24	45
1	40	1	V	1	R	L	0	 426.12	96	9
1	41	2	V	2	L	L	1	 392.38	24	27
1	42	2	I	1	L	L	1	 738.06	24	27
1	43	1	C	1	L	L	1	 719.71	96	9
1	44	3	V	1	R	R	1	 599.41	96	45
1	45	2	I	1	L	L	1	 607.00	96	27
1	46	2	V	1	R	R	1	 566.83	96	27
1	47	3	V	2	R	R	1	 508.13	24	45
1	48	3	V	2	R	R	1	 372.73	24	45
1	49	3	C	1	L	L	1	 585.61	24	45
1	50	1	I	2	R	R	1	 453.98	96	9
1	51	2	V	2	L	L	1	 428.04	96	27
1	52	3	I	1	R	R	1	 615.13	96	45
1	53	3	V	2	R	R	1	 474.58	24	45
1	54	2	C	2	R	R	1	 439.29	96	27
1	55	1	N	2	L	L	1	 561.39	24	9
1	56	2	N	1	R	R	1	 604.39	96	27
1	57	1	V	2	R	R	1	 455.88	24	9
1	58	1	V	2	R	R	1	 384.84	96	9
1	59	2	V	1	L	L	1	 481.64	24	27
1	60	2	I	2	R	R	1	 414.70	24	27
1	61	1	V	2	R	R	1	 425.71	24	9
1	62	2	V	1	R	L	0	 320.27	24	27
1	63	2	N	1	R	R	1	 612.25	96	27
1	64	3	V	2	R	R	1	 583.09	96	45
