ANT	 Experiment ID
81	 Subject
23-Apr-2019 09:16:43	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.006877	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	1	L	L	1	 623.48	24	45
1	2	3	V	1	R	R	1	 522.65	96	45
1	3	3	V	1	R	R	1	 472.94	24	45
1	4	1	C	1	R	R	1	 633.85	96	9
1	5	1	V	1	L	L	1	 565.73	96	9
1	6	3	V	1	L	L	1	 451.28	24	45
1	7	1	N	2	L	L	1	 643.77	96	9
1	8	3	V	2	L	L	1	 414.79	24	45
1	9	3	C	2	R	R	1	 562.38	24	45
1	10	2	I	1	L	L	1	 692.13	96	27
1	11	2	V	1	R	R	1	 527.91	24	27
1	12	1	V	1	L	L	1	 487.11	96	9
1	13	2	V	2	L	L	1	 427.54	24	27
1	14	1	V	2	R	R	1	 390.76	96	9
1	15	2	C	2	R	R	1	 470.75	96	27
1	16	2	C	2	L	L	1	 493.13	24	27
1	17	2	V	2	R	R	1	 385.30	96	27
1	18	3	C	2	L	L	1	 501.95	96	45
1	19	3	N	2	L	L	1	 477.42	24	45
1	20	1	N	1	R	R	1	 543.31	24	9
1	21	2	N	1	R	R	1	 496.77	96	27
1	22	2	C	2	R	R	1	 413.49	96	27
1	23	1	C	2	R	R	1	 392.28	96	9
1	24	3	V	2	R	R	1	 379.83	96	45
1	25	1	V	2	R	R	1	 391.60	24	9
1	26	2	V	1	L	L	1	 527.03	24	27
1	27	3	V	1	R	R	1	 454.30	24	45
1	28	2	V	1	L	L	1	 603.86	24	27
1	29	2	C	1	L	L	1	 635.17	96	27
1	30	1	V	1	L	L	1	 445.78	24	9
1	31	3	I	1	L	L	1	 638.67	96	45
1	32	1	V	2	R	R	1	 409.03	24	9
1	33	1	V	2	L	L	1	 437.51	24	9
1	34	1	V	2	L	L	1	 462.68	96	9
1	35	3	N	1	R	R	1	 512.85	24	45
1	36	2	V	2	L	L	1	 396.35	24	27
1	37	3	V	2	L	L	1	 455.58	24	45
1	38	3	V	2	R	R	1	 352.69	96	45
1	39	1	V	1	R	R	1	 485.36	96	9
1	40	2	V	2	R	R	1	 369.30	24	27
1	41	2	N	1	L	L	1	 554.77	96	27
1	42	3	C	2	R	R	1	 463.13	24	45
1	43	1	C	2	R	R	1	 376.25	96	9
1	44	2	V	2	L	L	1	 417.51	24	27
1	45	2	I	2	L	L	1	 391.52	96	27
1	46	2	V	2	L	L	1	 431.72	96	27
1	47	3	V	2	R	R	1	 457.89	24	45
1	48	1	V	1	L	L	1	 426.21	96	9
1	49	1	I	1	L	R	0	 428.89	96	9
1	50	2	V	2	R	R	1	 483.54	96	27
1	51	3	V	2	L	L	1	 467.15	96	45
1	52	3	V	2	L	L	1	 467.65	24	45
1	53	3	N	1	R	R	1	 572.67	96	45
1	54	1	I	2	R	R	1	 457.00	24	9
1	55	3	V	1	R	R	1	 522.41	24	45
1	56	2	V	1	R	R	1	 452.82	24	27
1	57	1	V	1	L	L	1	 470.14	96	9
1	58	2	V	2	R	R	1	 394.90	24	27
1	59	2	V	2	L	L	1	 483.26	24	27
1	60	1	V	1	L	L	1	 530.89	24	9
1	61	3	I	1	R	L	0	 465.75	24	45
1	62	2	C	1	R	R	1	 575.43	24	27
1	63	3	V	1	L	L	1	 515.70	96	45
1	64	3	V	2	L	L	1	 626.58	96	45
1	65	3	V	1	R	R	1	 421.55	96	45
1	66	2	C	1	L	L	1	 500.02	24	27
1	67	3	C	1	L	L	1	 484.70	24	45
1	68	2	V	1	L	R	0	 400.78	96	27
1	69	2	V	1	R	R	1	 432.07	24	27
1	70	1	V	2	L	L	1	 425.01	96	9
1	71	2	N	2	L	L	1	 416.23	96	27
1	72	2	I	1	R	R	1	 526.74	96	27
1	73	3	V	1	R	R	1	 445.55	24	45
1	74	3	V	2	L	L	1	 399.18	24	45
1	75	2	N	1	R	R	1	 447.69	24	27
1	76	2	V	1	L	L	1	 429.13	24	27
1	77	1	I	1	L	R	0	 446.56	24	9
1	78	1	C	1	L	L	1	 496.81	96	9
1	79	1	V	2	L	L	1	 424.05	24	9
1	80	3	N	2	L	L	1	 418.55	96	45
1	81	3	N	1	L	L	1	 581.88	96	45
1	82	3	N	1	L	L	1	 539.63	24	45
1	83	2	V	1	R	R	1	 476.87	24	27
1	84	1	V	2	L	L	1	 388.91	96	9
1	85	2	V	1	R	R	1	 493.13	96	27
1	86	3	I	2	R	R	1	 501.48	24	45
1	87	1	N	1	R	R	1	 549.91	24	9
1	88	3	V	2	R	R	1	 387.09	96	45
1	89	2	N	2	R	R	1	 587.17	24	27
1	90	1	V	2	R	R	1	 430.61	96	9
1	91	2	V	2	R	R	1	 469.10	24	27
1	92	1	V	2	L	L	1	 437.07	96	9
1	93	2	V	1	R	R	1	 444.15	24	27
1	94	2	I	2	R	R	1	 473.13	96	27
1	95	1	I	2	R	R	1	 457.88	24	9
1	96	2	V	1	L	L	1	 640.57	96	27
1	97	3	N	2	R	R	1	 594.17	24	45
1	98	2	V	2	R	R	1	 458.69	96	27
1	99	2	V	2	L	L	1	 455.64	96	27
1	100	2	V	1	L	L	1	 550.03	96	27
1	101	2	N	1	L	L	1	 511.70	24	27
1	102	3	I	1	L	L	1	 632.32	24	45
1	103	3	V	2	R	R	1	 354.11	96	45
1	104	1	V	1	L	L	1	 544.59	24	9
1	105	2	V	2	L	L	1	 402.73	24	27
1	106	1	V	1	R	R	1	 445.72	24	9
1	107	2	V	2	R	R	1	 388.38	96	27
1	108	1	I	1	R	R	1	 489.04	24	9
1	109	1	V	1	R	R	1	 513.15	24	9
1	110	1	I	1	L	L	1	 544.42	24	9
1	111	2	I	1	L	L	1	 690.58	96	27
1	112	1	V	1	L	L	1	 506.87	96	9
1	113	3	I	2	R	R	1	 706.48	24	45
1	114	1	V	2	R	R	1	 401.75	96	9
1	115	3	V	1	L	L	1	 484.97	24	45
1	116	3	V	1	L	L	1	 460.85	96	45
1	117	1	I	2	R	R	1	 655.11	96	9
1	118	3	N	2	R	R	1	 833.16	96	45
1	119	1	C	2	R	R	1	 587.66	96	9
1	120	1	V	2	L	L	1	 462.53	96	9
1	121	3	V	1	L	L	1	 502.72	96	45
1	122	3	C	1	L	R	0	 358.46	96	45
1	123	1	N	2	R	R	1	 508.87	24	9
1	124	1	N	1	R	R	1	 565.03	96	9
1	125	1	N	2	R	R	1	 448.82	24	9
1	126	3	V	1	L	L	1	 490.04	96	45
1	127	1	V	2	R	R	1	 506.43	96	9
1	128	1	V	1	R	R	1	 457.24	24	9
1	129	2	V	2	L	L	1	 430.37	96	27
1	130	3	V	2	R	R	1	 439.78	96	45
1	131	3	I	2	R	R	1	 393.19	24	45
1	132	3	I	2	R	R	1	 420.89	24	45
1	133	3	I	1	L	L	1	 544.74	24	45
1	134	2	I	2	R	R	1	 361.57	96	27
1	135	2	V	1	R	R	1	 459.97	24	27
1	136	2	I	1	L	R	0	 401.58	24	27
1	137	1	V	1	L	L	1	 611.99	24	9
1	138	1	V	1	L	L	1	 735.19	24	9
1	139	3	V	2	R	R	1	 388.72	96	45
1	140	1	N	2	R	R	1	 448.65	96	9
1	141	1	N	1	R	R	1	 535.82	96	9
1	142	1	V	2	L	L	1	 469.39	96	9
1	143	2	C	2	L	R	0	 472.67	96	27
1	144	2	V	1	L	L	1	 556.61	24	27
1	145	3	V	2	R	R	1	 450.02	24	45
1	146	1	V	1	R	R	1	 403.07	24	9
1	147	1	V	2	L	L	1	 533.09	24	9
1	148	1	C	1	R	L	0	 425.95	24	9
1	149	1	C	2	R	R	1	 379.13	96	9
1	150	2	C	1	L	L	1	 466.85	96	27
1	151	1	V	2	R	R	1	 353.99	96	9
1	152	3	C	1	R	R	1	 477.98	24	45
1	153	3	C	2	R	R	1	 437.87	96	45
1	154	2	V	1	L	L	1	 450.95	96	27
1	155	3	V	1	R	R	1	 522.47	96	45
1	156	3	C	1	R	R	1	 520.69	96	45
1	157	2	V	1	R	R	1	 401.79	24	27
1	158	3	V	2	L	L	1	 444.06	24	45
1	159	3	V	2	L	L	1	 430.73	96	45
1	160	2	N	2	R	R	1	 554.86	24	27
1	161	1	I	2	L	L	1	 513.42	24	9
1	162	2	N	2	R	R	1	 377.95	24	27
1	163	3	V	1	L	L	1	 471.80	24	45
1	164	1	V	1	R	R	1	 608.36	24	9
1	165	1	C	1	L	L	1	 531.88	24	9
1	166	2	V	2	L	L	1	 419.81	96	27
1	167	3	V	1	R	R	1	 383.51	24	45
1	168	2	I	2	L	L	1	 366.08	24	27
2	1	3	V	2	R	R	1	 403.18	24	45
2	2	1	N	1	L	L	1	 540.65	24	9
2	3	3	V	2	R	R	1	 458.51	24	45
2	4	1	I	1	L	L	1	 515.25	24	9
2	5	2	V	1	R	R	1	 436.96	24	27
2	6	2	V	2	R	R	1	 418.09	96	27
2	7	1	V	2	R	R	1	 339.20	24	9
2	8	3	V	2	R	R	1	 224.76	24	45
2	9	3	V	1	L	R	0	 443.63	24	45
2	10	1	N	2	R	R	1	 403.99	96	9
2	11	3	V	2	R	R	1	 470.73	24	45
2	12	2	I	1	L	L	1	 379.30	96	27
2	13	1	V	2	R	R	1	 398.12	96	9
2	14	2	V	1	L	L	1	 475.75	96	27
