ANT	 Experiment ID
77	 Subject
17-Apr-2019 15:33:34	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.017152	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	N	1	L	L	1	 575.90	96	27
1	2	2	C	2	R	R	1	 600.00	24	27
1	3	3	V	1	L	L	1	 660.65	24	45
1	4	2	V	1	L	L	1	 570.23	24	27
1	5	2	V	1	L	L	1	 635.30	24	27
1	6	1	V	2	L	L	1	 645.69	24	9
1	7	2	N	1	R	R	1	 475.58	96	27
1	8	1	V	1	R	R	1	 419.96	96	9
1	9	3	C	2	L	L	1	 575.24	96	45
1	10	2	V	2	R	R	1	 407.70	24	27
1	11	3	V	2	R	R	1	 555.57	24	45
1	12	2	V	2	L	L	1	 724.60	96	27
1	13	3	V	1	L	L	1	 595.16	96	45
1	14	3	V	1	L	L	1	 462.88	96	45
1	15	2	V	2	R	R	1	 452.38	96	27
1	16	2	V	1	R	R	1	 696.68	96	27
1	17	1	N	1	L	L	1	 559.85	96	9
1	18	3	V	2	L	L	1	 525.32	24	45
1	19	1	V	1	L	L	1	 532.57	96	9
1	20	2	V	2	L	L	1	 542.54	24	27
1	21	1	V	1	R	R	1	 460.34	96	9
1	22	2	V	1	R	R	1	 561.16	24	27
1	23	2	I	2	R	R	1	 443.15	24	27
1	24	3	V	1	R	R	1	 532.82	24	45
1	25	2	I	1	L	L	1	 607.26	24	27
1	26	1	V	1	L	L	1	 569.43	24	9
1	27	1	I	1	L	L	1	 542.27	96	9
1	28	1	N	2	R	R	1	 498.43	96	9
1	29	2	V	1	L	L	1	 573.18	24	27
1	30	1	V	2	L	L	1	 554.54	24	9
1	31	1	V	2	R	R	1	 543.47	24	9
1	32	1	V	1	R	R	1	 485.24	24	9
1	33	3	N	2	R	R	1	 517.33	24	45
1	34	3	V	1	L	L	1	 356.59	24	45
1	35	2	C	1	R	R	1	 556.80	24	27
1	36	3	V	1	L	L	1	 602.91	96	45
1	37	1	V	2	R	R	1	 630.01	96	9
