ANT	 Experiment ID
95	 Subject
08-May-2019 09:21:02	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.017451	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	L	L	1	 854.09	96	45
1	2	3	V	1	L	L	1	 512.07	24	45
1	3	2	I	2	L	L	1	 724.15	24	27
1	4	2	V	2	R	R	1	 431.47	96	27
1	5	1	N	1	L	L	1	 641.54	96	9
1	6	3	V	1	R	R	1	 460.26	96	45
1	7	2	N	1	L	L	1	 698.04	24	27
1	8	1	V	1	R	R	1	 417.07	96	9
1	9	1	I	2	R	R	1	 476.53	24	9
1	10	3	V	2	R	R	1	 397.64	96	45
1	11	2	I	1	L	L	1	 365.82	24	27
1	12	3	V	1	R	R	1	 402.69	24	45
1	13	1	V	1	L	L	1	 383.45	96	9
1	14	2	N	1	R	L	0	 399.05	24	27
1	15	2	V	2	L	L	1	 334.98	96	27
1	16	1	C	1	R	R	1	 517.99	96	9
1	17	2	I	2	R	R	1	 431.89	96	27
1	18	1	V	1	L	L	1	 394.57	96	9
1	19	3	C	2	L	L	1	 471.11	96	45
1	20	3	C	2	L	L	1	 415.36	96	45
1	21	1	N	1	R	R	1	 506.59	96	9
1	22	1	N	2	L	L	1	 481.86	96	9
1	23	1	N	2	L	L	1	 522.82	24	9
1	24	2	V	2	R	R	1	 405.97	24	27
1	25	3	V	1	L	L	1	 529.23	96	45
1	26	1	V	1	R	R	1	 457.06	24	9
1	27	2	I	1	L	L	1	 550.34	96	27
1	28	3	V	1	R	L	0	 508.29	96	45
1	29	3	V	1	L	L	1	 443.27	24	45
1	30	2	C	2	L	L	1	 561.48	96	27
1	31	1	N	2	L	L	1	 351.64	96	9
1	32	1	V	1	R	R	1	 437.36	24	9
1	33	1	N	2	R	R	1	 479.52	24	9
1	34	1	N	1	L	L	1	 409.54	24	9
1	35	2	V	1	L	L	1	 489.01	24	27
1	36	2	V	2	R	R	1	 382.01	24	27
1	37	3	V	1	R	R	1	 490.30	96	45
1	38	2	V	1	L	L	1	 406.23	24	27
1	39	1	V	1	L	L	1	 418.83	24	9
1	40	1	V	2	L	L	1	 341.43	24	9
1	41	3	I	1	R	R	1	 508.00	96	45
1	42	2	I	2	R	R	1	 392.63	96	27
1	43	2	C	1	L	L	1	 504.01	24	27
1	44	3	N	2	L	L	1	 393.10	96	45
1	45	2	C	1	R	R	1	 440.33	96	27
1	46	1	V	2	L	L	1	 443.46	96	9
1	47	3	I	1	R	R	1	 429.56	96	45
1	48	1	V	1	L	L	1	 593.25	24	9
1	49	3	C	1	R	R	1	 461.72	96	45
1	50	3	V	1	R	R	1	 439.75	24	45
1	51	2	V	2	R	R	1	 397.48	96	27
1	52	2	V	2	L	L	1	 357.46	24	27
1	53	1	V	2	R	R	1	 337.98	96	9
1	54	1	C	1	R	R	1	 617.18	24	9
1	55	2	V	2	R	R	1	 472.18	24	27
1	56	3	N	1	R	R	1	 536.32	96	45
1	57	1	V	2	R	R	1	 367.49	24	9
1	58	3	I	2	L	L	1	 460.89	96	45
1	59	2	V	1	L	L	1	 538.37	24	27
1	60	2	V	2	R	R	1	 396.98	96	27
1	61	3	V	2	L	L	1	 503.99	24	45
1	62	3	V	2	L	L	1	 312.05	24	45
1	63	2	C	2	R	R	1	 340.58	96	27
1	64	3	C	1	L	L	1	 418.17	96	45
1	65	3	V	2	R	R	1	 308.57	96	45
1	66	2	V	2	L	L	1	 304.28	96	27
1	67	2	V	1	R	R	1	 460.13	24	27
1	68	2	V	2	R	R	1	 321.50	96	27
1	69	3	I	1	L	R	0	 440.57	96	45
1	70	1	I	1	L	L	1	 530.77	24	9
1	71	3	V	2	R	R	1	 384.50	24	45
1	72	2	V	2	L	L	1	 368.55	24	27
1	73	2	V	1	L	L	1	 712.89	24	27
1	74	2	C	2	L	L	1	 363.31	24	27
1	75	1	V	2	L	L	1	 376.38	24	9
1	76	1	C	2	L	L	1	 365.86	24	9
1	77	2	I	1	L	L	1	 710.10	96	27
1	78	2	C	2	R	R	1	 698.43	24	27
1	79	1	V	2	R	R	1	 361.51	24	9
1	80	3	I	2	L	L	1	 591.74	96	45
1	81	1	V	1	R	R	1	 547.18	24	9
1	82	3	C	1	R	R	1	 520.25	96	45
1	83	1	I	1	R	R	1	 567.65	24	9
1	84	1	V	1	R	R	1	 450.18	24	9
1	85	1	C	1	R	R	1	 667.74	96	9
1	86	1	V	1	R	R	1	 499.99	96	9
1	87	1	I	1	R	R	1	 499.53	24	9
1	88	1	C	1	L	L	1	 505.94	24	9
1	89	3	V	1	L	L	1	 474.41	24	45
1	90	1	C	2	L	L	1	 539.27	96	9
1	91	1	V	2	R	R	1	 481.76	24	9
1	92	1	I	2	L	L	1	 418.64	24	9
1	93	3	I	1	R	R	1	 540.86	24	45
1	94	1	V	2	R	R	1	 363.32	96	9
1	95	3	V	1	R	R	1	 448.00	24	45
1	96	2	C	1	L	L	1	 436.71	24	27
1	97	2	V	1	R	R	1	 522.80	96	27
1	98	1	V	2	L	L	1	 434.26	24	9
1	99	3	V	1	R	R	1	 539.78	24	45
1	100	2	V	1	R	R	1	 406.75	24	27
1	101	2	N	2	R	R	1	 406.46	96	27
1	102	3	N	2	R	R	1	 410.11	96	45
1	103	3	N	2	L	L	1	 534.41	24	45
1	104	2	V	2	R	R	1	 384.23	24	27
1	105	3	V	2	R	R	1	 452.02	24	45
1	106	3	V	2	L	L	1	 390.39	24	45
1	107	3	V	2	L	L	1	 410.42	24	45
1	108	2	N	2	R	R	1	 531.16	24	27
1	109	3	N	1	L	L	1	 472.39	96	45
1	110	3	V	1	R	R	1	 465.61	96	45
1	111	3	V	2	L	L	1	 418.69	24	45
1	112	3	V	2	R	R	1	 461.38	24	45
1	113	1	V	2	L	L	1	 462.92	96	9
1	114	2	V	1	R	R	1	 451.73	96	27
1	115	2	V	1	L	L	1	 393.39	24	27
1	116	1	V	2	R	R	1	 453.64	96	9
1	117	1	I	2	R	R	1	 502.02	96	9
1	118	2	C	1	L	L	1	 992.78	96	27
1	119	1	V	2	L	L	1	 412.59	96	9
1	120	1	V	1	R	R	1	 472.01	24	9
1	121	1	I	1	R	R	1	 631.70	24	9
1	122	3	V	1	R	R	1	 672.79	96	45
1	123	3	N	1	R	R	1	 457.89	96	45
1	124	3	V	2	L	L	1	 347.41	96	45
1	125	3	V	2	L	L	1	 351.81	24	45
1	126	3	N	2	R	R	1	 533.39	24	45
1	127	3	V	2	R	R	1	 442.95	24	45
1	128	3	C	1	R	R	1	 549.15	24	45
1	129	2	V	1	L	L	1	 500.03	96	27
1	130	2	I	1	L	L	1	 646.86	96	27
1	131	2	V	2	R	R	1	 443.76	24	27
1	132	2	N	1	R	R	1	 489.55	24	27
1	133	1	V	2	L	L	1	 360.18	96	9
1	134	3	V	1	R	R	1	 436.86	96	45
1	135	3	N	1	L	L	1	 701.47	96	45
1	136	1	V	1	L	L	1	 467.90	24	9
1	137	1	V	2	R	R	1	 459.63	24	9
1	138	1	V	2	R	R	1	 460.92	96	9
1	139	3	I	2	R	R	1	 485.80	96	45
1	140	2	V	1	L	L	1	 425.52	96	27
1	141	3	C	2	R	R	1	 458.99	96	45
1	142	1	I	2	R	R	1	 644.70	24	9
1	143	3	I	2	R	R	1	 437.79	96	45
1	144	2	N	2	L	L	1	 483.94	96	27
1	145	1	C	2	R	R	1	 498.33	24	9
1	146	2	V	2	L	L	1	 364.48	24	27
1	147	2	I	2	L	L	1	 459.87	24	27
1	148	2	V	1	L	L	1	 495.93	24	27
1	149	1	V	1	L	L	1	 406.09	96	9
1	150	1	C	2	R	R	1	 465.08	24	9
1	151	3	V	1	R	R	1	 488.36	24	45
1	152	2	V	1	R	R	1	 483.06	24	27
1	153	1	V	2	R	R	1	 361.15	96	9
1	154	2	V	1	L	L	1	 602.64	24	27
