ANT	 Experiment ID
87	 Subject
08-May-2019 10:39:09	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.017451	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	1	C	2	L	L	1	 486.40	24	9
1	2	3	V	1	L	L	1	 823.35	96	45
1	3	2	I	1	R	R	1	1045.60	96	27
1	4	3	V	2	R	R	1	 417.72	24	45
1	5	1	I	1	R	R	1	 796.26	24	9
1	6	2	V	2	L	L	1	 644.64	96	27
1	7	2	C	2	R	R	1	 538.69	96	27
1	8	1	V	1	R	R	1	 769.52	24	9
1	9	3	C	2	R	R	1	 510.75	96	45
1	10	3	V	1	R	R	1	 590.18	24	45
1	11	3	C	1	L	L	1	 546.64	24	45
1	12	3	N	1	R	R	1	 569.94	96	45
1	13	1	N	1	R	R	1	 605.70	24	9
1	14	3	V	2	R	R	1	 458.91	24	45
1	15	3	C	2	R	R	1	 540.69	24	45
1	16	2	V	1	R	R	1	 551.72	24	27
1	17	1	N	2	L	L	1	 709.36	24	9
1	18	1	I	2	R	R	1	 589.66	24	9
1	19	1	C	1	R	R	1	 633.13	96	9
1	20	1	V	2	R	R	1	 524.61	24	9
1	21	2	V	1	R	L	0	 583.24	96	27
1	22	3	V	2	R	R	1	 491.21	96	45
1	23	1	N	2	L	L	1	 604.05	96	9
1	24	2	C	2	L	L	1	 563.95	96	27
1	25	2	I	2	L	L	1	 509.07	24	27
1	26	2	V	2	L	L	1	 409.19	96	27
1	27	1	C	2	R	R	1	 493.04	24	9
1	28	1	V	1	R	R	1	 540.77	96	9
1	29	3	V	1	R	R	1	 515.99	96	45
1	30	1	V	2	R	R	1	 434.80	96	9
1	31	2	C	2	R	R	1	 473.10	24	27
1	32	2	V	1	R	R	1	 494.14	96	27
