ANT	 Experiment ID
66	 Subject
14-Apr-2019 14:09:22	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.020951	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	1	R	R	1	 977.92	96	45
1	2	1	V	2	R	R	1	 567.97	96	9
1	3	2	I	2	R	R	1	 833.64	96	27
1	4	2	C	1	R	R	1	 544.38	24	27
1	5	2	N	1	R	L	0	 452.06	96	27
1	6	3	V	2	L	L	1	 661.69	96	45
1	7	3	N	2	R	R	1	 448.17	24	45
1	8	2	V	1	R	R	1	 654.71	96	27
1	9	2	I	1	R	R	1	 605.08	24	27
1	10	3	C	1	L	R	0	 408.82	24	45
1	11	3	V	1	L	L	1	 557.59	96	45
1	12	1	V	1	R	R	1	 755.35	24	9
1	13	3	I	2	R	R	1	 737.20	96	45
1	14	2	V	1	R	R	1	 709.24	24	27
1	15	1	C	2	R	R	1	 620.35	96	9
1	16	3	C	2	L	L	1	 552.64	24	45
1	17	3	I	1	R	R	1	 630.14	96	45
1	18	2	V	2	L	L	1	 637.19	24	27
1	19	1	V	2	L	L	1	 792.38	96	9
1	20	1	V	2	R	R	1	 424.08	96	9
1	21	3	C	1	R	R	1	 560.23	24	45
1	22	2	V	1	R	R	1	 642.37	96	27
1	23	3	C	2	R	R	1	 494.41	96	45
1	24	2	V	2	R	R	1	 473.87	96	27
1	25	3	V	1	L	L	1	 540.01	24	45
1	26	2	V	1	L	L	1	 670.70	24	27
1	27	1	N	1	R	R	1	 648.32	96	9
1	28	2	N	2	R	R	1	 543.21	96	27
1	29	2	V	2	R	R	1	 529.57	24	27
1	30	3	I	1	R	R	1	 753.03	96	45
1	31	1	V	2	R	R	1	 631.05	96	9
1	32	1	V	1	R	L	0	 521.30	24	9
1	33	1	V	1	R	R	1	 617.65	96	9
1	34	1	V	2	L	L	1	 613.38	96	9
1	35	1	C	2	L	L	1	 536.80	96	9
1	36	3	C	1	R	R	1	 719.81	96	45
1	37	3	V	1	R	R	1	 903.83	96	45
1	38	3	V	2	R	R	1	 760.82	96	45
1	39	1	V	1	R	R	1	 734.50	24	9
1	40	1	V	1	R	R	1	 677.57	96	9
1	41	3	V	2	R	R	1	 502.85	96	45
1	42	1	V	1	L	L	1	 831.49	96	9
1	43	3	V	1	L	L	1	 665.95	96	45
1	44	2	N	2	R	R	1	 559.97	24	27
1	45	3	N	2	L	L	1	 742.24	96	45
1	46	3	V	1	L	L	1	 649.74	96	45
1	47	1	V	2	R	R	1	 588.04	24	9
1	48	3	V	2	R	R	1	 584.56	96	45
1	49	3	V	1	R	L	0	 861.77	24	45
1	50	2	N	2	L	L	1	 659.45	24	27
1	51	1	V	2	L	L	1	 542.43	96	9
1	52	3	V	1	R	R	1	 670.00	96	45
1	53	2	V	2	L	L	1	 690.99	96	27
1	54	1	I	1	L	L	1	 731.17	24	9
1	55	1	I	1	L	R	0	 434.44	24	9
1	56	3	V	2	R	R	1	 531.81	24	45
1	57	3	V	2	L	L	1	 745.73	96	45
1	58	3	I	1	R	R	1	 600.64	24	45
1	59	1	V	1	L	L	1	 843.91	24	9
1	60	2	V	1	R	R	1	 698.54	24	27
1	61	2	C	1	L	L	1	 743.25	96	27
1	62	3	N	2	L	L	1	 685.99	24	45
1	63	3	I	2	R	R	1	 599.65	96	45
1	64	2	V	2	R	R	1	1087.23	24	27
1	65	1	V	1	R	R	1	 689.10	96	9
1	66	2	V	1	L	L	1	1253.93	24	27
1	67	3	V	2	R	R	1	 471.81	24	45
1	68	3	V	2	R	R	1	 466.22	96	45
1	69	3	I	2	R	R	1	 427.02	96	45
1	70	2	N	2	L	L	1	 435.53	96	27
1	71	1	V	2	R	R	1	 573.64	24	9
1	72	2	I	2	L	L	1	 622.53	96	27
1	73	2	V	1	L	L	1	 790.85	24	27
1	74	2	C	1	R	R	1	 623.64	24	27
