ANT	 Experiment ID
25	 Subject
11-Mar-2019 16:32:55	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018265	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	3	V	2	L	L	1	 955.07	96	45
1	2	3	V	1	L	L	1	 984.64	24	45
1	3	2	I	2	L	L	1	1057.26	24	27
1	4	2	V	2	R	R	1	 455.08	96	27
1	5	1	N	1	L	L	1	 624.56	96	9
1	6	3	V	1	R	R	1	 658.70	96	45
1	7	2	N	1	L	L	1	 640.87	24	27
1	8	1	V	1	R	R	1	 475.51	96	9
1	9	1	I	2	R	R	1	 812.23	24	9
1	10	3	V	2	R	R	1	 470.23	96	45
1	11	2	I	1	L	L	1	 547.41	24	27
1	12	3	V	1	R	R	1	 617.21	24	45
1	13	1	V	1	L	L	1	 691.36	96	9
1	14	2	N	1	R	R	1	 649.43	24	27
1	15	2	V	2	L	L	1	 518.62	96	27
1	16	1	C	1	R	R	1	 653.59	96	9
1	17	2	I	2	R	R	1	 514.89	96	27
1	18	1	V	1	L	L	1	 504.90	96	9
1	19	3	C	2	L	L	1	 640.18	96	45
1	20	3	C	2	L	L	1	 635.34	96	45
1	21	1	N	1	R	R	1	 541.19	96	9
1	22	1	N	2	L	L	1	 587.10	96	9
1	23	1	N	2	L	L	1	 751.75	24	9
1	24	2	V	2	R	R	1	 657.27	24	27
1	25	3	V	1	L	L	1	 545.95	96	45
1	26	1	V	1	R	R	1	 807.83	24	9
1	27	2	I	1	L	L	1	 870.71	96	27
1	28	3	V	1	R	R	1	 656.36	96	45
1	29	3	V	1	L	L	1	 505.67	24	45
1	30	2	C	2	L	L	1	 573.21	96	27
1	31	1	N	2	L	L	1	 506.02	96	9
1	32	1	V	1	R	R	1	 522.42	24	9
1	33	1	N	2	R	R	1	 672.80	24	9
1	34	1	N	1	L	L	1	 666.08	24	9
1	35	2	V	1	L	L	1	 582.90	24	27
1	36	2	V	2	R	R	1	 535.86	24	27
1	37	3	V	1	R	R	1	 677.55	96	45
1	38	2	V	1	L	L	1	 538.30	24	27
1	39	1	V	1	L	L	1	 639.96	24	9
1	40	1	V	2	L	L	1	 530.18	24	9
1	41	3	I	1	R	R	1	 608.09	96	45
1	42	2	I	2	R	R	1	 766.01	96	27
1	43	2	C	1	L	L	1	 552.43	24	27
1	44	3	N	2	L	L	1	 661.96	96	45
1	45	2	C	1	R	R	1	 771.21	96	27
1	46	1	V	2	L	L	1	 576.30	96	9
1	47	3	I	1	R	R	1	 564.07	96	45
1	48	1	V	1	L	L	1	 601.41	24	9
1	49	3	C	1	R	R	1	 644.87	96	45
1	50	3	V	1	R	R	1	 575.10	24	45
1	51	2	V	2	R	R	1	 448.12	96	27
1	52	2	V	2	L	L	1	 573.51	24	27
1	53	1	V	2	R	R	1	 497.44	96	9
1	54	1	C	1	R	R	1	 633.06	24	9
1	55	2	V	2	R	R	1	 415.35	24	27
1	56	3	N	1	R	R	1	 634.00	96	45
1	57	1	V	2	R	R	1	 796.03	24	9
1	58	3	I	2	L	L	1	 592.15	96	45
1	59	2	V	1	L	L	1	 664.64	24	27
1	60	2	V	2	R	R	1	 500.12	96	27
1	61	3	V	2	L	L	1	 467.30	24	45
1	62	3	V	2	L	L	1	 613.04	24	45
1	63	2	C	2	R	R	1	 732.36	96	27
1	64	3	C	1	L	L	1	 731.40	96	45
1	65	3	V	2	R	R	1	 447.74	96	45
1	66	2	V	2	L	L	1	 476.59	96	27
1	67	2	V	1	R	R	1	 529.83	24	27
1	68	2	V	2	R	R	1	 617.99	96	27
1	69	3	I	1	L	L	1	 652.52	96	45
1	70	1	I	1	L	L	1	 645.37	24	9
1	71	3	V	2	R	R	1	 582.90	24	45
1	72	2	V	2	L	L	1	 583.12	24	27
1	73	2	V	1	L	R	0	 421.66	24	27
1	74	2	C	2	L	L	1	 452.59	24	27
1	75	1	V	2	L	L	1	 531.81	24	9
1	76	1	C	2	L	L	1	 529.29	24	9
1	77	2	I	1	L	L	1	 673.97	96	27
1	78	2	C	2	R	R	1	 702.11	24	27
1	79	1	V	2	R	R	1	 499.18	24	9
1	80	3	I	2	L	L	1	 977.69	96	45
1	81	1	V	1	R	R	1	 893.65	24	9
1	82	3	C	1	R	R	1	 676.32	96	45
1	83	1	I	1	R	R	1	 603.75	24	9
1	84	1	V	1	R	R	1	 524.94	24	9
1	85	1	C	1	R	R	1	 626.34	96	9
1	86	1	V	1	R	R	1	 481.77	96	9
1	87	1	I	1	R	R	1	 568.34	24	9
1	88	1	C	1	L	L	1	 635.34	24	9
1	89	3	V	1	L	L	1	 579.73	24	45
1	90	1	C	2	L	L	1	 501.13	96	9
1	91	1	V	2	R	R	1	 498.96	24	9
1	92	1	I	2	L	L	1	 777.74	24	9
1	93	3	I	1	R	R	1	 675.79	24	45
1	94	1	V	2	R	R	1	 515.05	96	9
1	95	3	V	1	R	R	1	 600.29	24	45
1	96	2	C	1	L	L	1	 646.77	24	27
1	97	2	V	1	R	R	1	 498.03	96	27
1	98	1	V	2	L	L	1	 815.19	24	9
1	99	3	V	1	R	R	1	 551.83	24	45
1	100	2	V	1	R	R	1	 580.96	24	27
1	101	2	N	2	R	R	1	 458.44	96	27
1	102	3	N	2	R	R	1	 538.17	96	45
1	103	3	N	2	L	L	1	1606.44	24	45
1	104	2	V	2	R	N	0	1700.09	24	27
