ANT	 Experiment ID
97	 Subject
09-May-2019 10:40:26	 Run Time
2	nCongruency conditions (congruent = 1, incongruent = 2)
7	nCue conditions (1=no cue, 2 = fixation cue, 3-6=valid, 7 = invalid
2	 nRepsPerBlock
3	 nBlocks
60.018937	 FrameRate
6	 CueDur in frames
18	36	54	cue-target SOAs
thisBlock	trial	SOAidx	thisCue	thisCon	arrowDir	Resp	Acc	RT	fixation	lagFrames
1	1	2	C	1	L	L	1	 701.84	96	27
1	2	1	N	2	L	L	1	 573.17	96	9
1	3	1	N	1	R	R	1	 554.44	24	9
1	4	3	N	2	R	R	1	 472.85	24	45
1	5	2	V	2	L	L	1	 485.38	96	27
1	6	2	V	2	L	L	1	 394.27	96	27
1	7	1	C	2	R	R	1	 606.50	96	9
1	8	1	N	1	L	L	1	 593.35	96	9
1	9	1	C	1	R	R	1	 605.97	24	9
1	10	2	C	2	L	L	1	 557.52	96	27
1	11	1	C	2	R	R	1	 395.16	24	9
1	12	3	C	2	L	L	1	 455.76	96	45
1	13	2	I	2	R	R	1	 348.25	96	27
1	14	3	N	1	L	L	1	 529.06	96	45
1	15	2	V	1	R	R	1	 443.65	24	27
1	16	2	V	2	L	L	1	 298.20	24	27
1	17	2	C	2	L	L	1	 429.25	24	27
1	18	3	V	2	L	L	1	 416.73	96	45
1	19	1	C	2	L	L	1	 427.49	96	9
1	20	1	V	1	R	R	1	 439.37	96	9
1	21	3	V	1	R	L	0	 296.69	96	45
1	22	1	C	1	R	R	1	 601.07	24	9
1	23	2	C	2	R	R	1	 376.83	24	27
1	24	1	N	2	R	R	1	 455.04	24	9
1	25	2	V	1	L	R	0	 420.30	24	27
1	26	2	V	2	R	R	1	 378.82	96	27
1	27	1	N	2	L	L	1	 647.99	96	9
1	28	2	V	2	R	R	1	 277.65	24	27
1	29	3	V	2	L	L	1	 270.74	96	45
1	30	1	V	1	R	R	1	 455.95	24	9
1	31	3	I	1	L	R	0	 426.42	24	45
1	32	2	V	2	L	L	1	 352.55	96	27
1	33	2	V	2	L	L	1	 402.22	96	27
1	34	3	N	1	L	L	1	 541.39	24	45
1	35	1	V	2	L	L	1	 396.37	96	9
1	36	3	C	1	R	R	1	 465.14	24	45
1	37	2	V	2	L	L	1	 350.97	24	27
1	38	1	V	2	R	R	1	 395.47	96	9
1	39	1	V	2	L	L	1	 352.18	24	9
1	40	2	V	1	R	R	1	 233.78	24	27
1	41	3	V	1	R	L	0	 260.39	96	45
1	42	3	I	2	L	L	1	 558.68	96	45
1	43	1	V	1	R	R	1	 499.87	96	9
1	44	1	V	1	L	L	1	 476.59	96	9
1	45	3	C	1	L	R	0	 412.50	96	45
1	46	2	V	1	R	L	0	 452.45	96	27
1	47	2	V	1	L	L	1	 506.11	96	27
1	48	3	V	2	R	R	1	 369.45	24	45
1	49	2	V	1	R	R	1	 642.01	96	27
1	50	3	V	1	L	L	1	 540.71	96	45
1	51	2	V	1	L	L	1	 455.52	24	27
1	52	3	V	2	L	L	1	 408.94	96	45
1	53	1	V	1	R	L	0	 469.25	24	9
1	54	1	V	1	R	R	1	 453.24	24	9
1	55	1	C	1	L	L	1	 645.68	96	9
1	56	3	V	1	L	R	0	 312.60	24	45
1	57	3	V	2	R	R	1	 457.16	96	45
1	58	2	I	1	R	R	1	 733.94	24	27
1	59	1	V	1	L	L	1	 531.23	24	9
1	60	1	I	1	R	R	1	 560.55	96	9
1	61	1	V	2	L	L	1	 327.73	24	9
1	62	1	I	2	R	R	1	 542.29	96	9
1	63	1	V	1	R	L	0	 380.37	24	9
1	64	1	V	2	R	R	1	 414.92	96	9
1	65	1	V	2	R	R	1	 377.56	96	9
1	66	2	N	1	R	R	1	 609.48	96	27
1	67	1	V	2	L	L	1	 382.25	24	9
1	68	3	V	1	R	R	1	 586.58	96	45
1	69	3	V	2	L	L	1	 358.12	96	45
1	70	3	C	2	R	R	1	 443.86	96	45
1	71	2	V	1	R	R	1	 465.67	24	27
1	72	3	N	1	R	R	1	 458.97	96	45
1	73	1	I	1	L	R	0	 436.93	24	9
1	74	2	C	1	L	L	1	 514.58	96	27
1	75	1	V	2	L	L	1	 456.80	24	9
1	76	3	I	1	R	R	1	 554.32	96	45
1	77	1	V	2	R	R	1	 424.26	24	9
1	78	3	V	2	R	R	1	 355.45	24	45
1	79	2	N	2	R	R	1	 636.21	96	27
1	80	1	I	2	R	L	0	 453.89	96	9
1	81	3	C	2	L	L	1	 526.26	24	45
1	82	1	V	1	L	L	1	 677.72	96	9
1	83	3	N	2	R	R	1	 398.57	96	45
1	84	2	V	2	R	R	1	 436.75	96	27
1	85	3	N	1	L	L	1	 502.20	96	45
1	86	1	V	1	L	R	0	 373.81	24	9
1	87	3	V	2	R	R	1	 515.08	96	45
1	88	3	I	2	R	R	1	 464.98	96	45
1	89	1	V	2	R	R	1	 377.85	24	9
1	90	3	C	1	R	R	1	 591.15	24	45
1	91	2	N	1	R	R	1	 534.77	96	27
1	92	1	V	2	R	R	1	 420.72	96	9
1	93	2	C	2	L	L	1	 371.49	96	27
1	94	1	N	1	L	R	0	 456.09	96	9
1	95	3	V	1	L	L	1	 513.39	96	45
1	96	3	V	1	R	R	1	 512.08	24	45
1	97	3	V	2	R	R	1	 415.98	24	45
1	98	3	V	2	R	R	1	 409.70	24	45
1	99	2	V	1	R	R	1	 489.98	24	27
1	100	2	V	2	L	L	1	 383.07	24	27
1	101	2	V	2	L	L	1	 485.86	24	27
1	102	3	I	1	L	R	0	 470.21	24	45
1	103	2	V	1	L	R	0	 410.08	96	27
1	104	2	I	1	R	L	0	 416.45	96	27
1	105	2	V	1	R	R	1	 566.24	96	27
1	106	3	V	1	R	L	0	 363.08	96	45
1	107	3	N	2	R	R	1	 576.30	96	45
1	108	1	V	1	L	L	1	 612.76	96	9
1	109	3	V	1	L	R	0	 431.44	96	45
1	110	1	N	2	R	R	1	 680.45	96	9
1	111	3	V	1	L	L	1	 496.31	24	45
1	112	2	V	1	R	R	1	 586.84	24	27
1	113	2	V	1	L	L	1	 537.64	96	27
1	114	1	V	2	L	L	1	 399.27	24	9
1	115	1	V	2	L	L	1	 417.77	96	9
1	116	3	V	2	L	L	1	 483.01	24	45
1	117	2	V	1	R	R	1	 479.00	96	27
1	118	1	I	2	L	L	1	 510.42	24	9
1	119	2	V	1	R	R	1	 642.15	24	27
1	120	3	I	2	R	R	1	 460.95	24	45
1	121	2	I	2	R	R	1	 528.45	96	27
1	122	1	V	2	L	L	1	 455.46	24	9
1	123	1	I	1	L	R	0	 407.61	24	9
1	124	2	I	2	R	R	1	 423.11	96	27
1	125	2	V	2	R	R	1	 388.04	96	27
1	126	3	I	2	R	R	1	 487.52	96	45
1	127	2	V	2	R	R	1	 378.74	24	27
1	128	3	V	1	L	L	1	 566.33	24	45
1	129	1	C	2	L	L	1	 433.79	24	9
1	130	2	N	2	R	R	1	 470.79	96	27
1	131	3	V	2	L	L	1	 453.94	24	45
1	132	2	V	2	L	L	1	 426.33	96	27
1	133	3	C	1	R	R	1	 548.60	24	45
1	134	2	C	1	L	L	1	 549.65	96	27
1	135	2	I	1	R	R	1	 588.85	24	27
1	136	3	V	2	R	R	1	 423.68	96	45
1	137	2	C	1	R	R	1	 503.39	24	27
1	138	2	V	1	L	L	1	 521.16	24	27
1	139	3	I	1	R	R	1	 496.39	24	45
1	140	3	V	2	L	L	1	 382.57	24	45
1	141	3	V	1	L	L	1	 568.95	24	45
1	142	3	V	1	R	L	0	 676.27	24	45
1	143	3	V	1	L	L	1	 556.85	96	45
1	144	3	N	2	R	R	1	 442.59	96	45
1	145	3	V	1	L	L	1	 500.38	24	45
1	146	3	V	1	R	R	1	 394.75	24	45
1	147	1	V	1	R	R	1	 525.62	24	9
1	148	1	V	1	R	L	0	 387.60	96	9
1	149	2	N	1	R	R	1	 489.01	96	27
1	150	1	I	1	R	R	1	 551.17	96	9
1	151	1	V	1	L	R	0	 378.17	96	9
